Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,28/04/2000,21Z,28.0,44%,-,130º (SE),7.2,7/8,-,-,-,-,-,-,Cloudy
ABADAN,28/04/2000,18Z,30.4,30%,1008.2 Hpa,060º (NE),25.2,6/8,3/8 CB,AC,-,-,-,-,Cloudy
ABADAN,28/04/2000,15Z,33.0,31%,-,340º (N ),10.8,7/8,-,-,-,-,-,-,Cloudy
ABADAN,28/04/2000,06Z,33.8,28%,1010.0 Hpa,100º (E ),18.0,7/8,1/8 SC,-,CI,-,-,-,Cloudy
ABADAN,28/04/2000,03Z,29.0,42%,-,calm.,,7/8,-,-,-,-,-,-,Cloudy
AHWAZ,28/04/2000,15Z,29.8,38%,-,360º (N ),14.4,7/8,-,-,-,-,-,-,Cloudy
AHWAZ,28/04/2000,12Z,28.2,46%,-,300º (NW),21.6,8/8,-,-,-,-,-,-,Overcast
AHWAZ,28/04/2000,00Z,27.2,37%,1007.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,28/04/2000,15Z,19.6,92%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
ANZALI,28/04/2000,12Z,21.4,82%,1014.7 Hpa,010º (N),7.2,2/8,-,2/8 AC,-,-,-,-,Few clouds
ANZALI,28/04/2000,09Z,19.8,84%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
ANZALI,28/04/2000,06Z,19.2,86%,1016.5 Hpa,calm.,,3/8,3/8 CU,-,-,-,-,-,"Scattered clouds, mist"
ARAK,28/04/2000,18Z,18.2,31%,1010.1 Hpa,calm.,,7/8,3/8 SC,-,CI,-,-,-,Cloudy
ARAK,28/04/2000,15Z,22.6,15%,-,240º (SW),21.6,8/8,-,-,-,-,-,-,Overcast
ARAK,28/04/2000,12Z,25.4,10%,1007.6 Hpa,260º (W ),14.4,3/8,3/8 CU,-,CI,-,-,-,Scattered clouds
ARAK,28/04/2000,03Z,11.0,57%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
BABULSAR,28/04/2000,18Z,20.0,77%,1013.1 Hpa,calm.,,4/8,1/8 SC,AC,-,-,-,-,Scattered clouds
BABULSAR,28/04/2000,15Z,21.8,66%,-,050º (NE),10.8,4/8,-,-,-,-,-,-,Scattered clouds
BABULSAR,28/04/2000,12Z,23.4,64%,1014.2 Hpa,360º (N ),14.4,4/8,1/8 SC,AC,CI,-,-,-,Scattered clouds
BABULSAR,28/04/2000,06Z,23.0,63%,1016.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,28/04/2000,03Z,17.2,88%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,28/04/2000,15Z,33.0,49%,-,190º (S ),14.4,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,28/04/2000,12Z,37.8,25%,1003.2 Hpa,210º (SW),21.6,0/8,-,-,-,-,-,-,"Clear, haze"
BANDARABBASS,28/04/2000,09Z,36.6,36%,-,190º (S ),14.4,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,28/04/2000,06Z,35.6,29%,1006.0 Hpa,190º (S ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
BANDARABBASS,28/04/2000,00Z,24.0,81%,1004.3 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,"Clear, mist"
BIRJAND,28/04/2000,15Z,24.8,14%,-,330º (NW),7.2,1/8,-,-,-,-,-,-,Few clouds
BIRJAND,28/04/2000,06Z,22.6,21%,1011.6 Hpa,calm.,,1/8,-,-,CI,-,-,-,Few clouds
HAMEDAN,28/04/2000,18Z,17.0,35%,1010.1 Hpa,120º (SE),18.0,4/8,2/8 SC,-,CI,-,-,-,Scattered clouds
HAMEDAN,28/04/2000,15Z,22.8,18%,-,210º (SW),10.8,6/8,-,-,-,-,-,-,Cloudy
HAMEDAN,28/04/2000,12Z,24.4,14%,1010.2 Hpa,300º (NW),21.6,4/8,-,-,CI,-,-,-,Scattered clouds
HAMEDAN,28/04/2000,09Z,22.0,19%,-,060º (NE),18.0,0/8,-,-,-,-,-,-,Clear
HAMEDAN,28/04/2000,06Z,17.0,36%,1012.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
HAMEDAN,28/04/2000,03Z,6.6,68%,-,calm.,,0/8,-,-,-,-,-,-,Clear
KASHAN,28/04/2000,18Z,27.6,14%,1008.9 Hpa,calm.,,5/8,2/8 SC,-,CI,-,-,-,Cloudy
KASHAN,28/04/2000,15Z,29.2,15%,-,000º (N),288.0,6/8,-,-,-,-,-,-,Cloudy
KERMAN,28/04/2000,15Z,29.8,9%,-,070º (E ),21.6,3/8,-,-,-,-,-,-,Scattered clouds
KERMAN,28/04/2000,12Z,30.0,10%,1004.5 Hpa,330º (NW),18.0,3/8,1/8 CU,-,CI,-,-,-,Scattered clouds
KERMAN,28/04/2000,06Z,24.8,13%,1007.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
KERMANSHAH,28/04/2000,15Z,23.8,29%,-,190º (S ),25.2,4/8,-,-,-,-,-,-,Scattered clouds
KERMANSHAH,28/04/2000,12Z,26.2,25%,-,180º (S ),25.2,7/8,2/8 SC,AC,-,-,-,-,Cloudy
KERMANSHAH,28/04/2000,09Z,26.0,26%,-,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
KERMANSHAH,28/04/2000,06Z,20.0,37%,1010.7 Hpa,140º (SE),10.8,1/8,-,-,CI,-,-,-,Few clouds
KERMANSHAH,28/04/2000,00Z,17.8,46%,1006.4 Hpa,110º (E ),10.8,7/8,4/8 CB,AC,-,-,-,-,Cloudy
KHOY,28/04/2000,21Z,18.2,40%,-,190º (S ),21.6,7/8,-,-,-,-,-,-,Cloudy
KHOY,28/04/2000,18Z,20.4,29%,1007.9 Hpa,190º (S ),50.4,6/8,4/8 CB,AC,-,Tr(6h),-,-,"Cloudy, thunderstorm"
KHOY,28/04/2000,15Z,23.6,26%,-,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
KHOY,28/04/2000,12Z,25.2,15%,1008.7 Hpa,180º (S ),21.6,4/8,2/8 CU,-,CI,-,-,-,Scattered clouds
KHOY,28/04/2000,09Z,23.4,32%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
KHOY,28/04/2000,06Z,19.4,45%,1012.2 Hpa,calm.,,2/8,-,-,CI,-,-,-,Few clouds
KHOY,28/04/2000,03Z,9.6,76%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
KHOY,28/04/2000,00Z,16.2,55%,1006.8 Hpa,170º (S ),32.4,6/8,4/8 CB,AC,-,-,-,-,"Cloudy, thunderstorm no precipitation"
MASHHAD,28/04/2000,15Z,22.4,37%,-,110º (E ),18.0,4/8,-,-,-,-,-,-,Scattered clouds
MASHHAD,28/04/2000,09Z,25.8,37%,-,060º (NE),7.2,3/8,-,-,-,-,-,-,Scattered clouds
MASHHAD,28/04/2000,06Z,21.2,48%,1013.7 Hpa,100º (E ),10.8,2/8,2/8 CU,-,-,0.2(24h),-,-,Few clouds
ORUMIEH,28/04/2000,21Z,13.2,77%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ORUMIEH,28/04/2000,18Z,13.6,72%,-,270º (W ),7.2,8/8,-,-,-,-,-,-,Overcast
ORUMIEH,28/04/2000,15Z,21.0,38%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ORUMIEH,28/04/2000,12Z,22.8,26%,1008.3 Hpa,030º (NE),14.4,2/8,2/8 CB,-,-,-,-,-,Few clouds
ORUMIEH,28/04/2000,09Z,,,1010.9 Hpa,calm.,,7/8,1/8 CU,-,CI,-,-,-,Cloudy
ORUMIEH,28/04/2000,06Z,18.2,42%,1011.7 Hpa,calm.,,3/8,-,-,CI,-,-,-,Scattered clouds
ORUMIEH,28/04/2000,03Z,10.0,62%,-,270º (W ),10.8,2/8,-,-,-,-,-,-,Few clouds
ORUMIEH,28/04/2000,00Z,12.8,69%,1007.1 Hpa,120º (SE),7.2,8/8,5/8 CB,AC,,-,-,-,Overcast
RAMSAR,28/04/2000,15Z,19.6,87%,-,090º (E ),14.4,2/8,-,-,-,-,-,-,Few clouds
RAMSAR,28/04/2000,12Z,21.4,82%,1013.7 Hpa,090º (E ),18.0,2/8,2/8 CU,-,-,-,-,-,Few clouds
RAMSAR,28/04/2000,09Z,,0%,-,090º (E ),18.0,2/8,-,-,-,-,-,-,Few clouds
RAMSAR,28/04/2000,06Z,19.4,84%,1016.3 Hpa,030º (NE),10.8,2/8,1/8 ST,-,CI,-,-,-,Few clouds
RAMSAR,28/04/2000,00Z,15.2,90%,1010.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
SABZEVAR,28/04/2000,15Z,26.2,16%,-,350º (N ),18.0,0/8,-,-,-,-,-,-,Clear
SABZEVAR,28/04/2000,09Z,28.0,17%,-,,,8/8,-,-,-,-,-,-,Overcast
SABZEVAR,28/04/2000,06Z,23.2,29%,1015.2 Hpa,100º (E ),7.2,0/8,-,-,-,-,-,-,Clear
SHAHRUD,28/04/2000,18Z,17.4,38%,1011.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
SHAHRUD,28/04/2000,15Z,22.4,23%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
SHAHRUD,28/04/2000,06Z,19.4,30%,1013.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
SHAHRUD,28/04/2000,03Z,13.2,48%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
SHIRAZ,28/04/2000,15Z,26.8,26%,-,240º (SW),18.0,3/8,-,-,-,-,-,-,Scattered clouds
SHIRAZ,28/04/2000,12Z,29.2,16%,1006.2 Hpa,280º (W ),25.2,7/8,-,-,-,-,-,-,Cloudy
SHIRAZ,28/04/2000,06Z,22.6,21%,1009.7 Hpa,calm.,,3/8,-,-,CI,-,-,-,Scattered clouds
SHIRAZ,28/04/2000,00Z,19.2,36%,1006.4 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
TABRIZ,28/04/2000,15Z,62.6,3%,-,/90º (),14.4,2/8,1/8 CB,AC,CI,-,-,-,"Few clouds, haze"
TABRIZ,28/04/2000,12Z,24.2,24%,1009.3 Hpa,270º (W ),14.4,5/8,3/8 CB,AC,CI,-,-,-,Cloudy
TABRIZ,28/04/2000,09Z,23.4,27%,-,230º (SW),14.4,5/8,-,-,-,-,-,-,Cloudy
TABRIZ,28/04/2000,06Z,20.2,32%,1012.5 Hpa,090º (E ),14.4,2/8,-,1/8 AC,CI,-,-,-,Few clouds
TABRIZ,28/04/2000,00Z,13.8,83%,1009.3 Hpa,030º (NE),7.2,7/8,4/8 CB,AC,-,0.4(6h),-,-,"Cloudy, rain showers"
TEHRAN-MEHRABAD,28/04/2000,15Z,27.4,35%,-,calm.,,-,-,-,-,-,-,-,-
TEHRAN-MEHRABAD,28/04/2000,12Z,27.4,30%,1008.1 Hpa,210º (SW),10.8,1/8,1/8 CU,-,-,-,-,-,Few clouds
TEHRAN-MEHRABAD,28/04/2000,09Z,25.4,30%,-,160º (S ),10.8,1/8,-,-,-,-,-,-,Few clouds
TEHRAN-MEHRABAD,28/04/2000,06Z,22.6,30%,1011.5 Hpa,160º (S ),21.6,0/8,-,-,-,-,-,-,Clear
TEHRAN-MEHRABAD,28/04/2000,00Z,20.8,58%,1005.5 Hpa,calm.,,5/8,1/8 SC,AC,CI,-,-,-,Cloudy
TORBAT-HEYDARIEH,28/04/2000,15Z,21.4,34%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
TORBAT-HEYDARIEH,28/04/2000,09Z,21.2,37%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
TORBAT-HEYDARIEH,28/04/2000,06Z,19.0,48%,1013.3 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
YAZD,28/04/2000,06Z,23.8,15%,1011.2 Hpa,270º (W ),7.2,1/8,-,-,CI,-,-,-,Few clouds
ZAHEDAN,28/04/2000,12Z,28.2,21%,1006.8 Hpa,030º (NE),21.6,0/8,-,-,-,-,-,-,Clear
ZAHEDAN,28/04/2000,06Z,,0%,1010.4 Hpa,360º (N ),14.4,0/8,-,-,-,-,-,-,Clear
ZANJAN,28/04/2000,18Z,17.2,34%,1008.8 Hpa,090º (E ),10.8,2/8,2/8 SC,-,-,-,-,-,Few clouds
ZANJAN,28/04/2000,15Z,22.0,15%,-,210º (SW),7.2,1/8,-,-,-,-,-,-,Few clouds
ZANJAN,28/04/2000,12Z,22.8,12%,1010.4 Hpa,220º (SW),14.4,2/8,2/8 SC,-,-,-,-,-,Few clouds
ZANJAN,28/04/2000,06Z,18.6,32%,1012.8 Hpa,090º (E ),10.8,1/8,-,-,CI,-,-,-,Few clouds
ZANJAN,28/04/2000,03Z,8.4,64%,-,100º (E ),10.8,1/8,-,-,-,-,-,-,Few clouds
ZANJAN,28/04/2000,00Z,14.0,50%,1008.3 Hpa,040º (NE),14.4,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
