Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,26/10/2008,21Z,22.0,71%,1011.9 Hpa,190º (S ),10.8,6/8,4/8 CB,AC,-,-,-,-,"Cloudy, haze"
ABADAN,26/10/2008,18Z,24.8,58%,1011.1 Hpa,calm.,,4/8,4/8 CB,-,-,-,-,-,Scattered clouds
ABADAN,26/10/2008,15Z,28.4,40%,1010.8 Hpa,calm.,,4/8,4/8 CB,-,-,-,32.8,-,Scattered clouds
ABADAN,26/10/2008,12Z,32.0,30%,1010.6 Hpa,060º (NE),10.8,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
ABADAN,26/10/2008,09Z,28.4,41%,1012.2 Hpa,070º (E ),18.0,6/8,6/8 CB,-,-,-,-,-,Cloudy
ABADAN,26/10/2008,06Z,23.8,59%,1014.4 Hpa,060º (NE),21.6,7/8,6/8 CB,AC,-,-,-,-,Cloudy
ABADAN,26/10/2008,03Z,22.0,73%,1014.0 Hpa,040º (NE),21.6,7/8,3/8 CB,AC,-,-,-,22.0,"Cloudy, dust"
ABADAN,26/10/2008,00Z,23.0,68%,1014.4 Hpa,340º (N ),36.0,4/8,-,4/8 AC,-,-,-,-,"Scattered clouds, dust"
ABADEH,26/10/2008,21Z,12.8,55%,1009.2 Hpa,calm.,,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,26/10/2008,18Z,15.6,44%,1010.9 Hpa,260º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,26/10/2008,15Z,18.6,28%,1009.4 Hpa,230º (SW),14.4,3/8,-,3/8 AC,-,-,22.4,-,Scattered clouds
ABADEH,26/10/2008,12Z,21.4,24%,1008.8 Hpa,220º (SW),14.4,4/8,1/8 CU,AC,CI,-,-,-,Scattered clouds
ABADEH,26/10/2008,09Z,20.6,22%,1011.2 Hpa,230º (SW),14.4,4/8,-,2/8 AC,CI,-,-,-,Scattered clouds
ABADEH,26/10/2008,06Z,13.8,35%,1013.6 Hpa,330º (NW),7.2,7/8,-,3/8 AC,CI,-,-,-,Cloudy
ABADEH,26/10/2008,03Z,10.4,45%,1012.9 Hpa,320º (NW),10.8,5/8,-,-,CI,-,-,8.4,Cloudy
ABADEH,26/10/2008,00Z,8.8,38%,1012.4 Hpa,340º (N ),10.8,1/8,-,-,CI,-,-,-,Few clouds
ABU MUSA,26/10/2008,15Z,29.8,75%,1009.3 Hpa,240º (SW),10.8,7/8,1/8 SC,AC,-,-,32.6,-,"Cloudy, haze"
ABU MUSA,26/10/2008,12Z,31.6,91%,1009.6 Hpa,260º (W ),14.4,4/8,-,3/8 AC,CI,-,-,-,"Scattered clouds, haze"
ABU MUSA,26/10/2008,09Z,32.0,66%,1011.0 Hpa,230º (SW),14.4,3/8,-,2/8 AC,CI,-,-,-,"Scattered clouds, haze"
ABU MUSA,26/10/2008,06Z,30.0,100%,1012.9 Hpa,210º (SW),14.4,2/8,-,2/8 AC,-,-,-,-,"Few clouds, haze"
ABU MUSA,26/10/2008,03Z,24.8,93%,1011.1 Hpa,300º (NW),7.2,3/8,1/8 SC,AC,CI,-,-,24.6,"Scattered clouds, mist"
AHAR,26/10/2008,21Z,7.2,92%,1021.2 Hpa,080º (E ),14.4,8/8,6/8 CB,AC,,-,-,-,"Overcast, rain showers"
AHAR,26/10/2008,18Z,8.6,87%,1020.9 Hpa,080º (E ),10.8,8/8,6/8 ST,AC,,1.0(6h),-,-,"Overcast, drizzle"
AHAR,26/10/2008,15Z,9.4,87%,1019.8 Hpa,120º (SE),10.8,8/8,6/8 CB,AC,,-,10.6,-,"Overcast, drizzle"
AHAR,26/10/2008,12Z,10.4,83%,1018.3 Hpa,110º (E ),10.8,8/8,6/8 ST,AC,,2.0(6h),-,-,"Overcast, rain"
AHAR,26/10/2008,09Z,10.0,92%,1019.0 Hpa,calm.,,8/8,5/8 CB,AC,,-,-,-,"Overcast, mist"
AHAR,26/10/2008,06Z,9.0,97%,1019.7 Hpa,calm.,,8/8,5/8 CB,AC,,-,-,-,"Overcast, mist"
AHAR,26/10/2008,03Z,8.0,,1017.9 Hpa,120º (SE),7.2,4/8,4/8 SC,-,-,464.0(24h),-,7.6,"Scattered clouds, fog"
AHAR,26/10/2008,00Z,10.4,83%,1016.4 Hpa,280º (W ),10.8,7/8,4/8 SC,AC,-,-,-,-,Cloudy
AHWAZ,26/10/2008,21Z,22.6,63%,1011.0 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
AHWAZ,26/10/2008,18Z,24.2,61%,1010.7 Hpa,calm.,,6/8,3/8 SC,AC,-,Tr(6h),-,-,"Cloudy, lightning"
AHWAZ,26/10/2008,15Z,27.4,48%,1010.3 Hpa,calm.,,5/8,-,5/8 AC,-,-,30.2,-,Cloudy
AHWAZ,26/10/2008,12Z,29.0,41%,1010.8 Hpa,030º (NE),3.6,6/8,5/8 CB,AC,-,0.1(6h),-,-,Cloudy
AHWAZ,26/10/2008,09Z,26.2,52%,1012.1 Hpa,010º (N),21.6,6/8,4/8 CB,AC,-,-,-,-,Cloudy
AHWAZ,26/10/2008,06Z,22.8,65%,1014.9 Hpa,calm.,,8/8,6/8 CB,AC,,0.9(6h),-,-,"Overcast, rain"
AHWAZ,26/10/2008,03Z,22.4,67%,1014.9 Hpa,320º (NW),21.6,7/8,6/8 CB,AC,-,-,-,21.6,Cloudy
AHWAZ,26/10/2008,00Z,22.0,79%,1013.8 Hpa,330º (NW),36.0,6/8,6/8 CB,-,-,Tr(6h),-,-,"Cloudy, dust"
ALI-GOODARZ,26/10/2008,21Z,7.6,84%,1015.4 Hpa,270º (W ),25.2,8/8,6/8 CB,AC,,-,-,-,"Overcast, rain"
ALI-GOODARZ,26/10/2008,18Z,10.0,86%,1014.8 Hpa,270º (W ),18.0,8/8,5/8 CB,AC,,2.0(6h),-,-,"Overcast, rain, previous thunderstorm"
ALI-GOODARZ,26/10/2008,15Z,11.0,71%,1014.0 Hpa,130º (SE),14.4,7/8,5/8 CB,AC,-,-,13.8,-,Cloudy
ALI-GOODARZ,26/10/2008,12Z,12.4,68%,1013.0 Hpa,180º (S ),25.2,6/8,4/8 CB,AC,-,0.4(6h),-,-,Cloudy
ALI-GOODARZ,26/10/2008,09Z,12.6,68%,1013.4 Hpa,180º (S ),21.6,8/8,4/8 CB,AC,,-,-,-,"Overcast, rain"
ALI-GOODARZ,26/10/2008,06Z,10.0,81%,1016.1 Hpa,150º (SE),14.4,8/8,5/8 CB,AC,,2.0(6h),-,-,"Overcast, rain"
ALI-GOODARZ,26/10/2008,03Z,10.4,77%,1014.2 Hpa,290º (W ),10.8,7/8,5/8 CB,AC,-,-,-,10.4,Cloudy
ALI-GOODARZ,26/10/2008,00Z,11.2,73%,1013.9 Hpa,calm.,,6/8,4/8 CB,AC,-,Tr(6h),-,-,"Cloudy, rain showers"
ANZALI,26/10/2008,21Z,14.4,97%,1024.7 Hpa,260º (W ),10.8,8/8,6/8 ST,AC,,-,-,-,"Overcast, rain"
ANZALI,26/10/2008,18Z,15.8,93%,1024.4 Hpa,020º (N),36.0,8/8,6/8 ST,AC,,12.0(6h),-,-,"Overcast, rain"
ANZALI,26/10/2008,15Z,16.2,93%,1023.0 Hpa,340º (N ),50.4,8/8,5/8 ST,AC,,-,18.2,-,"Overcast, rain"
ANZALI,26/10/2008,12Z,16.4,403%,1020.4 Hpa,350º (N ),50.4,8/8,5/8 SC,AC,,27.0(6h),-,-,"Overcast, rain"
ANZALI,26/10/2008,09Z,17.4,93%,1021.0 Hpa,020º (N),28.8,8/8,5/8 SC,AC,,-,-,-,"Overcast, rain"
