Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,14/09/2015,21Z,31.0,48%,1007.0 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,14/09/2015,18Z,33.8,41%,1006.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,14/09/2015,15Z,41.8,25%,1006.5 Hpa,calm.,,0/8,-,-,-,-,45.0,-,Clear
ABADAN,14/09/2015,12Z,44.0,18%,1007.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,14/09/2015,09Z,41.2,23%,1009.8 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,14/09/2015,06Z,34.0,58%,1011.1 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,14/09/2015,03Z,25.4,98%,1009.9 Hpa,calm.,,0/8,-,-,-,-,-,25.4,"Clear, fog"
ABADAN,14/09/2015,00Z,28.4,84%,1009.1 Hpa,190º (S ),7.2,0/8,-,-,-,-,-,-,"Clear, mist"
ABADEH,14/09/2015,21Z,16.0,26%,1008.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,14/09/2015,18Z,20.2,24%,1008.4 Hpa,060º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,14/09/2015,15Z,24.6,15%,1010.8 Hpa,360º (N ),18.0,2/8,2/8 SC,-,-,-,28.0,-,Few clouds
ABADEH,14/09/2015,12Z,27.4,12%,1009.8 Hpa,360º (N ),21.6,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
ABADEH,14/09/2015,09Z,26.6,15%,1011.2 Hpa,020º (N),25.2,2/8,2/8 CU,-,-,-,-,-,Few clouds
ABADEH,14/09/2015,06Z,22.6,20%,1011.3 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,14/09/2015,03Z,12.4,29%,1014.7 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,11.6,Clear
ABADEH,14/09/2015,00Z,13.6,28%,1012.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,14/09/2015,15Z,35.0,55%,1005.1 Hpa,270º (W ),10.8,0/8,-,-,-,-,36.2,-,"Clear, haze"
ABU MUSA,14/09/2015,12Z,35.6,73%,1005.6 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,14/09/2015,09Z,35.0,57%,1008.1 Hpa,210º (SW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,14/09/2015,06Z,33.2,83%,1009.1 Hpa,180º (S ),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,14/09/2015,03Z,30.0,85%,1007.6 Hpa,calm.,,0/8,-,-,-,-,-,28.6,"Clear, mist"
AHAR,14/09/2015,21Z,18.2,67%,1013.6 Hpa,040º (NE),7.2,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
AHAR,14/09/2015,18Z,19.4,56%,1014.5 Hpa,220º (SW),7.2,4/8,2/8 SC,AC,-,0.3(6h),-,-,Scattered clouds
AHAR,14/09/2015,15Z,23.6,48%,1013.2 Hpa,120º (SE),7.2,6/8,5/8 CB,AC,-,-,27.4,-,"Cloudy, rain showers"
AHAR,14/09/2015,12Z,26.0,44%,1012.0 Hpa,110º (E ),21.6,4/8,4/8 CU,-,-,-,-,-,Scattered clouds
AHAR,14/09/2015,09Z,24.8,51%,1013.8 Hpa,140º (SE),7.2,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
AHAR,14/09/2015,06Z,17.0,78%,1017.9 Hpa,150º (SE),7.2,7/8,7/8 ST,-,-,-,-,-,Cloudy
AHAR,14/09/2015,03Z,13.2,91%,1017.9 Hpa,calm.,,3/8,3/8 ST,-,-,-,-,13.1,"Scattered clouds, mist"
AHAR,14/09/2015,00Z,15.0,85%,1015.8 Hpa,calm.,,2/8,2/8 SC,-,-,-,-,-,Few clouds
AHWAZ,14/09/2015,21Z,32.2,50%,1005.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,14/09/2015,18Z,34.6,43%,1006.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,14/09/2015,15Z,40.2,28%,1005.5 Hpa,290º (W ),3.6,0/8,-,-,-,-,44.8,-,Clear
AHWAZ,14/09/2015,12Z,43.8,20%,1006.0 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,14/09/2015,09Z,42.6,22%,1008.6 Hpa,230º (SW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
