Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,03/08/2007,21Z,36.8,27%,997.0 Hpa,600º (N ),18.0,3/8,-,-,-,-,-,-,Scattered clouds
ABADAN,03/08/2007,18Z,39.2,26%,997.0 Hpa,330º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,03/08/2007,15Z,44.2,18%,996.6 Hpa,320º (NW),21.6,0/8,-,-,-,-,48.6,-,"Clear, haze"
ABADAN,03/08/2007,12Z,47.2,13%,997.3 Hpa,330º (NW),28.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,03/08/2007,09Z,46.0,15%,999.1 Hpa,350º (N ),21.6,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,03/08/2007,06Z,,0%,999.8 Hpa,350º (N ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,03/08/2007,03Z,28.8,50%,999.0 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,28.8,"Clear, haze"
ABADAN,03/08/2007,00Z,35.0,24%,996.6 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,03/08/2007,21Z,22.8,24%,995.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,03/08/2007,18Z,27.0,17%,996.2 Hpa,060º (NE),25.2,0/8,-,-,-,-,-,-,Clear
ABADEH,03/08/2007,15Z,31.8,12%,996.9 Hpa,030º (NE),18.0,0/8,-,-,-,-,34.0,-,Clear
ABADEH,03/08/2007,12Z,33.4,11%,996.1 Hpa,330º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,03/08/2007,09Z,31.4,13%,997.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,03/08/2007,06Z,26.0,19%,999.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,03/08/2007,03Z,17.0,31%,1000.6 Hpa,calm.,,0/8,-,-,-,-,-,15.6,Clear
ABADEH,03/08/2007,00Z,18.2,31%,996.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,03/08/2007,15Z,34.6,78%,994.8 Hpa,330º (NW),10.8,0/8,-,-,-,-,36.4,-,"Clear, haze"
ABU MUSA,03/08/2007,12Z,35.8,10%,995.5 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,03/08/2007,09Z,35.6,69%,997.5 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,03/08/2007,06Z,34.6,42%,998.1 Hpa,010º (N),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,03/08/2007,03Z,33.2,79%,997.8 Hpa,calm.,,2/8,2/8 SC,-,-,-,-,32.8,"Few clouds, mist"
AHAR,03/08/2007,21Z,16.6,93%,1006.6 Hpa,calm.,,8/8,6/8 CB,AC,,-,-,-,"Overcast, rain"
AHAR,03/08/2007,18Z,23.4,54%,1006.1 Hpa,calm.,,8/8,4/8 CB,AC,,0.2(6h),-,-,"Overcast, thunderstorm no precipitation"
AHAR,03/08/2007,15Z,26.0,42%,1004.7 Hpa,120º (SE),25.2,7/8,4/8 CB,AC,CI,-,31.6,-,Cloudy
AHAR,03/08/2007,12Z,30.4,28%,1001.6 Hpa,100º (E ),28.8,5/8,4/8 CB,AC,CC,-,-,-,Cloudy
AHAR,03/08/2007,09Z,29.6,24%,1002.8 Hpa,130º (SE),14.4,4/8,1/8 CU,AC,CC,-,-,-,Scattered clouds
AHAR,03/08/2007,06Z,24.0,48%,1004.5 Hpa,140º (SE),7.2,2/8,1/8 CU,AC,-,0.2(6h),-,-,Few clouds
AHAR,03/08/2007,03Z,18.6,39%,1005.6 Hpa,calm.,,4/8,4/8 CB,AC,CI,-,-,18.0,Scattered clouds
AHAR,03/08/2007,00Z,21.8,25%,1005.0 Hpa,calm.,,7/8,7/8 CB,-,-,0.2(6h),-,-,"Cloudy, rain showers"
AHWAZ,03/08/2007,21Z,38.4,22%,995.3 Hpa,290º (W ),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,03/08/2007,18Z,41.6,22%,995.5 Hpa,320º (NW),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,03/08/2007,15Z,46.0,12%,994.9 Hpa,310º (NW),14.4,0/8,-,-,-,-,49.2,-,Clear
AHWAZ,03/08/2007,12Z,47.8,10%,995.9 Hpa,210º (SW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,03/08/2007,09Z,46.0,13%,-,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,03/08/2007,06Z,38.6,28%,998.8 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,03/08/2007,03Z,30.0,44%,998.0 Hpa,calm.,,0/8,-,-,-,-,-,29.6,"Clear, haze"
AHWAZ,03/08/2007,00Z,36.0,21%,994.9 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ALI-GOODARZ,03/08/2007,21Z,21.8,21%,996.6 Hpa,260º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,03/08/2007,18Z,26.6,25%,996.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,03/08/2007,15Z,32.6,11%,997.6 Hpa,290º (W ),28.8,1/8,-,1/8 AC,-,-,34.6,-,Few clouds
ALI-GOODARZ,03/08/2007,12Z,33.8,10%,997.6 Hpa,270º (W ),10.8,1/8,-,1/8 AC,-,-,-,-,Few clouds
ALI-GOODARZ,03/08/2007,09Z,32.0,13%,998.9 Hpa,120º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,03/08/2007,06Z,27.2,17%,1000.0 Hpa,090º (E ),36.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,03/08/2007,03Z,16.8,31%,1001.9 Hpa,120º (SE),25.2,0/8,-,-,-,-,-,15.4,Clear
ALI-GOODARZ,03/08/2007,00Z,17.4,30%,1000.1 Hpa,120º (SE),25.2,0/8,-,-,-,-,-,-,Clear
ANZALI,03/08/2007,21Z,26.8,81%,1007.0 Hpa,calm.,,2/8,1/8 SC,AC,-,-,-,-,Few clouds
ANZALI,03/08/2007,18Z,29.0,77%,1007.0 Hpa,320º (NW),10.8,5/8,3/8 SC,AC,-,-,-,-,Cloudy
ANZALI,03/08/2007,15Z,29.8,74%,1005.6 Hpa,calm.,,3/8,3/8 CU,-,-,-,31.6,-,Scattered clouds
ANZALI,03/08/2007,12Z,31.0,13%,1005.4 Hpa,050º (NE),7.2,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ANZALI,03/08/2007,09Z,30.8,59%,1006.2 Hpa,calm.,,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ANZALI,03/08/2007,06Z,29.4,14%,1006.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,03/08/2007,03Z,25.0,83%,1006.4 Hpa,calm.,,1/8,1/8 CU,-,-,-,-,24.8,Few clouds
ANZALI,03/08/2007,00Z,26.4,84%,1005.5 Hpa,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
ARAK,03/08/2007,21Z,24.8,24%,995.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,03/08/2007,18Z,28.2,23%,996.6 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
ARAK,03/08/2007,15Z,34.0,17%,996.3 Hpa,calm.,,1/8,1/8 CU,-,-,-,36.4,-,Few clouds
ARAK,03/08/2007,12Z,35.6,14%,995.5 Hpa,calm.,,1/8,1/8 CU,-,-,-,-,-,Few clouds
ARAK,03/08/2007,09Z,34.0,17%,997.6 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,03/08/2007,06Z,27.4,25%,1000.2 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ARAK,03/08/2007,03Z,18.6,42%,1000.8 Hpa,calm.,,0/8,-,-,-,-,-,17.6,Clear
ARAK,03/08/2007,00Z,23.2,33%,998.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,03/08/2007,21Z,20.2,77%,1004.7 Hpa,calm.,,7/8,5/8 CB,-,CI,-,-,-,Cloudy
ARDEBIL,03/08/2007,18Z,21.6,62%,1006.2 Hpa,030º (NE),14.4,7/8,5/8 CB,-,CI,-,-,-,Cloudy
ARDEBIL,03/08/2007,15Z,24.2,49%,1004.5 Hpa,040º (NE),32.4,7/8,6/8 CB,-,CS,-,31.0,-,Cloudy
ARDEBIL,03/08/2007,12Z,27.6,56%,1002.0 Hpa,080º (E ),32.4,5/8,3/8 CB,AC,-,-,-,-,Cloudy
ARDEBIL,03/08/2007,09Z,29.4,53%,1001.9 Hpa,080º (E ),28.8,5/8,2/8 CB,AC,CC,-,-,-,Cloudy
ARDEBIL,03/08/2007,06Z,25.6,68%,1003.9 Hpa,080º (E ),10.8,3/8,1/8 CB,AC,CC,0.2(24h),-,-,Scattered clouds
ARDEBIL,03/08/2007,03Z,19.0,87%,1005.9 Hpa,calm.,,6/8,2/8 CB,AC,-,-,-,18.6,Cloudy
ARDEBIL,03/08/2007,00Z,22.0,76%,1003.4 Hpa,calm.,,7/8,3/8 CB,AC,-,0.2(6h),-,-,Cloudy
BABULSAR,03/08/2007,21Z,28.4,74%,1006.6 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
BABULSAR,03/08/2007,18Z,28.4,72%,1005.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,03/08/2007,15Z,31.4,58%,1004.6 Hpa,300º (NW),10.8,2/8,2/8 CU,-,-,-,32.8,-,Few clouds
BABULSAR,03/08/2007,12Z,,0%,1005.5 Hpa,300º (NW),14.4,1/8,1/8 CU,-,-,-,-,-,Few clouds
BABULSAR,03/08/2007,09Z,32.4,62%,1006.4 Hpa,330º (NW),18.0,0/8,-,-,-,-,-,-,Clear
BABULSAR,03/08/2007,06Z,30.2,69%,1006.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,03/08/2007,03Z,24.2,88%,1006.2 Hpa,calm.,,0/8,-,-,-,-,-,23.6,Clear
BABULSAR,03/08/2007,00Z,25.0,86%,1004.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,03/08/2007,21Z,23.2,20%,992.5 Hpa,030º (NE),28.8,0/8,-,-,-,-,-,-,Clear
BAFT,03/08/2007,18Z,25.0,19%,994.6 Hpa,030º (NE),28.8,0/8,-,-,-,-,-,-,Clear
BAFT,03/08/2007,15Z,28.0,19%,997.1 Hpa,340º (N ),21.6,0/8,-,-,-,-,31.2,-,Clear
BAFT,03/08/2007,12Z,30.4,15%,994.5 Hpa,360º (N ),18.0,0/8,-,-,-,-,-,-,Clear
BAFT,03/08/2007,09Z,30.6,17%,996.3 Hpa,340º (N ),28.8,1/8,1/8 CU,-,-,-,-,-,Few clouds
BAFT,03/08/2007,06Z,28.0,20%,998.6 Hpa,360º (N ),28.8,0/8,-,-,-,-,-,-,Clear
BAFT,03/08/2007,03Z,20.4,30%,998.4 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,17.4,Clear
BAFT,03/08/2007,00Z,21.4,28%,995.1 Hpa,030º (NE),14.4,0/8,-,-,-,-,-,-,Clear
BAM,03/08/2007,21Z,30.2,19%,995.7 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
BAM,03/08/2007,18Z,32.6,16%,994.7 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
BAM,03/08/2007,15Z,35.8,14%,994.2 Hpa,020º (N),25.2,0/8,-,-,-,-,38.4,-,Clear
BAM,03/08/2007,12Z,37.8,13%,994.0 Hpa,340º (N ),36.0,0/8,-,-,-,-,-,-,Clear
BAM,03/08/2007,09Z,36.4,14%,995.7 Hpa,360º (N ),46.8,0/8,-,-,-,-,-,-,Clear
BAM,03/08/2007,06Z,34.9,12%,997.2 Hpa,360º (N ),32.4,0/8,-,-,-,-,-,-,Clear
BAM,03/08/2007,03Z,27.4,21%,997.4 Hpa,360º (N ),21.6,0/8,-,-,-,-,-,25.8,Clear
BAM,03/08/2007,00Z,29.2,21%,994.6 Hpa,360º (N ),14.4,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,03/08/2007,21Z,33.2,86%,995.5 Hpa,130º (SE),7.2,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,03/08/2007,18Z,33.6,82%,994.8 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,"Clear, mist"
BANDAR LENGEH,03/08/2007,15Z,35.2,59%,994.8 Hpa,250º (W ),14.4,2/8,-,2/8 AC,CI,-,37.4,-,"Few clouds, haze"
BANDAR LENGEH,03/08/2007,12Z,36.2,66%,995.7 Hpa,180º (S ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
BANDAR LENGEH,03/08/2007,09Z,36.2,66%,997.7 Hpa,190º (S ),21.6,0/8,-,-,-,-,-,-,"Clear, haze"
BANDAR LENGEH,03/08/2007,06Z,35.2,69%,998.4 Hpa,120º (SE),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
BANDAR LENGEH,03/08/2007,03Z,32.8,81%,998.1 Hpa,090º (E ),14.4,2/8,-,2/8 AC,-,-,-,32.6,"Few clouds, mist"
BANDAR LENGEH,03/08/2007,00Z,32.8,83%,996.5 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, mist"
BANDARABBASS,03/08/2007,21Z,32.6,86%,996.5 Hpa,060º (NE),14.4,1/8,-,-,-,-,-,-,"Few clouds, mist"
BANDARABBASS,03/08/2007,18Z,33.6,83%,996.5 Hpa,110º (E ),21.6,5/8,-,-,-,-,-,-,"Cloudy, mist"
BANDARABBASS,03/08/2007,15Z,36.0,66%,994.9 Hpa,110º (E ),21.6,0/8,-,-,-,-,39.8,-,"Clear, haze"
