Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,13/03/2003,21Z,14.8,51%,-,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,13/03/2003,18Z,16.6,45%,1017.3 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,13/03/2003,15Z,20.0,32%,-,290º (W ),32.4,3/8,-,-,-,-,-,-,Scattered clouds
ABADAN,13/03/2003,12Z,22.0,27%,1012.5 Hpa,300º (NW),36.0,1/8,-,-,CI,-,-,-,Few clouds
ABADAN,13/03/2003,09Z,21.4,27%,-,300º (NW),36.0,0/8,-,-,-,-,-,-,Clear
ABADAN,13/03/2003,06Z,17.4,45%,1013.7 Hpa,330º (NW),18.0,5/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADAN,13/03/2003,03Z,16.2,48%,-,330º (NW),18.0,7/8,-,-,-,-,-,-,Cloudy
ABADAN,13/03/2003,00Z,12.2,60%,1020.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,13/03/2003,18Z,2.2,69%,1011.6 Hpa,calm.,,5/8,2/8 SC,AC,-,Tr(6h),-,-,Cloudy
ABADEH,13/03/2003,12Z,6.8,69%,1004.8 Hpa,UQ0º (),-,W/8,5/8 CB,AC,-,9.0(6h),-,-,rain
ABADEH,13/03/2003,06Z,5.6,78%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ABADEH,13/03/2003,00Z,0.6,64%,1013.6 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,13/03/2003,12Z,27.4,550%,1004.4 Hpa,180º (S ),14.4,8/8,-,8/8 AC,,-,-,-,"Overcast, dust"
ABU MUSA,13/03/2003,06Z,27.6,543%,1007.7 Hpa,170º (S ),25.2,7/8,-,6/8 AC,CI,-,-,-,"Cloudy, dust"
AHAR,13/03/2003,18Z,-2.6,90%,1017.8 Hpa,calm.,,3/8,1/8 SC,AC,-,Tr(6h),-,-,Scattered clouds
AHAR,13/03/2003,12Z,-1.0,88%,1013.8 Hpa,calm.,,8/8,4/8 ST,AC,,0.5(6h),-,-,"Overcast, snow"
AHAR,13/03/2003,06Z,-2.4,90%,-,100º (E ),7.2,8/8,-,-,-,-,-,-,Overcast
AHAR,13/03/2003,00Z,-2.2,75%,1017.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,13/03/2003,18Z,16.8,44%,1016.0 Hpa,280º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,13/03/2003,12Z,21.4,29%,1011.8 Hpa,300º (NW),14.4,4/8,4/8 CU,-,-,-,-,-,Scattered clouds
AHWAZ,13/03/2003,06Z,16.0,56%,1012.6 Hpa,330º (NW),7.2,5/8,5/8 SC,-,-,-,-,-,"Cloudy, dust"
AHWAZ,13/03/2003,00Z,12.6,61%,1017.9 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,13/03/2003,18Z,-0.4,97%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ALI-GOODARZ,13/03/2003,12Z,6.8,19%,-,220º (SW),28.8,3/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,13/03/2003,06Z,3.4,71%,-,150º (SE),36.0,8/8,-,-,-,-,-,-,Overcast
ALI-GOODARZ,13/03/2003,00Z,-0.8,83%,1016.7 Hpa,250º (W ),10.8,3/8,3/8 SC,-,-,Tr(6h),-,-,Scattered clouds
ANZALI,13/03/2003,18Z,5.6,90%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ANZALI,13/03/2003,12Z,5.8,87%,-,360º (N ),25.2,8/8,-,-,-,-,-,-,Overcast
ANZALI,13/03/2003,06Z,5.2,93%,-,330º (NW),18.0,8/8,-,-,-,-,-,-,Overcast
ANZALI,13/03/2003,00Z,4.2,93%,1017.0 Hpa,calm.,,4/8,-,-,CI,-,-,-,Scattered clouds
ARAK,13/03/2003,21Z,2.8,59%,-,240º (SW),7.2,4/8,-,-,-,-,-,-,Scattered clouds
ARAK,13/03/2003,18Z,3.4,63%,1011.3 Hpa,260º (W ),10.8,5/8,5/8 CB,-,-,-,-,-,Cloudy
ARAK,13/03/2003,15Z,4.8,52%,-,290º (W ),18.0,3/8,-,-,-,-,-,-,Scattered clouds
ARAK,13/03/2003,12Z,10.0,22%,1005.1 Hpa,230º (SW),10.8,4/8,4/8 CB,-,-,-,-,-,Scattered clouds
ARAK,13/03/2003,09Z,9.4,16%,-,240º (SW),32.4,4/8,-,-,-,-,-,-,Scattered clouds
ARAK,13/03/2003,06Z,9.2,26%,1005.6 Hpa,230º (SW),21.6,5/8,5/8 CB,-,-,0.1(6h),-,-,Cloudy
ARAK,13/03/2003,03Z,7.6,43%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ARAK,13/03/2003,00Z,2.6,58%,1013.6 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
ARDEBIL,13/03/2003,18Z,-4.0,92%,1017.7 Hpa,calm.,,6/8,3/8 ST,AC,CI,Tr(6h),-,-,"Cloudy, mist"
ARDEBIL,13/03/2003,12Z,-1.4,98%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,13/03/2003,06Z,-4.0,98%,-,090º (E ),25.2,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,13/03/2003,00Z,-7.4,89%,1018.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,13/03/2003,21Z,7.6,91%,-,300º (NW),14.4,8/8,-,-,-,-,-,-,Overcast
BABULSAR,13/03/2003,18Z,7.6,97%,-,310º (NW),10.8,8/8,-,-,-,-,-,-,Overcast
BABULSAR,13/03/2003,15Z,7.6,88%,-,210º (SW),18.0,8/8,-,-,-,-,-,-,Overcast
