Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,12/03/2014,21Z,16.0,81%,1012.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,12/03/2014,18Z,17.4,75%,1012.1 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,12/03/2014,15Z,19.4,71%,1008.4 Hpa,290º (W ),32.4,4/8,4/8 SC,-,-,-,27.8,-,Scattered clouds
ABADAN,12/03/2014,12Z,20.2,71%,1005.8 Hpa,310º (NW),36.0,4/8,4/8 ST,-,-,-,-,-,Scattered clouds
ABADAN,12/03/2014,09Z,26.0,56%,1004.1 Hpa,130º (SE),14.4,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ABADAN,12/03/2014,06Z,19.8,84%,1007.3 Hpa,050º (NE),28.8,5/8,4/8 CB,-,-,0.2(6h),-,-,Cloudy
ABADAN,12/03/2014,03Z,19.0,92%,1007.6 Hpa,040º (NE),25.2,8/8,6/8 CB,AC,,-,-,18.6,Overcast
ABADAN,12/03/2014,00Z,20.0,90%,1010.0 Hpa,350º (N ),7.2,8/8,5/8 CB,AC,,1.0(6h),-,-,"Overcast, rain"
ABADEH,12/03/2014,21Z,7.2,65%,1002.6 Hpa,170º (S ),10.8,5/8,5/8 CB,-,-,-,-,-,Cloudy
ABADEH,12/03/2014,18Z,11.4,48%,1001.1 Hpa,200º (S ),18.0,6/8,6/8 CB,-,-,0.2(6h),-,-,Cloudy
ABADEH,12/03/2014,15Z,13.2,42%,1002.3 Hpa,190º (S ),32.4,6/8,3/8 CB,AC,-,-,15.2,-,Cloudy
ABADEH,12/03/2014,12Z,15.0,42%,1001.8 Hpa,210º (SW),39.6,4/8,4/8 CB,-,-,0.5(6h),-,-,Scattered clouds
ABADEH,12/03/2014,09Z,13.0,57%,1005.3 Hpa,210º (SW),28.8,7/8,4/8 CB,AC,-,-,-,-,Cloudy
ABADEH,12/03/2014,06Z,10.0,83%,1008.0 Hpa,120º (SE),7.2,8/8,4/8 CB,AC,,2.0(6h),-,-,"Overcast, rain showers"
ABADEH,12/03/2014,03Z,6.8,89%,1007.2 Hpa,calm.,,8/8,3/8 SC,AC,,-,-,5.4,"Overcast, rain"
ABADEH,12/03/2014,00Z,6.0,85%,1005.7 Hpa,060º (NE),3.6,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ABU MUSA,12/03/2014,15Z,25.4,73%,1008.9 Hpa,030º (NE),14.4,2/8,-,1/8 AC,CI,-,29.8,-,"Few clouds, haze"
ABU MUSA,12/03/2014,12Z,29.2,105%,1008.9 Hpa,210º (SW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,12/03/2014,09Z,28.8,41%,1010.9 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,12/03/2014,06Z,26.8,121%,1011.6 Hpa,090º (E ),21.6,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,12/03/2014,03Z,21.8,91%,1010.4 Hpa,090º (E ),10.8,0/8,-,-,-,-,-,16.6,"Clear, mist"
AHAR,12/03/2014,21Z,3.6,87%,1001.3 Hpa,180º (S ),10.8,8/8,2/8 CB,AC,,-,-,-,Overcast
AHAR,12/03/2014,18Z,4.4,84%,1002.8 Hpa,060º (NE),14.4,8/8,3/8 CB,AC,,0.4(6h),-,-,"Overcast, rain showers"
AHAR,12/03/2014,15Z,10.8,45%,999.9 Hpa,100º (E ),14.4,8/8,5/8 CB,AC,,-,15.4,-,Overcast
AHAR,12/03/2014,12Z,14.8,21%,999.6 Hpa,calm.,,6/8,2/8 CU,-,CI,-,-,-,Cloudy
AHAR,12/03/2014,09Z,12.4,31%,1003.3 Hpa,260º (W ),25.2,6/8,1/8 CU,-,CI,-,-,-,Cloudy
