Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,26/03/2000,21Z,16.2,36%,-,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,26/03/2000,18Z,18.4,29%,1016.5 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,26/03/2000,09Z,24.0,15%,-,330º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,26/03/2000,03Z,13.4,51%,-,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,26/03/2000,00Z,13.2,51%,1016.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,26/03/2000,09Z,14.6,39%,-,240º (SW),25.2,5/8,-,-,-,-,-,-,Cloudy
ABADEH,26/03/2000,03Z,5.6,72%,-,calm.,,3/8,1/8 SC,AC,-,-,-,4.0,Scattered clouds
AHAR,26/03/2000,12Z,17.0,28%,-,280º (W ),32.4,1/8,-,-,-,-,-,-,Few clouds
AHAR,26/03/2000,09Z,,0%,-,250º (W ),28.8,0/8,-,-,-,-,-,-,Clear
AHAR,26/03/2000,03Z,,,1022.9 Hpa,calm.,,0/8,-,-,-,-,-,-1.2,Clear
AHWAZ,26/03/2000,18Z,19.2,25%,1015.1 Hpa,280º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/03/2000,09Z,22.6,25%,1015.5 Hpa,360º (N ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/03/2000,06Z,17.0,46%,1016.2 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/03/2000,00Z,13.6,50%,1014.8 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,26/03/2000,09Z,8.8,46%,-,240º (SW),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,26/03/2000,03Z,-0.2,71%,-,150º (SE),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,26/03/2000,18Z,9.0,86%,1032.4 Hpa,calm.,,8/8,4/8 ST,AC,,-,-,-,Overcast
ANZALI,26/03/2000,15Z,8.4,90%,-,060º (NE),14.4,8/8,-,-,-,-,-,-,Overcast
ANZALI,26/03/2000,06Z,9.4,83%,1025.9 Hpa,calm.,,7/8,4/8 SC,AC,-,-,-,-,Cloudy
