Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,17/08/2007,21Z,33.2,33%,997.0 Hpa,200º (S ),7.2,6/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADAN,17/08/2007,18Z,36.6,26%,997.1 Hpa,330º (NW),10.8,6/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADAN,17/08/2007,15Z,44.2,16%,996.6 Hpa,330º (NW),10.8,3/8,1/8 SC,AC,-,-,49.4,-,Scattered clouds
ABADAN,17/08/2007,12Z,48.0,12%,997.5 Hpa,330º (NW),14.4,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADAN,17/08/2007,09Z,45.6,14%,998.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,17/08/2007,06Z,36.2,25%,999.4 Hpa,240º (SW),7.2,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABADAN,17/08/2007,03Z,26.4,47%,998.7 Hpa,calm.,,0/8,-,-,-,-,-,26.2,Clear
ABADAN,17/08/2007,00Z,28.6,39%,997.7 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,17/08/2007,21Z,21.0,20%,995.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,17/08/2007,18Z,26.4,14%,995.5 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
ABADEH,17/08/2007,15Z,30.2,10%,997.6 Hpa,120º (SE),14.4,4/8,2/8 SC,AC,-,-,33.0,-,Scattered clouds
ABADEH,17/08/2007,12Z,31.8,7%,997.5 Hpa,calm.,,4/8,1/8 CU,AC,-,-,-,-,Scattered clouds
ABADEH,17/08/2007,09Z,30.8,10%,998.9 Hpa,120º (SE),18.0,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,17/08/2007,06Z,26.2,18%,999.8 Hpa,calm.,,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ABADEH,17/08/2007,03Z,15.4,25%,1001.5 Hpa,calm.,,4/8,-,4/8 AC,-,-,-,14.8,Scattered clouds
ABADEH,17/08/2007,00Z,17.0,25%,999.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,17/08/2007,15Z,,0%,997.0 Hpa,330º (NW),10.8,1/8,-,-,CI,-,39.2,-,"Few clouds, haze"
ABU MUSA,17/08/2007,12Z,38.0,64%,997.5 Hpa,310º (NW),10.8,1/8,1/8 CU,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,17/08/2007,09Z,36.8,63%,999.0 Hpa,190º (S ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,17/08/2007,06Z,35.4,10%,999.8 Hpa,150º (SE),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,17/08/2007,03Z,32.0,88%,998.9 Hpa,120º (SE),7.2,0/8,-,-,-,-,-,31.5,"Clear, mist"
AHAR,17/08/2007,21Z,18.6,47%,1004.7 Hpa,120º (SE),18.0,8/8,8/8 CB,,,-,-,-,"Overcast, rain showers"
AHAR,17/08/2007,18Z,20.2,48%,1006.3 Hpa,120º (SE),14.4,4/8,1/8 SC,-,CI,-,-,-,Scattered clouds
AHAR,17/08/2007,15Z,24.4,45%,1004.1 Hpa,090º (E ),18.0,6/8,2/8 CB,-,CI,-,28.5,-,Cloudy
AHAR,17/08/2007,12Z,27.4,33%,1002.7 Hpa,120º (SE),18.0,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,17/08/2007,09Z,26.6,39%,1003.2 Hpa,090º (E ),18.0,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,17/08/2007,06Z,22.4,52%,1004.8 Hpa,110º (E ),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,17/08/2007,03Z,16.2,69%,1005.8 Hpa,calm.,,0/8,-,-,-,-,-,15.0,Clear
AHAR,17/08/2007,00Z,18.4,74%,1004.0 Hpa,030º (NE),7.2,2/8,-,-,CI,-,-,-,Few clouds
AHWAZ,17/08/2007,21Z,34.0,36%,996.8 Hpa,120º (SE),10.8,4/8,1/8 SC,AC,-,-,-,-,Scattered clouds
