Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,18/07/2010,21Z,34.0,25%,998.7 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,18/07/2010,18Z,36.8,22%,998.7 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,18/07/2010,15Z,44.6,9%,998.2 Hpa,340º (N ),25.2,0/8,-,-,-,-,48.2,-,Clear
ABADAN,18/07/2010,12Z,46.8,8%,998.2 Hpa,350º (N ),25.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,18/07/2010,09Z,45.2,11%,999.8 Hpa,350º (N ),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,18/07/2010,06Z,40.6,15%,1000.3 Hpa,350º (N ),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,18/07/2010,00Z,32.4,28%,998.1 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,18/07/2010,21Z,25.4,19%,992.9 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,18/07/2010,18Z,30.6,13%,993.0 Hpa,260º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,18/07/2010,15Z,35.2,9%,992.7 Hpa,240º (SW),18.0,3/8,2/8 SC,AC,-,-,38.0,-,Scattered clouds
ABADEH,18/07/2010,12Z,37.4,8%,991.5 Hpa,350º (N ),14.4,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ABADEH,18/07/2010,09Z,35.6,13%,993.1 Hpa,240º (SW),10.8,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,18/07/2010,06Z,30.2,17%,995.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
