Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,21/11/2012,21Z,16.0,87%,1017.6 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, mist"
ABADAN,21/11/2012,18Z,18.2,78%,1017.4 Hpa,300º (NW),7.2,6/8,6/8 SC,-,-,-,-,-,"Cloudy, haze"
ABADAN,21/11/2012,15Z,19.4,75%,1016.3 Hpa,310º (NW),10.8,3/8,3/8 SC,-,-,-,21.6,-,Scattered clouds
ABADAN,21/11/2012,12Z,21.0,68%,1016.0 Hpa,350º (N ),18.0,7/8,4/8 CB,AC,-,-,-,-,"Cloudy, haze"
ABADAN,21/11/2012,09Z,19.4,71%,1017.4 Hpa,340º (N ),10.8,7/8,5/8 CB,AC,-,-,-,-,"Cloudy, haze"
ABADAN,21/11/2012,06Z,16.8,89%,1018.6 Hpa,320º (NW),10.8,8/8,6/8 CB,AC,,-,-,-,"Overcast, mist"
ABADAN,21/11/2012,03Z,16.6,91%,1016.9 Hpa,320º (NW),10.8,8/8,5/8 CB,AC,,-,-,14.0,"Overcast, mist"
ABADAN,21/11/2012,00Z,16.4,89%,1016.4 Hpa,310º (NW),10.8,7/8,-,7/8 AC,-,-,-,-,Cloudy
ABADEH,21/11/2012,21Z,5.2,83%,1016.0 Hpa,340º (N ),7.2,5/8,5/8 ST,-,-,-,-,-,Cloudy
ABADEH,21/11/2012,18Z,5.8,83%,1017.6 Hpa,360º (N ),7.2,5/8,5/8 ST,-,-,-,-,-,Cloudy
ABADEH,21/11/2012,15Z,5.8,78%,1017.7 Hpa,360º (N ),14.4,7/8,7/8 ST,-,-,-,9.4,-,Cloudy
ABADEH,21/11/2012,12Z,8.2,70%,1014.9 Hpa,010º (N),21.6,7/8,7/8 CU,-,-,-,-,-,Cloudy
ABADEH,21/11/2012,09Z,8.4,68%,1016.3 Hpa,calm.,,6/8,6/8 ST,-,-,-,-,-,Cloudy
ABADEH,21/11/2012,06Z,5.2,80%,1019.6 Hpa,calm.,,6/8,3/8 ST,AC,-,0.3(6h),-,-,Cloudy
ABADEH,21/11/2012,03Z,3.6,91%,1017.8 Hpa,330º (NW),7.2,8/8,5/8 CB,AC,,-,-,3.6,"Overcast, rain showers"
ABADEH,21/11/2012,00Z,4.6,97%,1015.0 Hpa,010º (N),10.8,8/8,5/8 CB,AC,,0.2(6h),-,-,"Overcast, rain showers"
