Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,03/09/2021,21Z,32.3,80%,1000.1 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, mist"
ABADAN,03/09/2021,18Z,34.4,67%,1000.1 Hpa,170º (S ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,03/09/2021,15Z,44.5,9%,999.2 Hpa,260º (W ),7.2,0/8,-,-,-,-,46.8,-,Clear
ABADAN,03/09/2021,12Z,44.8,27%,999.3 Hpa,060º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,03/09/2021,09Z,42.7,34%,1001.3 Hpa,160º (S ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,03/09/2021,06Z,36.9,67%,1001.9 Hpa,130º (SE),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,03/09/2021,03Z,31.2,90%,1000.7 Hpa,170º (S ),7.2,0/8,-,-,-,-,-,31.0,"Clear, mist"
ABADAN,03/09/2021,00Z,31.4,88%,1000.7 Hpa,170º (S ),7.2,0/8,-,-,-,-,-,-,"Clear, mist"
ABADEH,03/09/2021,21Z,18.3,15%,1000.6 Hpa,310º (NW),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,03/09/2021,18Z,20.7,13%,1000.9 Hpa,320º (NW),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,03/09/2021,15Z,28.6,10%,1000.5 Hpa,020º (N),14.4,0/8,-,-,-,-,32.4,-,Clear
ABADEH,03/09/2021,12Z,31.6,9%,997.9 Hpa,350º (N ),10.8,1/8,-,-,CI,-,-,-,Few clouds
ABADEH,03/09/2021,09Z,30.8,9%,999.8 Hpa,010º (N),10.8,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADEH,03/09/2021,06Z,26.6,12%,1002.3 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,03/09/2021,03Z,14.4,19%,1004.7 Hpa,310º (NW),10.8,0/8,-,-,-,-,-,12.2,Clear
ABADEH,03/09/2021,00Z,16.9,17%,1001.9 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,03/09/2021,15Z,34.0,67%,1000.1 Hpa,290º (W ),10.8,0/8,-,-,-,-,37.0,-,"Clear, haze"
ABU MUSA,03/09/2021,12Z,36.6,69%,999.8 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,03/09/2021,09Z,36.2,59%,1001.5 Hpa,250º (W ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,03/09/2021,06Z,35.2,75%,1002.7 Hpa,200º (S ),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,03/09/2021,03Z,32.8,70%,1001.2 Hpa,230º (SW),14.4,0/8,-,-,-,-,-,31.4,"Clear, haze"
AHAR,03/09/2021,21Z,16.9,45%,1009.6 Hpa,050º (NE),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,03/09/2021,18Z,18.5,41%,1009.1 Hpa,070º (E ),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,03/09/2021,15Z,23.8,30%,1004.1 Hpa,070º (E ),18.0,0/8,-,-,-,-,28.3,-,Clear
