Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,15/09/2015,21Z,31.8,39%,1003.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2015,18Z,35.4,32%,1003.8 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2015,15Z,41.6,18%,1003.1 Hpa,290º (W ),14.4,0/8,-,-,-,-,46.4,-,Clear
ABADAN,15/09/2015,12Z,45.2,9%,1003.8 Hpa,320º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2015,09Z,44.4,12%,1005.9 Hpa,320º (NW),25.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,15/09/2015,06Z,37.2,23%,1007.1 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,15/09/2015,03Z,29.0,40%,1006.5 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,29.0,Clear
ABADAN,15/09/2015,00Z,30.2,38%,1006.5 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2015,21Z,16.6,32%,1006.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2015,18Z,22.4,23%,1006.6 Hpa,360º (N ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2015,15Z,24.0,16%,1008.8 Hpa,020º (N),7.2,4/8,3/8 SC,AC,-,-,28.0,-,Scattered clouds
ABADEH,15/09/2015,12Z,27.4,12%,1006.7 Hpa,010º (N),14.4,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
ABADEH,15/09/2015,09Z,26.8,13%,1008.9 Hpa,030º (NE),7.2,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
ABADEH,15/09/2015,06Z,22.6,17%,1010.3 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,15/09/2015,03Z,11.8,33%,1011.9 Hpa,calm.,,0/8,-,-,-,-,-,11.4,Clear
ABADEH,15/09/2015,00Z,14.6,24%,1008.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,15/09/2015,15Z,33.4,83%,1003.1 Hpa,270º (W ),7.2,0/8,-,-,-,-,35.6,-,"Clear, mist"
ABU MUSA,15/09/2015,12Z,35.2,74%,1003.6 Hpa,270º (W ),14.4,1/8,-,1/8 AC,-,-,-,-,"Few clouds, haze"
ABU MUSA,15/09/2015,09Z,34.6,76%,1005.1 Hpa,240º (SW),18.0,3/8,1/8 ST,AC,-,-,-,-,"Scattered clouds, haze"
ABU MUSA,15/09/2015,06Z,33.8,140%,1006.2 Hpa,210º (SW),14.4,2/8,-,2/8 AC,-,-,-,-,"Few clouds, mist"
ABU MUSA,15/09/2015,03Z,32.0,94%,1004.9 Hpa,180º (S ),18.0,1/8,-,1/8 AC,-,-,-,29.8,"Few clouds, mist"
AHAR,15/09/2015,21Z,18.4,69%,1011.7 Hpa,080º (E ),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,15/09/2015,18Z,20.4,63%,1012.5 Hpa,080º (E ),25.2,0/8,-,-,-,-,-,-,Clear
AHAR,15/09/2015,15Z,24.8,41%,1011.5 Hpa,070º (E ),10.8,1/8,1/8 CU,-,-,-,28.8,-,Few clouds
AHAR,15/09/2015,12Z,28.2,34%,1009.5 Hpa,120º (SE),14.4,2/8,2/8 CU,-,-,-,-,-,Few clouds
AHAR,15/09/2015,09Z,25.4,44%,1011.3 Hpa,130º (SE),10.8,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,15/09/2015,06Z,20.4,60%,1014.2 Hpa,calm.,,1/8,-,0/8 AC,-,0.3(24h),-,-,Few clouds
AHAR,15/09/2015,03Z,12.6,82%,1015.0 Hpa,calm.,,3/8,3/8 SC,-,CI,-,-,12.0,Scattered clouds
AHAR,15/09/2015,00Z,13.8,81%,1014.0 Hpa,340º (N ),7.2,4/8,2/8 SC,-,CI,-,-,-,Scattered clouds
AHWAZ,15/09/2015,21Z,32.2,40%,1002.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/09/2015,18Z,37.8,20%,1003.7 Hpa,060º (NE),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,15/09/2015,15Z,40.2,27%,1002.3 Hpa,040º (NE),3.6,3/8,-,-,CI,-,46.4,-,"Scattered clouds, haze"
AHWAZ,15/09/2015,12Z,45.6,13%,1002.5 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,15/09/2015,09Z,44.0,18%,1004.7 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,15/09/2015,06Z,37.0,35%,1006.1 Hpa,210º (SW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/09/2015,03Z,28.8,47%,1005.4 Hpa,calm.,,0/8,-,-,-,-,-,28.8,"Clear, haze"
AHWAZ,15/09/2015,00Z,30.0,48%,1004.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2015,21Z,17.4,33%,1006.9 Hpa,130º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2015,18Z,21.0,28%,1008.7 Hpa,calm.,,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ALI-GOODARZ,15/09/2015,15Z,23.4,25%,1009.9 Hpa,360º (N ),18.0,6/8,3/8 SC,AC,-,-,29.2,-,Cloudy
ALI-GOODARZ,15/09/2015,12Z,26.0,18%,1007.9 Hpa,350º (N ),28.8,4/8,4/8 CB,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,15/09/2015,09Z,28.0,15%,1007.9 Hpa,250º (W ),18.0,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,15/09/2015,06Z,22.6,26%,1009.2 Hpa,120º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/09/2015,03Z,14.2,36%,1010.7 Hpa,120º (SE),18.0,0/8,-,-,-,-,-,13.4,Clear
ALI-GOODARZ,15/09/2015,00Z,15.2,36%,1010.1 Hpa,120º (SE),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,15/09/2015,21Z,25.0,88%,1014.4 Hpa,250º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ANZALI,15/09/2015,18Z,25.8,80%,1014.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,15/09/2015,15Z,26.6,75%,1013.6 Hpa,040º (NE),10.8,2/8,2/8 SC,-,-,-,29.0,-,Few clouds
ANZALI,15/09/2015,12Z,27.8,113%,1013.7 Hpa,040º (NE),14.4,1/8,-,-,CI,-,-,-,Few clouds
ANZALI,15/09/2015,09Z,28.4,72%,1014.9 Hpa,360º (N ),14.4,1/8,-,1/8 AC,-,-,-,-,Few clouds
ANZALI,15/09/2015,06Z,26.6,121%,1016.0 Hpa,310º (NW),14.4,3/8,1/8 CU,AC,-,-,-,-,Scattered clouds
ANZALI,15/09/2015,03Z,24.2,86%,1015.4 Hpa,290º (W ),10.8,7/8,5/8 CB,AC,-,-,-,24.2,Cloudy
ANZALI,15/09/2015,00Z,25.4,82%,1015.1 Hpa,230º (SW),10.8,7/8,4/8 CB,AC,-,-,-,-,Cloudy
ARAK,15/09/2015,21Z,20.0,34%,1006.1 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ARAK,15/09/2015,18Z,23.2,26%,1008.5 Hpa,calm.,,6/8,2/8 SC,AC,CI,Tr(6h),-,-,"Cloudy, haze"
ARAK,15/09/2015,15Z,25.4,20%,1009.1 Hpa,060º (NE),14.4,7/8,5/8 CB,-,CI,-,31.8,-,"Cloudy, rain showers"
ARAK,15/09/2015,12Z,28.8,13%,1006.1 Hpa,210º (SW),7.2,3/8,1/8 CB,AC,-,-,-,-,"Scattered clouds, haze"
ARAK,15/09/2015,09Z,30.2,12%,1007.0 Hpa,360º (N ),10.8,1/8,1/8 CU,-,-,-,-,-,"Few clouds, haze"
ARAK,15/09/2015,06Z,23.8,26%,1010.5 Hpa,050º (NE),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
ARAK,15/09/2015,03Z,15.2,39%,1011.8 Hpa,calm.,,0/8,-,-,-,-,-,14.6,"Clear, haze"
ARAK,15/09/2015,00Z,17.8,28%,1008.9 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ARDEBIL,15/09/2015,21Z,15.4,91%,1011.7 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ARDEBIL,15/09/2015,18Z,16.8,93%,1013.5 Hpa,030º (NE),10.8,7/8,7/8 ST,-,-,-,-,-,Cloudy
ARDEBIL,15/09/2015,15Z,18.0,84%,1012.9 Hpa,calm.,,1/8,1/8 ST,-,-,-,26.2,-,Few clouds
ARDEBIL,15/09/2015,12Z,24.6,54%,1011.3 Hpa,040º (NE),21.6,3/8,3/8 CB,AC,-,-,-,-,Scattered clouds
ARDEBIL,15/09/2015,09Z,24.6,45%,1011.8 Hpa,330º (NW),14.4,3/8,2/8 CU/SC,AC,-,-,-,-,Scattered clouds
ARDEBIL,15/09/2015,06Z,17.4,79%,1014.1 Hpa,calm.,,1/8,1/8 SC,AC,-,2.4(24h),-,-,Few clouds
ARDEBIL,15/09/2015,03Z,11.4,95%,1014.9 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,10.6,Few clouds
ARDEBIL,15/09/2015,00Z,13.0,100%,1013.8 Hpa,calm.,,8/8,8/8 CB,-,-,-,-,-,"Overcast, mist"
BABULSAR,15/09/2015,21Z,26.4,67%,1013.7 Hpa,calm.,,4/8,-,4/8 AC,-,-,-,-,Scattered clouds
BABULSAR,15/09/2015,18Z,27.4,77%,1013.9 Hpa,calm.,,6/8,1/8 SC,AC,-,-,-,-,Cloudy
BABULSAR,15/09/2015,15Z,27.8,74%,1012.8 Hpa,calm.,,7/8,2/8 SC,AC,-,-,29.6,-,Cloudy
BABULSAR,15/09/2015,12Z,29.4,67%,1013.1 Hpa,290º (W ),14.4,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
BABULSAR,15/09/2015,09Z,29.4,67%,1014.3 Hpa,280º (W ),14.4,5/8,2/8 CU,AC,-,-,-,-,Cloudy
BABULSAR,15/09/2015,06Z,28.2,74%,1014.8 Hpa,270º (W ),10.8,4/8,1/8 CU,AC,-,-,-,-,Scattered clouds
BABULSAR,15/09/2015,03Z,24.6,88%,1013.9 Hpa,170º (S ),7.2,5/8,2/8 CU/SC,AC,-,-,-,24.2,Cloudy
BABULSAR,15/09/2015,00Z,25.0,86%,1014.3 Hpa,210º (SW),10.8,7/8,4/8 SC,AC,-,-,-,-,Cloudy
BAFT,15/09/2015,21Z,18.8,34%,1002.4 Hpa,360º (N ),21.6,0/8,-,-,-,-,-,-,Clear
BAFT,15/09/2015,18Z,20.0,29%,1004.3 Hpa,360º (N ),21.6,0/8,-,-,-,-,-,-,Clear
BAFT,15/09/2015,15Z,23.2,19%,1003.7 Hpa,360º (N ),28.8,2/8,2/8 CU,-,-,-,27.4,-,Few clouds
BAFT,15/09/2015,12Z,26.6,16%,1002.5 Hpa,360º (N ),25.2,2/8,2/8 CU,-,-,-,-,-,Few clouds
BAFT,15/09/2015,09Z,26.2,18%,1003.7 Hpa,330º (NW),18.0,1/8,1/8 CU,-,-,-,-,-,Few clouds
BAFT,15/09/2015,06Z,23.0,23%,1005.8 Hpa,360º (N ),28.8,0/8,-,-,-,-,-,-,Clear
BAFT,15/09/2015,03Z,18.0,28%,1005.4 Hpa,030º (NE),28.8,0/8,-,-,-,-,-,16.8,Clear
BAFT,15/09/2015,00Z,18.0,24%,1003.8 Hpa,360º (N ),25.2,0/8,-,-,-,-,-,-,Clear
BAM,15/09/2015,21Z,26.9,17%,1004.3 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
BAM,15/09/2015,18Z,29.6,14%,1004.4 Hpa,280º (W ),7.2,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
BAM,15/09/2015,15Z,31.5,14%,1004.4 Hpa,calm.,,1/8,1/8 SC,-,-,-,35.4,-,Few clouds
BAM,15/09/2015,12Z,34.4,12%,1003.4 Hpa,350º (N ),14.4,1/8,1/8 SC,-,-,-,-,-,Few clouds
BAM,15/09/2015,09Z,34.6,12%,1004.7 Hpa,320º (NW),14.4,2/8,2/8 SC,-,-,-,-,-,Few clouds
BAM,15/09/2015,06Z,33.1,15%,1006.3 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
BAM,15/09/2015,03Z,25.5,21%,1007.0 Hpa,280º (W ),14.4,0/8,-,-,-,-,-,23.9,Clear
BAM,15/09/2015,00Z,27.2,19%,1005.1 Hpa,280º (W ),14.4,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,15/09/2015,21Z,30.4,87%,1003.2 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, mist"
BANDAR LENGEH,15/09/2015,18Z,32.4,87%,1003.7 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, mist"
BANDAR LENGEH,15/09/2015,15Z,33.4,83%,1003.5 Hpa,270º (W ),18.0,0/8,-,-,-,-,36.0,-,"Clear, mist"
BANDAR LENGEH,15/09/2015,12Z,35.4,74%,1003.8 Hpa,240º (SW),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
BANDAR LENGEH,15/09/2015,09Z,35.0,75%,1005.3 Hpa,190º (S ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
BANDAR LENGEH,15/09/2015,06Z,34.2,77%,1006.3 Hpa,130º (SE),10.8,2/8,2/8 ST,-,-,-,-,-,"Few clouds, haze"
BANDAR LENGEH,15/09/2015,03Z,30.0,88%,1005.0 Hpa,070º (E ),10.8,0/8,-,-,-,-,-,29.0,"Clear, mist"
BANDAR LENGEH,15/09/2015,00Z,30.8,91%,1004.0 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, mist"
BANDAR-E-DAYYER,15/09/2015,21Z,33.8,81%,1004.1 Hpa,110º (E ),18.0,0/8,-,-,-,-,-,-,"Clear, mist"
BANDAR-E-DAYYER,15/09/2015,18Z,33.8,83%,1004.0 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, mist"
BANDAR-E-DAYYER,15/09/2015,15Z,35.6,73%,1002.9 Hpa,210º (SW),7.2,0/8,-,-,-,-,40.9,-,Clear
BANDAR-E-DAYYER,15/09/2015,12Z,39.8,58%,1002.8 Hpa,260º (W ),10.8,0/8,-,-,-,-,-,-,Clear
BANDAR-E-DAYYER,15/09/2015,09Z,36.6,58%,1004.9 Hpa,170º (S ),7.2,0/8,-,-,-,-,-,-,Clear
BANDAR-E-DAYYER,15/09/2015,06Z,35.6,73%,1006.2 Hpa,230º (SW),7.2,2/8,-,2/8 AC,-,-,-,-,"Few clouds, haze"
BANDAR-E-DAYYER,15/09/2015,03Z,30.7,52%,1004.6 Hpa,040º (NE),3.6,2/8,-,2/8 AC,-,-,-,29.8,Few clouds
BANDAR-E-DAYYER,15/09/2015,00Z,33.3,46%,1004.0 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,15/09/2015,21Z,31.7,77%,1003.7 Hpa,070º (E ),7.2,1/8,1/8 SC,-,-,-,-,-,"Few clouds, haze"
BANDARABBASS,15/09/2015,18Z,33.8,50%,1004.1 Hpa,220º (SW),7.2,1/8,1/8 SC,-,-,-,-,-,"Few clouds, haze"
BANDARABBASS,15/09/2015,15Z,34.7,68%,1002.6 Hpa,220º (SW),14.4,2/8,-,-,CI,-,38.1,-,"Few clouds, haze"
BANDARABBASS,15/09/2015,12Z,37.3,54%,1003.0 Hpa,200º (S ),21.6,1/8,1/8 SC,-,-,-,-,-,"Few clouds, haze"
BANDARABBASS,15/09/2015,09Z,36.4,60%,1004.5 Hpa,180º (S ),18.0,1/8,1/8 CU,-,-,-,-,-,"Few clouds, haze"
BANDARABBASS,15/09/2015,06Z,36.7,48%,1006.6 Hpa,130º (SE),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
