Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,06/08/2006,21Z,33.0,33%,997.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,06/08/2006,18Z,36.0,25%,996.9 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,06/08/2006,15Z,44.0,14%,995.9 Hpa,310º (NW),14.4,0/8,-,-,-,-,47.8,-,Clear
ABADAN,06/08/2006,12Z,47.0,9%,996.8 Hpa,360º (N ),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,06/08/2006,09Z,43.4,13%,998.5 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,06/08/2006,06Z,35.2,22%,999.4 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,06/08/2006,03Z,29.8,35%,998.8 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,29.0,Clear
ABADAN,06/08/2006,00Z,30.6,36%,997.6 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,06/08/2006,21Z,27.6,24%,992.4 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
ABADEH,06/08/2006,18Z,30.6,14%,992.4 Hpa,calm.,,4/8,3/8 SC,AC,-,-,-,-,Scattered clouds
ABADEH,06/08/2006,15Z,34.0,12%,994.2 Hpa,calm.,,5/8,5/8 CB,-,-,-,36.8,-,Cloudy
ABADEH,06/08/2006,12Z,35.8,10%,992.9 Hpa,calm.,,2/8,2/8 SC,-,-,-,-,-,Few clouds
ABADEH,06/08/2006,09Z,13.0,22%,1018.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,06/08/2006,06Z,29.2,18%,996.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,06/08/2006,03Z,17.4,30%,998.4 Hpa,calm.,,0/8,-,-,-,-,-,17.0,Clear
ABADEH,06/08/2006,00Z,20.6,26%,996.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,06/08/2006,15Z,35.2,61%,996.3 Hpa,calm.,,2/8,-,-,CI,-,37.4,-,Few clouds
ABU MUSA,06/08/2006,12Z,35.8,338%,996.6 Hpa,020º (N),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,06/08/2006,09Z,27.4,59%,1012.5 Hpa,080º (E ),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,06/08/2006,06Z,34.2,229%,999.8 Hpa,150º (SE),18.0,1/8,-,-,CI,-,-,-,Few clouds
ABU MUSA,06/08/2006,03Z,32.4,67%,998.9 Hpa,110º (E ),10.8,1/8,-,-,CI,-,-,32.0,Few clouds
AHAR,06/08/2006,21Z,21.0,47%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,06/08/2006,18Z,24.8,38%,1005.3 Hpa,110º (E ),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,06/08/2006,15Z,29.2,27%,-,090º (E ),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,06/08/2006,12Z,31.2,22%,-,070º (E ),21.6,1/8,-,-,-,-,-,-,Few clouds
AHAR,06/08/2006,09Z,18.6,17%,1013.0 Hpa,250º (W ),21.6,0/8,-,-,-,-,-,-,Clear
AHAR,06/08/2006,06Z,24.4,35%,1006.8 Hpa,140º (SE),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,06/08/2006,03Z,16.4,55%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
AHAR,06/08/2006,00Z,18.0,49%,1006.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,06/08/2006,21Z,33.6,41%,996.2 Hpa,170º (S ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,06/08/2006,18Z,38.2,30%,996.2 Hpa,180º (S ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,06/08/2006,15Z,45.0,22%,995.0 Hpa,290º (W ),7.2,0/8,-,-,-,-,46.8,-,Clear
AHWAZ,06/08/2006,12Z,46.2,21%,995.7 Hpa,230º (SW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,06/08/2006,09Z,43.4,31%,997.2 Hpa,180º (S ),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,06/08/2006,06Z,35.8,56%,998.1 Hpa,160º (S ),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,06/08/2006,03Z,30.8,68%,997.6 Hpa,140º (SE),10.8,0/8,-,-,-,-,-,30.4,"Clear, haze"
AHWAZ,06/08/2006,00Z,31.4,33%,996.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
