Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,01/12/2007,21Z,12.8,67%,1016.5 Hpa,210º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,01/12/2007,18Z,13.8,46%,1018.1 Hpa,180º (S ),7.2,6/8,-,-,CI,-,-,-,Cloudy
ABADAN,01/12/2007,15Z,16.8,38%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ABADAN,01/12/2007,12Z,22.4,21%,1017.8 Hpa,calm.,,6/8,-,-,CI,-,-,-,Cloudy
ABADAN,01/12/2007,09Z,,0%,1019.4 Hpa,100º (E ),7.2,6/8,-,-,CI,-,-,-,Cloudy
ABADAN,01/12/2007,06Z,12.8,50%,-,350º (N ),7.2,1/8,-,-,CI,-,-,-,Few clouds
ABADAN,01/12/2007,03Z,5.8,84%,1020.1 Hpa,300º (NW),7.2,2/8,-,2/8 AC,-,-,-,5.8,Few clouds
ABADAN,01/12/2007,00Z,9.6,56%,1019.9 Hpa,330º (NW),7.2,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,01/12/2007,06Z,2.0,34%,1029.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,01/12/2007,03Z,-8.2,61%,1029.6 Hpa,330º (NW),14.4,1/8,-,-,CI,-,-,-8.2,Few clouds
ABADEH,01/12/2007,00Z,-6.2,44%,1025.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,01/12/2007,06Z,25.6,129%,1019.3 Hpa,100º (E ),21.6,3/8,3/8 CB,-,-,-,-,-,"Scattered clouds, haze"
ABU MUSA,01/12/2007,03Z,23.0,85%,1017.3 Hpa,120º (SE),11.1,1/8,1/8 CU,-,-,-,-,20.6,"Few clouds, mist"
AHAR,01/12/2007,06Z,2.8,29%,1023.1 Hpa,320º (NW),32.4,7/8,-,1/8 AC,CI,-,-,-,Cloudy
AHAR,01/12/2007,03Z,1.6,33%,1024.1 Hpa,330º (NW),14.4,4/8,-,1/8 AC,CI,-,-3.4,-,Scattered clouds
AHAR,01/12/2007,00Z,1.2,38%,1024.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,01/12/2007,21Z,11.8,48%,1016.5 Hpa,calm.,,2/8,-,-,CI,-,-,-,"Few clouds, haze"
AHWAZ,01/12/2007,18Z,13.8,44%,1017.5 Hpa,calm.,,2/8,-,-,CI,-,-,-,"Few clouds, haze"
AHWAZ,01/12/2007,15Z,17.2,39%,1017.4 Hpa,calm.,,2/8,-,-,CI,-,24.4,-,"Few clouds, haze"
AHWAZ,01/12/2007,12Z,24.2,20%,1016.9 Hpa,calm.,,6/8,-,-,CI,-,-,-,Cloudy
AHWAZ,01/12/2007,09Z,20.6,23%,1018.4 Hpa,280º (W ),1.9,3/8,-,1/8 AC,CI,-,-,-,Scattered clouds
AHWAZ,01/12/2007,06Z,13.8,40%,1019.7 Hpa,300º (NW),3.6,1/8,-,-,CI,-,-,-,Few clouds
AHWAZ,01/12/2007,03Z,9.2,60%,1018.7 Hpa,calm.,,3/8,-,-,CI,-,-,9.0,Scattered clouds
AHWAZ,01/12/2007,00Z,11.2,49%,1018.7 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,01/12/2007,06Z,2.0,31%,1028.5 Hpa,120º (SE),21.6,3/8,-,-,CI,-,-,-,Scattered clouds
