Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,07/06/2011,21Z,35.4,27%,1002.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,07/06/2011,18Z,40.4,22%,1002.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,07/06/2011,15Z,45.4,14%,1001.5 Hpa,330º (NW),10.8,0/8,-,-,-,-,49.2,-,Clear
ABADAN,07/06/2011,12Z,47.8,8%,1002.2 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,07/06/2011,09Z,46.6,9%,1003.9 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,07/06/2011,06Z,41.8,13%,1004.1 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,07/06/2011,03Z,30.8,37%,1003.8 Hpa,calm.,,0/8,-,-,-,-,-,30.4,"Clear, dust"
ABADAN,07/06/2011,00Z,31.6,35%,1002.2 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,07/06/2011,21Z,24.0,13%,998.8 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,07/06/2011,18Z,28.0,10%,998.9 Hpa,300º (NW),21.6,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ABADEH,07/06/2011,15Z,32.8,6%,1001.4 Hpa,260º (W ),10.8,2/8,2/8 SC,-,-,-,34.4,-,Few clouds
ABADEH,07/06/2011,12Z,33.8,8%,1000.4 Hpa,280º (W ),14.4,2/8,2/8 SC,AC,-,-,-,-,Few clouds
ABADEH,07/06/2011,09Z,31.6,8%,1002.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,07/06/2011,06Z,27.2,13%,1002.8 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,07/06/2011,03Z,16.0,20%,1003.4 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,14.8,Clear
ABADEH,07/06/2011,00Z,17.4,19%,1002.0 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,07/06/2011,15Z,32.2,87%,999.6 Hpa,280º (W ),18.0,0/8,-,-,-,-,33.8,-,"Clear, mist"
ABU MUSA,07/06/2011,12Z,33.4,83%,1000.4 Hpa,240º (SW),21.6,0/8,-,-,-,-,-,-,"Clear, mist"
ABU MUSA,07/06/2011,09Z,33.2,82%,1001.3 Hpa,220º (SW),21.6,0/8,-,-,-,-,-,-,"Clear, mist"
ABU MUSA,07/06/2011,06Z,32.0,89%,1001.5 Hpa,210º (SW),18.0,1/8,-,-,CI,-,-,-,"Few clouds, mist"
ABU MUSA,07/06/2011,03Z,29.8,95%,1000.2 Hpa,150º (SE),10.8,0/8,-,-,-,-,-,28.6,"Clear, mist"
AHAR,07/06/2011,21Z,16.2,82%,1011.4 Hpa,calm.,,5/8,5/8 CB,-,-,-,-,-,Cloudy
AHAR,07/06/2011,18Z,16.8,80%,1012.2 Hpa,140º (SE),14.4,6/8,6/8 CB,-,-,-,-,-,Cloudy
AHAR,07/06/2011,15Z,19.2,68%,1010.4 Hpa,110º (E ),28.8,2/8,2/8 CU,-,-,-,22.4,-,Few clouds
AHAR,07/06/2011,12Z,21.6,56%,1009.8 Hpa,150º (SE),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,07/06/2011,09Z,20.2,61%,1010.1 Hpa,090º (E ),14.4,5/8,2/8 CU,AC,CI,-,-,-,Cloudy
AHAR,07/06/2011,06Z,16.8,75%,1010.6 Hpa,090º (E ),7.2,8/8,7/8 CB,AC,,0.1(24h),-,-,Overcast
AHAR,07/06/2011,03Z,12.6,93%,1012.0 Hpa,calm.,,1/8,-,1/8 AC,-,-,11.6,-,Few clouds
AHAR,07/06/2011,00Z,11.8,95%,1011.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,07/06/2011,21Z,39.8,14%,1001.6 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,07/06/2011,18Z,39.4,23%,1001.6 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,07/06/2011,15Z,44.6,17%,1000.8 Hpa,100º (E ),7.2,0/8,-,-,-,-,47.8,-,"Clear, haze"
AHWAZ,07/06/2011,12Z,47.8,11%,1001.5 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,07/06/2011,09Z,46.6,12%,1003.0 Hpa,090º (E ),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,07/06/2011,06Z,41.4,18%,1003.3 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,07/06/2011,03Z,33.4,29%,1002.2 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,31.4,"Clear, dust"
AHWAZ,07/06/2011,00Z,33.0,40%,1001.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,07/06/2011,21Z,17.0,32%,1005.9 Hpa,120º (SE),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,07/06/2011,18Z,21.8,26%,1005.5 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,07/06/2011,15Z,27.8,20%,1005.5 Hpa,290º (W ),14.4,1/8,-,1/8 AC,-,-,30.0,-,Few clouds
ALI-GOODARZ,07/06/2011,12Z,29.6,18%,1004.3 Hpa,230º (SW),18.0,2/8,-,-,CI,-,-,-,Few clouds
