Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,21/05/2005,21Z,26.6,46%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,21/05/2005,18Z,32.8,28%,1005.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,21/05/2005,15Z,38.6,17%,-,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,21/05/2005,12Z,41.2,12%,1005.3 Hpa,320º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,21/05/2005,09Z,39.8,15%,-,320º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,21/05/2005,06Z,34.8,18%,1007.1 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,21/05/2005,03Z,25.4,39%,-,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,21/05/2005,00Z,25.4,42%,1005.8 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,21/05/2005,21Z,12.8,48%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,21/05/2005,18Z,17.0,30%,1006.1 Hpa,030º (NE),28.8,0/8,-,-,-,-,-,-,Clear
ABADEH,21/05/2005,15Z,21.2,21%,-,010º (N),25.2,1/8,-,-,-,-,-,-,Few clouds
ABADEH,21/05/2005,12Z,24.0,19%,1003.3 Hpa,010º (N),14.4,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,21/05/2005,09Z,21.2,23%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ABADEH,21/05/2005,06Z,18.0,30%,1006.5 Hpa,030º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,21/05/2005,03Z,11.6,44%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,21/05/2005,00Z,12.0,36%,1005.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,21/05/2005,15Z,30.6,62%,-,260º (W ),14.4,6/8,-,-,-,-,-,-,Cloudy
ABU MUSA,21/05/2005,12Z,30.0,175%,1003.1 Hpa,260º (W ),25.2,8/8,-,8/8 AC,,-,-,-,"Overcast, dust"
ABU MUSA,21/05/2005,09Z,30.4,78%,-,230º (SW),25.2,6/8,-,-,-,-,-,-,Cloudy
ABU MUSA,21/05/2005,06Z,30.0,175%,1004.1 Hpa,250º (W ),21.6,8/8,1/8 ST,AC,,-,-,-,"Overcast, mist"
ABU MUSA,21/05/2005,03Z,,0%,-,230º (SW),18.0,6/8,-,-,-,-,-,-,Cloudy
AHAR,21/05/2005,21Z,11.2,,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,21/05/2005,18Z,13.2,72%,1019.4 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
AHAR,21/05/2005,15Z,17.0,54%,-,090º (E ),18.0,3/8,-,-,-,-,-,-,Scattered clouds
AHAR,21/05/2005,12Z,17.4,50%,1018.6 Hpa,090º (E ),18.0,3/8,3/8 CU,AC,-,-,-,-,Scattered clouds
AHAR,21/05/2005,09Z,14.8,58%,1020.3 Hpa,110º (E ),14.4,6/8,6/8 CB,-,-,866.0(12h),-,-,Cloudy
AHAR,21/05/2005,06Z,12.0,73%,1021.1 Hpa,Vble.,,5/8,5/8 CU/SC,-,-,-,-,-,Cloudy
AHAR,21/05/2005,03Z,8.6,92%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
AHAR,21/05/2005,00Z,7.0,94%,1019.4 Hpa,calm.,,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
AHWAZ,21/05/2005,21Z,29.6,19%,-,270º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,21/05/2005,18Z,32.8,15%,1004.6 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,21/05/2005,15Z,38.4,8%,-,290º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,21/05/2005,12Z,39.6,7%,1004.4 Hpa,300º (NW),25.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,21/05/2005,09Z,38.2,7%,-,320º (NW),21.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,21/05/2005,06Z,33.6,17%,1006.0 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,21/05/2005,03Z,24.8,33%,-,260º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,21/05/2005,00Z,15.2,49%,1004.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,21/05/2005,21Z,13.6,46%,-,060º (NE),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,21/05/2005,18Z,16.6,33%,1008.9 Hpa,090º (E ),32.4,3/8,1/8 SC,AC,-,-,-,-,Scattered clouds
ALI-GOODARZ,21/05/2005,15Z,20.2,24%,-,040º (NE),21.6,4/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,21/05/2005,12Z,21.2,21%,1007.1 Hpa,330º (NW),18.0,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,21/05/2005,09Z,18.8,30%,-,360º (N ),14.4,1/8,-,-,-,-,-,-,Few clouds
ALI-GOODARZ,21/05/2005,06Z,14.4,42%,1010.4 Hpa,260º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,21/05/2005,03Z,7.6,51%,-,130º (SE),21.6,1/8,-,-,-,-,-,-,Few clouds
ALI-GOODARZ,21/05/2005,00Z,11.2,39%,1008.2 Hpa,130º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,21/05/2005,21Z,19.6,81%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,21/05/2005,18Z,20.6,76%,1019.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,21/05/2005,15Z,22.0,71%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,21/05/2005,12Z,22.0,81%,-,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,21/05/2005,09Z,21.2,71%,-,330º (NW),7.2,1/8,-,-,-,-,-,-,Few clouds
ANZALI,21/05/2005,06Z,20.0,529%,1020.5 Hpa,330º (NW),10.8,4/8,1/8 CU,AC,-,-,-,-,Scattered clouds
ANZALI,21/05/2005,03Z,18.8,78%,1019.2 Hpa,calm.,,7/8,4/8 SC,AC,-,-,-,18.0,Cloudy
ANZALI,21/05/2005,00Z,18.8,86%,1018.6 Hpa,320º (NW),7.2,7/8,2/8 SC,AC,-,-,-,-,Cloudy
ARAK,21/05/2005,21Z,14.0,60%,-,280º (W ),10.8,4/8,-,-,-,-,-,-,Scattered clouds
ARAK,21/05/2005,18Z,15.6,60%,1011.2 Hpa,360º (N ),14.4,2/8,2/8 SC,-,-,-,-,-,Few clouds
ARAK,21/05/2005,15Z,20.4,40%,-,050º (NE),32.4,5/8,-,-,-,-,-,-,Cloudy
ARAK,21/05/2005,12Z,23.2,28%,1007.4 Hpa,300º (NW),14.4,4/8,4/8 CU,-,-,-,-,-,Scattered clouds
