Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,27/08/2020,21Z,33.6,16%,999.5 Hpa,320º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,27/08/2020,18Z,34.6,21%,999.8 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,27/08/2020,15Z,41.1,13%,999.0 Hpa,310º (NW),10.8,0/8,-,-,-,-,44.9,-,Clear
ABADAN,27/08/2020,12Z,44.4,8%,999.1 Hpa,330º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,27/08/2020,09Z,42.8,9%,1001.1 Hpa,280º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,27/08/2020,06Z,37.0,20%,1001.6 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,27/08/2020,03Z,26.3,39%,1000.5 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,25.9,Clear
ABADAN,27/08/2020,00Z,28.8,39%,999.6 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,27/08/2020,21Z,18.6,25%,1000.2 Hpa,260º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,27/08/2020,18Z,23.5,18%,999.3 Hpa,030º (NE),21.6,1/8,1/8 SC,-,-,-,-,-,Few clouds
ABADEH,27/08/2020,15Z,26.9,15%,998.4 Hpa,360º (N ),28.8,4/8,3/8 CU,AC,-,-,30.2,-,Scattered clouds
ABADEH,27/08/2020,12Z,28.8,20%,996.3 Hpa,060º (NE),14.4,6/8,3/8 CB,AC,-,-,-,-,Cloudy
ABADEH,27/08/2020,09Z,28.9,20%,997.9 Hpa,030º (NE),18.0,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ABADEH,27/08/2020,06Z,26.1,23%,1000.3 Hpa,180º (S ),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,27/08/2020,03Z,17.1,38%,1003.3 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,16.2,Clear
ABADEH,27/08/2020,00Z,19.1,32%,999.7 Hpa,360º (N ),14.4,0/8,-,-,-,-,-,-,Clear
ABU MUSA,27/08/2020,15Z,35.0,57%,997.1 Hpa,020º (N),7.2,0/8,-,-,-,-,37.2,-,"Clear, haze"
ABU MUSA,27/08/2020,12Z,36.0,71%,996.6 Hpa,020º (N),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,27/08/2020,09Z,36.2,61%,999.0 Hpa,010º (N),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,27/08/2020,06Z,35.0,75%,1000.1 Hpa,160º (S ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,27/08/2020,03Z,32.4,79%,999.4 Hpa,060º (NE),14.4,0/8,-,-,-,-,-,31.2,"Clear, haze"
AHAR,27/08/2020,21Z,16.0,64%,1007.6 Hpa,300º (NW),3.6,2/8,-,2/8 AC,-,-,-,-,Few clouds
AHAR,27/08/2020,18Z,19.3,48%,1008.0 Hpa,110º (E ),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,27/08/2020,15Z,23.0,36%,1007.9 Hpa,040º (NE),14.4,1/8,1/8 SC,-,-,-,25.3,-,Few clouds
AHAR,27/08/2020,12Z,25.0,28%,1007.7 Hpa,100º (E ),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,27/08/2020,09Z,23.6,33%,1009.5 Hpa,090º (E ),10.8,0/8,-,-,-,-,-,-,Clear
AHAR,27/08/2020,06Z,18.8,45%,1010.7 Hpa,120º (SE),3.6,0/8,-,-,-,-,-,-,Clear
AHAR,27/08/2020,03Z,9.7,76%,1012.4 Hpa,calm.,,0/8,-,-,-,-,-,9.2,Clear
AHAR,27/08/2020,00Z,10.6,75%,1011.0 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/08/2020,21Z,35.9,13%,998.6 Hpa,310º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/08/2020,18Z,36.0,17%,998.7 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/08/2020,15Z,41.5,13%,997.5 Hpa,280º (W ),7.2,0/8,-,-,-,-,44.6,-,Clear
AHWAZ,27/08/2020,12Z,44.4,10%,998.0 Hpa,260º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/08/2020,09Z,42.3,13%,999.7 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/08/2020,06Z,36.6,18%,1000.3 Hpa,140º (SE),3.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/08/2020,03Z,27.0,37%,999.0 Hpa,260º (W ),7.2,0/8,-,-,-,-,-,26.8,Clear
AHWAZ,27/08/2020,00Z,28.9,29%,998.5 Hpa,270º (W ),3.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,27/08/2020,21Z,17.5,31%,997.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,27/08/2020,18Z,23.4,22%,998.7 Hpa,220º (SW),7.2,2/8,-,2/8 AC,-,-,-,-,Few clouds
ALI-GOODARZ,27/08/2020,15Z,26.6,21%,1000.6 Hpa,030º (NE),21.6,3/8,3/8 SC,-,-,-,30.4,-,Scattered clouds
ALI-GOODARZ,27/08/2020,12Z,29.9,15%,1000.2 Hpa,150º (SE),14.4,5/8,5/8 CU/SC,-,-,-,-,-,Cloudy
ALI-GOODARZ,27/08/2020,09Z,28.0,17%,1000.1 Hpa,150º (SE),14.4,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,27/08/2020,06Z,23.5,29%,999.2 Hpa,150º (SE),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,27/08/2020,03Z,18.2,38%,1002.1 Hpa,060º (NE),18.0,0/8,-,-,-,-,-,16.6,Clear
