Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,22/07/2007,21Z,34.0,23%,994.9 Hpa,320º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,22/07/2007,18Z,37.0,22%,994.9 Hpa,340º (N ),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,22/07/2007,15Z,42.8,16%,994.2 Hpa,330º (NW),21.6,0/8,-,-,-,-,47.2,-,"Clear, haze"
ABADAN,22/07/2007,12Z,45.0,15%,995.8 Hpa,330º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,22/07/2007,09Z,45.0,15%,995.8 Hpa,330º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,22/07/2007,06Z,37.8,22%,996.4 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,22/07/2007,03Z,31.4,30%,996.0 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,30.8,"Clear, haze"
ABADAN,22/07/2007,00Z,32.0,34%,995.9 Hpa,320º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADEH,22/07/2007,21Z,23.2,23%,992.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,22/07/2007,18Z,27.0,19%,993.1 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADEH,22/07/2007,12Z,32.2,13%,993.7 Hpa,340º (N ),7.2,2/8,1/8 CU,AC,-,-,-,-,Few clouds
ABADEH,22/07/2007,09Z,30.6,13%,995.7 Hpa,020º (N),18.0,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABADEH,22/07/2007,06Z,25.0,23%,997.8 Hpa,calm.,,5/8,-,5/8 AC,-,-,-,-,Cloudy
ABADEH,22/07/2007,03Z,20.8,34%,997.5 Hpa,calm.,,4/8,-,4/8 AC,-,-,-,19.8,Scattered clouds
ABADEH,22/07/2007,00Z,21.4,34%,995.8 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABU MUSA,22/07/2007,15Z,33.6,82%,993.6 Hpa,250º (W ),10.8,3/8,-,3/8 AC,-,-,35.0,-,"Scattered clouds, mist"
ABU MUSA,22/07/2007,12Z,34.2,79%,997.2 Hpa,240º (SW),10.8,1/8,-,1/8 AC,-,-,-,-,"Few clouds, haze"
ABU MUSA,22/07/2007,09Z,34.6,75%,995.4 Hpa,250º (W ),10.8,1/8,-,1/8 AC,-,-,-,-,"Few clouds, haze"
ABU MUSA,22/07/2007,06Z,33.0,84%,995.7 Hpa,220º (SW),14.4,4/8,2/8 SC,AC,-,-,-,-,"Scattered clouds, mist"
ABU MUSA,22/07/2007,03Z,32.0,87%,995.1 Hpa,190º (S ),14.4,5/8,2/8 SC,AC,-,-,-,32.0,"Cloudy, mist"
AHAR,22/07/2007,21Z,20.0,43%,1004.2 Hpa,130º (SE),10.8,1/8,-,-,CI,-,-,-,Few clouds
AHAR,22/07/2007,18Z,22.0,39%,1005.3 Hpa,calm.,,5/8,1/8 CB,AC,CI,-,-,-,Cloudy
AHAR,22/07/2007,15Z,25.4,32%,1004.6 Hpa,070º (E ),18.0,5/8,1/8 SC,AC,-,-,27.6,-,Cloudy
AHAR,22/07/2007,12Z,26.6,27%,1004.3 Hpa,060º (NE),18.0,1/8,1/8 CB,AC,-,-,-,-,Few clouds
AHAR,22/07/2007,09Z,25.4,27%,1005.2 Hpa,080º (E ),14.4,3/8,2/8 CB,AC,-,-,-,-,"Scattered clouds, distant precipitation"
AHAR,22/07/2007,06Z,19.8,46%,1007.3 Hpa,190º (S ),7.2,1/8,1/8 CU,AC,-,-,-,-,Few clouds
AHAR,22/07/2007,03Z,14.0,65%,1008.2 Hpa,calm.,,0/8,-,-,-,-,-,11.0,Clear
AHAR,22/07/2007,00Z,14.0,69%,1008.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,22/07/2007,21Z,35.4,12%,993.2 Hpa,310º (NW),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,22/07/2007,18Z,39.0,16%,993.3 Hpa,290º (W ),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,22/07/2007,15Z,44.6,10%,992.3 Hpa,270º (W ),18.0,0/8,-,-,-,-,47.6,-,Clear
AHWAZ,22/07/2007,12Z,46.8,8%,992.7 Hpa,270º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,22/07/2007,09Z,43.0,17%,994.2 Hpa,250º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,22/07/2007,06Z,36.0,25%,995.0 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
