Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,18/04/2001,21Z,21.8,32%,-,310º (NW),10.8,5/8,-,-,-,-,-,-,Cloudy
ABADAN,18/04/2001,18Z,23.0,30%,1010.7 Hpa,300º (NW),10.8,5/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADAN,18/04/2001,15Z,30.2,16%,-,330º (NW),25.2,7/8,-,-,-,-,-,-,Cloudy
ABADAN,18/04/2001,12Z,33.2,10%,1010.8 Hpa,310º (NW),28.8,6/8,-,-,CS,-,-,-,Cloudy
ABADAN,18/04/2001,09Z,31.4,9%,-,330º (NW),32.4,4/8,-,-,-,-,-,-,Scattered clouds
ABADAN,18/04/2001,06Z,25.0,23%,1013.4 Hpa,310º (NW),25.2,1/8,-,-,CI,-,-,-,Few clouds
ABADAN,18/04/2001,03Z,18.0,35%,-,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADEH,18/04/2001,21Z,8.0,30%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,18/04/2001,18Z,14.2,13%,1007.6 Hpa,calm.,,0/8,-,-,CI,-,-,-,Clear
ABADEH,18/04/2001,15Z,18.6,4%,-,030º (NE),28.8,6/8,-,-,-,-,-,-,Cloudy
ABADEH,18/04/2001,09Z,17.0,8%,-,160º (S ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,18/04/2001,06Z,14.0,12%,1010.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,18/04/2001,03Z,4.2,18%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,18/04/2001,00Z,7.4,23%,1006.9 Hpa,calm.,,4/8,-,-,CI,-,-,-,Scattered clouds
ABU MUSA,18/04/2001,06Z,26.0,127%,1008.0 Hpa,300º (NW),25.2,0/8,-,-,-,-,-,-,Clear
AHAR,18/04/2001,21Z,7.6,60%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
AHAR,18/04/2001,18Z,9.2,54%,1015.0 Hpa,calm.,,2/8,-,-,CI,-,-,-,Few clouds
AHAR,18/04/2001,15Z,15.2,38%,-,260º (W ),10.8,7/8,-,-,-,-,-,-,Cloudy
AHAR,18/04/2001,09Z,16.2,35%,-,240º (SW),14.4,7/8,-,-,-,-,-,-,Cloudy
AHAR,18/04/2001,06Z,12.4,58%,1015.4 Hpa,calm.,,2/8,1/8 CU,-,CI,-,-,-,Few clouds
AHAR,18/04/2001,03Z,2.8,87%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,18/04/2001,00Z,6.0,72%,1009.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,18/04/2001,21Z,22.4,40%,-,280º (W ),14.4,6/8,-,-,-,-,-,-,Cloudy
AHWAZ,18/04/2001,18Z,25.0,28%,1010.3 Hpa,290º (W ),14.4,6/8,-,-,CI,-,-,-,Cloudy
AHWAZ,18/04/2001,15Z,30.0,17%,-,300º (NW),28.8,6/8,-,-,-,-,-,-,Cloudy
AHWAZ,18/04/2001,12Z,32.0,16%,1009.3 Hpa,280º (W ),21.6,6/8,-,-,CI,-,-,-,Cloudy
AHWAZ,18/04/2001,09Z,30.8,22%,-,300º (NW),18.0,3/8,-,-,-,-,-,-,Scattered clouds
AHWAZ,18/04/2001,06Z,23.4,32%,1011.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,18/04/2001,03Z,17.8,46%,-,310º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,18/04/2001,00Z,20.6,45%,1009.6 Hpa,280º (W ),10.8,4/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,18/04/2001,21Z,8.4,32%,-,110º (E ),18.0,3/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,18/04/2001,18Z,10.6,26%,1012.3 Hpa,030º (NE),10.8,3/8,-,-,CS,-,-,-,Scattered clouds
ALI-GOODARZ,18/04/2001,15Z,16.2,12%,-,320º (NW),21.6,6/8,-,-,-,-,-,-,Cloudy
ALI-GOODARZ,18/04/2001,09Z,15.4,11%,-,240º (SW),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,18/04/2001,06Z,11.6,27%,1015.3 Hpa,150º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,18/04/2001,03Z,2.2,49%,-,150º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,18/04/2001,00Z,8.4,32%,1009.4 Hpa,110º (E ),18.0,5/8,-,-,CI,-,-,-,Cloudy
ANZALI,18/04/2001,21Z,15.0,90%,-,calm.,,7/8,-,-,-,-,-,-,Cloudy
ANZALI,18/04/2001,18Z,15.4,90%,1015.3 Hpa,350º (N ),7.2,6/8,3/8 ST,AC,-,-,-,-,Cloudy
ANZALI,18/04/2001,15Z,15.6,82%,-,090º (E ),7.2,8/8,-,-,-,-,-,-,Overcast
ANZALI,18/04/2001,12Z,16.0,85%,1016.0 Hpa,020º (N),21.6,7/8,-,-,CI,-,-,-,Cloudy
ANZALI,18/04/2001,09Z,17.2,82%,-,360º (N ),18.0,4/8,-,-,-,-,-,-,Scattered clouds
ANZALI,18/04/2001,06Z,16.8,84%,1018.1 Hpa,060º (NE),7.2,2/8,2/8 CU,-,-,-,-,-,Few clouds
ANZALI,18/04/2001,03Z,14.8,100%,-,020º (N),14.4,,-,-,-,-,-,-,-
ANZALI,18/04/2001,00Z,14.6,90%,1012.0 Hpa,calm.,,7/8,-,0/8 AC,CI,-,-,-,Cloudy
ARAK,18/04/2001,21Z,11.6,29%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ARAK,18/04/2001,18Z,14.0,23%,1010.3 Hpa,calm.,,3/8,1/8 SC,-,CI,-,-,-,Scattered clouds
ARAK,18/04/2001,15Z,18.4,13%,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
ARAK,18/04/2001,12Z,19.2,12%,1010.8 Hpa,060º (NE),14.4,6/8,2/8 CU,-,CI,-,-,-,Cloudy
ARAK,18/04/2001,09Z,17.6,19%,-,060º (NE),18.0,2/8,-,-,-,-,-,-,Few clouds
ARAK,18/04/2001,06Z,13.8,28%,1013.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,18/04/2001,03Z,6.0,45%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,18/04/2001,00Z,9.2,39%,1009.3 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
ARDEBIL,18/04/2001,21Z,4.6,82%,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
ARDEBIL,18/04/2001,18Z,9.2,72%,1011.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,18/04/2001,15Z,12.0,71%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,18/04/2001,09Z,16.6,40%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
ARDEBIL,18/04/2001,06Z,11.6,64%,1014.9 Hpa,calm.,,3/8,3/8 CU,-,-,0.7(24h),-,-,Scattered clouds
ARDEBIL,18/04/2001,03Z,2.4,93%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,18/04/2001,00Z,6.6,78%,1008.5 Hpa,calm.,,6/8,3/8 SC,-,CI,-,-,-,Cloudy
BABULSAR,18/04/2001,21Z,15.0,93%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,18/04/2001,18Z,15.6,90%,1014.4 Hpa,090º (E ),3.6,5/8,2/8 SC,AC,-,-,-,-,Cloudy
BABULSAR,18/04/2001,15Z,16.8,81%,-,360º (N ),7.2,6/8,-,-,-,-,-,-,Cloudy
BABULSAR,18/04/2001,12Z,19.0,70%,1015.5 Hpa,320º (NW),14.4,3/8,1/8 CU,-,CI,-,-,-,Scattered clouds
BABULSAR,18/04/2001,09Z,20.4,58%,-,320º (NW),18.0,0/8,-,-,-,-,-,-,Clear
BABULSAR,18/04/2001,06Z,19.4,67%,1016.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,18/04/2001,03Z,13.2,87%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,18/04/2001,00Z,14.0,96%,1010.9 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, fog"
BAFT,18/04/2001,21Z,11.6,23%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,18/04/2001,18Z,13.0,19%,1006.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,18/04/2001,15Z,17.0,15%,-,360º (N ),14.4,0/8,-,-,-,-,-,-,Clear
BAFT,18/04/2001,09Z,20.2,14%,-,270º (W ),14.4,1/8,-,-,-,-,-,-,Few clouds
BAFT,18/04/2001,06Z,17.0,16%,1004.5 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
