Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,06/04/2009,21Z,21.0,63%,1015.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,06/04/2009,18Z,24.0,61%,1015.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,06/04/2009,15Z,28.2,33%,1014.5 Hpa,030º (NE),7.2,1/8,-,-,CI,-,30.0,-,Few clouds
ABADAN,06/04/2009,12Z,29.0,34%,1014.7 Hpa,030º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,06/04/2009,09Z,26.6,39%,1016.9 Hpa,120º (SE),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,06/04/2009,06Z,22.8,55%,1017.2 Hpa,130º (SE),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,06/04/2009,03Z,17.2,75%,1016.1 Hpa,calm.,,0/8,-,-,-,-,-,17.2,"Clear, haze"
ABADAN,06/04/2009,00Z,18.0,70%,1013.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,06/04/2009,21Z,7.0,52%,1014.6 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,06/04/2009,18Z,10.6,34%,1014.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,06/04/2009,15Z,13.4,35%,1013.5 Hpa,110º (E ),10.8,5/8,5/8 CB,-,-,-,16.0,-,Cloudy
ABADEH,06/04/2009,12Z,13.4,42%,1013.6 Hpa,260º (W ),14.4,6/8,6/8 CB,-,-,0.1(6h),-,-,Cloudy
ABADEH,06/04/2009,09Z,13.8,32%,1013.6 Hpa,280º (W ),18.0,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ABADEH,06/04/2009,06Z,8.8,57%,1016.4 Hpa,290º (W ),7.2,5/8,2/8 CU,AC,-,0.1(24h),-,-,Cloudy
ABADEH,06/04/2009,03Z,5.8,73%,1013.9 Hpa,300º (NW),14.4,6/8,2/8 CU,-,CI,-,-,3.2,Cloudy
ABADEH,06/04/2009,00Z,4.0,74%,1012.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,06/04/2009,15Z,23.0,82%,1012.1 Hpa,260º (W ),21.6,0/8,-,-,-,-,25.2,-,Clear
ABU MUSA,06/04/2009,12Z,24.6,138%,1012.4 Hpa,270º (W ),25.2,0/8,-,-,-,-,-,-,"Clear, dust"
ABU MUSA,06/04/2009,09Z,24.4,77%,1014.7 Hpa,270º (W ),21.6,1/8,1/8 ST,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,06/04/2009,06Z,23.2,149%,1015.5 Hpa,230º (SW),18.0,5/8,5/8 ST,-,-,-,-,-,"Cloudy, mist"
ABU MUSA,06/04/2009,03Z,21.8,84%,1013.7 Hpa,250º (W ),21.6,1/8,1/8 ST,-,-,-,-,21.6,"Few clouds, mist"
AHAR,06/04/2009,21Z,5.6,79%,1017.1 Hpa,calm.,,3/8,-,-,CI,-,-,-,Scattered clouds
AHAR,06/04/2009,18Z,9.2,66%,1017.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,06/04/2009,15Z,13.2,48%,1017.0 Hpa,110º (E ),18.0,2/8,2/8 SC,-,-,-,17.2,-,Few clouds
AHAR,06/04/2009,12Z,16.2,26%,1016.5 Hpa,240º (SW),10.8,4/8,4/8 CU,AC,-,-,-,-,Scattered clouds
AHAR,06/04/2009,09Z,13.4,49%,1019.3 Hpa,070º (E ),7.2,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
