Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,28/09/2018,21Z,32.0,16%,1007.8 Hpa,320º (NW),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,28/09/2018,18Z,29.9,21%,1007.8 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,28/09/2018,15Z,38.4,14%,1006.7 Hpa,280º (W ),10.8,0/8,-,-,-,-,43.4,-,"Clear, haze"
ABADAN,28/09/2018,12Z,43.0,9%,1007.2 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,28/09/2018,09Z,42.2,11%,1008.8 Hpa,310º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,28/09/2018,06Z,34.4,20%,1009.9 Hpa,260º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,28/09/2018,03Z,24.2,42%,1008.4 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,23.8,"Clear, haze"
ABADAN,28/09/2018,00Z,26.0,33%,1007.9 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,28/09/2018,21Z,14.8,22%,1011.6 Hpa,280º (W ),7.2,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABADEH,28/09/2018,18Z,19.8,16%,1010.5 Hpa,calm.,,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ABADEH,28/09/2018,15Z,23.6,13%,1012.1 Hpa,360º (N ),10.8,5/8,-,3/8 AC,CI,-,26.7,-,Cloudy
ABADEH,28/09/2018,12Z,25.0,13%,1010.1 Hpa,calm.,,5/8,2/8 CU,AC,-,-,-,-,Cloudy
ABADEH,28/09/2018,09Z,26.0,13%,1012.2 Hpa,080º (E ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,28/09/2018,06Z,20.0,25%,1012.9 Hpa,calm.,,1/8,-,0/8 AC,-,-,-,-,Few clouds
ABADEH,28/09/2018,03Z,9.4,43%,1015.1 Hpa,330º (NW),7.2,1/8,-,1/8 AC,-,-,-,9.4,Few clouds
ABADEH,28/09/2018,00Z,14.0,33%,1011.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,28/09/2018,15Z,34.4,65%,1006.3 Hpa,240º (SW),10.8,0/8,-,-,-,-,37.6,-,"Clear, haze"
ABU MUSA,28/09/2018,12Z,36.4,70%,1007.4 Hpa,260º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,28/09/2018,09Z,37.6,64%,1008.7 Hpa,220º (SW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,28/09/2018,06Z,34.0,80%,1009.2 Hpa,040º (NE),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,28/09/2018,03Z,30.2,100%,1007.4 Hpa,120º (SE),7.2,0/8,-,-,-,-,-,30.2,"Clear, mist"
AHAR,28/09/2018,21Z,14.4,81%,1017.4 Hpa,100º (E ),7.2,6/8,6/8 ST,-,-,-,-,-,Cloudy
AHAR,28/09/2018,18Z,14.6,79%,1019.0 Hpa,110º (E ),14.4,4/8,4/8 CB,-,-,-,-,-,Scattered clouds
AHAR,28/09/2018,15Z,16.6,65%,1018.0 Hpa,050º (NE),14.4,2/8,2/8 SC,-,-,-,19.4,-,Few clouds
AHAR,28/09/2018,12Z,19.2,55%,1017.4 Hpa,110º (E ),14.4,1/8,1/8 SC,-,-,-,-,-,Few clouds
AHAR,28/09/2018,09Z,18.6,61%,1019.3 Hpa,100º (E ),10.8,5/8,5/8 ST,-,-,-,-,-,Cloudy
AHAR,28/09/2018,06Z,15.4,76%,1021.0 Hpa,100º (E ),10.8,8/8,8/8 ST,,,-,-,-,"Overcast, haze"
AHAR,28/09/2018,03Z,14.0,81%,1019.6 Hpa,120º (SE),7.2,8/8,8/8 ST,,,-,-,13.6,"Overcast, mist"
AHAR,28/09/2018,00Z,13.6,83%,1018.6 Hpa,150º (SE),7.2,8/8,8/8 ST,,,-,-,-,Overcast
AHWAZ,28/09/2018,21Z,27.5,24%,1006.2 Hpa,270º (W ),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,28/09/2018,18Z,28.9,28%,1006.5 Hpa,190º (S ),3.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/09/2018,15Z,33.4,22%,1005.3 Hpa,030º (NE),3.6,0/8,-,-,-,-,43.3,-,Clear
AHWAZ,28/09/2018,12Z,42.2,7%,1005.7 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/09/2018,09Z,41.0,12%,1007.2 Hpa,260º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,28/09/2018,06Z,35.6,19%,1008.0 Hpa,170º (S ),7.2,0/8,-,-,-,-,-,-,"Clear, smoke"
AHWAZ,28/09/2018,03Z,21.5,41%,1006.7 Hpa,calm.,,0/8,-,-,-,-,-,21.2,"Clear, haze"
AHWAZ,28/09/2018,00Z,28.1,27%,1006.1 Hpa,150º (SE),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
ALI-GOODARZ,28/09/2018,21Z,18.7,23%,1009.4 Hpa,110º (E ),46.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/09/2018,18Z,20.7,20%,1010.0 Hpa,100º (E ),28.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/09/2018,15Z,23.4,16%,1008.9 Hpa,070º (E ),28.8,2/8,2/8 SC,-,-,-,27.0,-,Few clouds
ALI-GOODARZ,28/09/2018,12Z,26.9,12%,1008.5 Hpa,160º (S ),14.4,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,28/09/2018,09Z,25.0,17%,1011.1 Hpa,120º (SE),36.0,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,28/09/2018,06Z,20.8,24%,1011.9 Hpa,110º (E ),43.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/09/2018,03Z,16.3,29%,1012.0 Hpa,100º (E ),28.8,2/8,-,2/8 AC,-,-,-,14.0,Few clouds
ALI-GOODARZ,28/09/2018,00Z,14.9,30%,1010.3 Hpa,160º (S ),21.6,2/8,-,2/8 AC,-,-,-,-,Few clouds
ANZALI,28/09/2018,18Z,19.8,98%,1021.8 Hpa,290º (W ),7.2,8/8,5/8 SC,AC,,9.0(6h),-,-,"Overcast, rain"
ANZALI,28/09/2018,15Z,20.1,96%,1021.5 Hpa,calm.,,8/8,5/8 SC,AC,,-,21.3,-,"Overcast, rain"
ANZALI,28/09/2018,12Z,20.3,100%,1022.3 Hpa,110º (E ),10.8,8/8,4/8 SC,AC,,4.0(6h),-,-,"Overcast, rain"
ANZALI,28/09/2018,09Z,20.7,95%,1023.4 Hpa,090º (E ),10.8,8/8,4/8 SC,AC,,-,-,-,"Overcast, rain"
ANZALI,28/09/2018,06Z,20.8,96%,1023.7 Hpa,Vble.,,8/8,5/8 SC,AC,,6.0(6h),-,-,"Overcast, rain"
ANZALI,28/09/2018,03Z,19.7,98%,1023.0 Hpa,260º (W ),7.2,8/8,6/8 SC,AC,,-,-,19.7,"Overcast, rain"
ANZALI,28/09/2018,00Z,20.4,98%,1022.3 Hpa,080º (E ),7.2,8/8,6/8 SC,AC,,28.0(6h),-,-,"Overcast, rain"
ARAK,28/09/2018,21Z,16.6,41%,1011.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,28/09/2018,18Z,19.0,35%,1013.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,28/09/2018,15Z,22.2,30%,1012.7 Hpa,060º (NE),7.2,1/8,1/8 CU,-,-,-,29.2,-,Few clouds
ARAK,28/09/2018,12Z,27.8,21%,1009.8 Hpa,060º (NE),25.2,2/8,2/8 CU,-,-,-,-,-,Few clouds
ARAK,28/09/2018,09Z,26.6,21%,1011.7 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,28/09/2018,06Z,20.6,32%,1014.4 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,28/09/2018,03Z,13.2,44%,1015.6 Hpa,calm.,,0/8,-,-,-,-,-,12.6,Clear
ARAK,28/09/2018,00Z,16.0,37%,1011.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,28/09/2018,21Z,12.2,94%,1017.6 Hpa,calm.,,8/8,8/8 ST,,,-,-,-,Overcast
ARDEBIL,28/09/2018,18Z,12.1,96%,1019.7 Hpa,calm.,,7/8,7/8 ST,-,-,-,-,-,"Cloudy, fog"
ARDEBIL,28/09/2018,15Z,12.4,88%,1019.0 Hpa,050º (NE),14.4,7/8,7/8 ST,-,-,-,17.0,-,"Cloudy, fog"
ARDEBIL,28/09/2018,12Z,15.7,80%,1017.9 Hpa,050º (NE),32.4,3/8,3/8 CU/SC,-,-,-,-,-,"Scattered clouds, fog"
ARDEBIL,28/09/2018,09Z,16.2,84%,1019.4 Hpa,050º (NE),28.8,6/8,6/8 CB,-,-,-,-,-,Cloudy
ARDEBIL,28/09/2018,06Z,13.4,98%,1021.1 Hpa,050º (NE),21.6,8/8,8/8 CB,,,Tr(6h),-,-,"Overcast, fog"
ARDEBIL,28/09/2018,03Z,12.0,99%,1021.0 Hpa,calm.,,8/8,8/8 ST,,,-,-,11.9,"Overcast, fog"
ARDEBIL,28/09/2018,00Z,12.6,98%,1019.6 Hpa,calm.,,8/8,8/8 ST,,,-,-,-,"Overcast, fog"
BABULSAR,28/09/2018,21Z,22.2,85%,1019.3 Hpa,calm.,,3/8,3/8 ST,-,-,-,-,-,Scattered clouds
BABULSAR,28/09/2018,18Z,24.0,78%,1020.0 Hpa,calm.,,2/8,2/8 ST,-,-,-,-,-,Few clouds
BABULSAR,28/09/2018,15Z,24.4,75%,1019.9 Hpa,calm.,,2/8,1/8 SC,AC,-,-,27.8,-,Few clouds
BABULSAR,28/09/2018,12Z,27.0,65%,1020.6 Hpa,060º (NE),14.4,2/8,2/8 ST,-,-,-,-,-,Few clouds
BABULSAR,28/09/2018,09Z,27.4,65%,1021.3 Hpa,360º (N ),14.4,3/8,1/8 ST,AC,-,-,-,-,Scattered clouds
BABULSAR,28/09/2018,06Z,25.6,71%,1021.8 Hpa,060º (NE),18.0,5/8,5/8 CB,-,-,-,-,-,Cloudy
