Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,09/04/2015,21Z,25.4,35%,1009.5 Hpa,210º (SW),10.8,5/8,1/8 SC,AC,-,-,-,-,Cloudy
ABADAN,09/04/2015,18Z,27.2,32%,1010.3 Hpa,160º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,09/04/2015,15Z,33.0,17%,1008.8 Hpa,180º (S ),10.8,0/8,-,-,-,-,38.0,-,Clear
ABADAN,09/04/2015,12Z,37.0,15%,1009.1 Hpa,050º (NE),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,09/04/2015,09Z,35.6,14%,1011.6 Hpa,040º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,09/04/2015,06Z,30.6,21%,1012.4 Hpa,350º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,09/04/2015,03Z,20.6,53%,1010.6 Hpa,calm.,,0/8,-,-,-,-,-,20.4,"Clear, haze"
ABADAN,09/04/2015,00Z,22.0,46%,1010.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,09/04/2015,21Z,11.8,40%,1011.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,09/04/2015,18Z,15.8,27%,1011.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,09/04/2015,15Z,20.0,13%,1011.7 Hpa,calm.,,4/8,2/8 SC,AC,-,-,23.0,-,Scattered clouds
ABADEH,09/04/2015,12Z,22.6,14%,1009.3 Hpa,070º (E ),21.6,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
ABADEH,09/04/2015,09Z,20.2,17%,1011.7 Hpa,160º (S ),7.2,2/8,2/8 CU,-,-,-,-,-,Few clouds
ABADEH,09/04/2015,06Z,16.4,25%,1013.5 Hpa,calm.,,0/8,-,-,-,1.1(24h),-,-,Clear
ABADEH,09/04/2015,03Z,7.6,42%,1013.6 Hpa,330º (NW),7.2,2/8,-,2/8 AC,-,-,-,7.4,Few clouds
ABADEH,09/04/2015,00Z,9.4,50%,1008.9 Hpa,calm.,,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABU MUSA,09/04/2015,15Z,26.0,84%,1008.9 Hpa,270º (W ),14.4,0/8,-,-,-,-,29.0,-,"Clear, mist"
ABU MUSA,09/04/2015,12Z,27.6,115%,1009.1 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,09/04/2015,09Z,28.2,69%,1010.8 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,09/04/2015,06Z,25.8,221%,1011.3 Hpa,160º (S ),10.8,0/8,-,-,-,-,-,-,"Clear, mist"
ABU MUSA,09/04/2015,03Z,21.4,100%,1009.2 Hpa,calm.,,,-,-,-,-,-,21.0,fog
AHAR,09/04/2015,21Z,10.6,44%,1006.4 Hpa,310º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHAR,09/04/2015,18Z,17.2,29%,1006.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,09/04/2015,15Z,21.0,24%,1007.9 Hpa,230º (SW),14.4,5/8,2/8 CU,-,CI,-,24.8,-,Cloudy
AHAR,09/04/2015,12Z,24.0,18%,1007.0 Hpa,240º (SW),18.0,4/8,4/8 CU/SC,-,-,-,-,-,Scattered clouds
AHAR,09/04/2015,09Z,22.2,24%,1010.0 Hpa,220º (SW),25.2,7/8,1/8 SC,-,CI,-,-,-,Cloudy
AHAR,09/04/2015,06Z,19.0,30%,1011.9 Hpa,250º (W ),21.6,6/8,1/8 SC,AC,CI,-,-,-,Cloudy
AHAR,09/04/2015,03Z,9.0,58%,1012.3 Hpa,320º (NW),10.8,6/8,2/8 SC,AC,CI,-,-,9.0,Cloudy
AHAR,09/04/2015,00Z,12.2,47%,1009.9 Hpa,270º (W ),28.8,6/8,1/8 SC,-,CI,-,-,-,Cloudy
AHWAZ,09/04/2015,21Z,24.6,40%,1008.7 Hpa,110º (E ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,09/04/2015,18Z,29.6,30%,1009.7 Hpa,220º (SW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,09/04/2015,15Z,35.0,20%,1008.1 Hpa,calm.,,0/8,-,-,-,-,37.8,-,Clear
