Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,19/05/2013,21Z,28.0,43%,1007.1 Hpa,310º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,19/05/2013,18Z,31.2,31%,1006.8 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,19/05/2013,15Z,36.2,17%,1005.8 Hpa,340º (N ),14.4,0/8,-,-,-,-,38.8,-,Clear
ABADAN,19/05/2013,12Z,37.6,15%,1006.6 Hpa,350º (N ),32.4,0/8,-,-,-,-,-,-,Clear
ABADAN,19/05/2013,09Z,35.2,19%,1008.7 Hpa,340º (N ),32.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,19/05/2013,06Z,31.4,28%,1008.6 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,19/05/2013,03Z,22.8,52%,1008.3 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,22.2,Clear
ABADAN,19/05/2013,00Z,23.2,56%,1007.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,19/05/2013,21Z,14.4,38%,1002.0 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,19/05/2013,18Z,18.2,27%,1001.6 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,19/05/2013,15Z,25.6,13%,1001.1 Hpa,280º (W ),18.0,1/8,1/8 SC,-,-,-,27.6,-,Few clouds
ABADEH,19/05/2013,12Z,26.8,16%,1000.7 Hpa,calm.,,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,19/05/2013,09Z,23.8,20%,1003.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,19/05/2013,06Z,20.8,22%,1004.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,19/05/2013,03Z,10.0,44%,1006.5 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,8.0,Clear
ABADEH,19/05/2013,00Z,10.0,43%,1004.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,19/05/2013,15Z,27.6,75%,1003.5 Hpa,280º (W ),21.6,0/8,-,-,-,-,29.6,-,Clear
ABU MUSA,19/05/2013,12Z,29.4,104%,1003.7 Hpa,240º (SW),25.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,19/05/2013,09Z,29.2,66%,1005.1 Hpa,210º (SW),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,19/05/2013,06Z,28.4,110%,1005.8 Hpa,210º (SW),21.6,0/8,-,-,-,-,-,-,Clear
ABU MUSA,19/05/2013,03Z,27.0,68%,1004.2 Hpa,240º (SW),21.6,0/8,-,-,-,-,-,26.4,Clear
AHAR,19/05/2013,21Z,9.4,90%,1011.3 Hpa,220º (SW),7.2,5/8,5/8 CB,-,-,-,-,-,Cloudy
AHAR,19/05/2013,18Z,9.6,85%,1010.7 Hpa,calm.,,4/8,1/8 SC,AC,CI,0.2(6h),-,-,Scattered clouds
AHAR,19/05/2013,15Z,12.8,70%,1011.8 Hpa,080º (E ),7.2,7/8,7/8 CB,-,-,-,19.0,-,Cloudy
AHAR,19/05/2013,12Z,12.4,82%,1011.6 Hpa,calm.,,8/8,6/8 CB,AC,,11.0(6h),-,-,"Overcast, rain"
AHAR,19/05/2013,09Z,17.8,49%,1009.2 Hpa,340º (N ),21.6,7/8,7/8 CB,-,-,-,-,-,Cloudy
AHAR,19/05/2013,06Z,17.4,47%,1008.6 Hpa,080º (E ),7.2,7/8,3/8 CU,AC,CI,-,-,-,Cloudy
AHAR,19/05/2013,03Z,9.0,82%,1009.7 Hpa,calm.,,6/8,1/8 CU,AC,CI,-,-,7.6,Cloudy
