Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,07/11/2001,18Z,24.6,36%,1014.3 Hpa,350º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,07/11/2001,15Z,26.8,27%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,07/11/2001,12Z,34.4,10%,1011.6 Hpa,200º (S ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,07/11/2001,09Z,32.2,15%,-,150º (SE),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,07/11/2001,06Z,25.2,53%,1014.5 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,07/11/2001,03Z,17.2,86%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,07/11/2001,18Z,13.0,27%,1012.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,07/11/2001,15Z,17.2,20%,-,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,07/11/2001,12Z,22.0,12%,1010.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,07/11/2001,09Z,20.6,13%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,07/11/2001,06Z,15.0,17%,1016.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,07/11/2001,03Z,2.4,36%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ABADEH,07/11/2001,00Z,6.2,36%,1011.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,07/11/2001,12Z,31.8,263%,1013.8 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,07/11/2001,06Z,29.8,65%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,07/11/2001,18Z,5.6,91%,1018.3 Hpa,calm.,,0/8,-,-,-,0.1(6h),-,-,Clear
AHAR,07/11/2001,15Z,8.6,81%,-,calm.,,7/8,-,-,-,-,-,-,Cloudy
AHAR,07/11/2001,12Z,9.4,75%,1016.3 Hpa,090º (E ),7.2,6/8,6/8 CU/SC,-,-,3.0(6h),-,-,"Cloudy, rain showers"
AHAR,07/11/2001,09Z,7.8,81%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
AHAR,07/11/2001,06Z,11.0,70%,1013.5 Hpa,310º (NW),7.2,6/8,3/8 CU,AC,CI,5.5(24h),-,-,Cloudy
AHAR,07/11/2001,03Z,7.2,82%,-,300º (NW),7.2,4/8,-,-,-,-,-,-,Scattered clouds
AHAR,07/11/2001,00Z,3.4,84%,1019.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,07/11/2001,18Z,25.6,41%,1012.9 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,07/11/2001,15Z,28.6,40%,-,180º (S ),10.8,3/8,-,-,-,-,-,-,Scattered clouds
AHWAZ,07/11/2001,12Z,33.6,26%,1011.1 Hpa,170º (S ),21.6,2/8,-,0/8 AC,-,-,-,-,Few clouds
AHWAZ,07/11/2001,09Z,32.0,35%,-,130º (SE),25.2,2/8,-,-,-,-,-,-,Few clouds
AHWAZ,07/11/2001,06Z,24.2,42%,1014.5 Hpa,140º (SE),18.0,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
AHWAZ,07/11/2001,03Z,17.8,54%,-,090º (E ),7.2,2/8,-,-,-,-,-,-,Few clouds
AHWAZ,07/11/2001,00Z,17.4,40%,1014.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,07/11/2001,12Z,19.6,41%,1011.0 Hpa,260º (W ),14.4,7/8,4/8 CB,AC,-,Tr(6h),-,-,Cloudy
ALI-GOODARZ,07/11/2001,09Z,16.8,20%,-,180º (S ),43.2,3/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,07/11/2001,06Z,16.2,22%,1015.6 Hpa,260º (W ),39.6,3/8,2/8 CU,AC,-,-,-,-,Scattered clouds
ALI-GOODARZ,07/11/2001,03Z,10.0,33%,-,190º (S ),43.2,1/8,-,-,-,-,-,-,Few clouds
ALI-GOODARZ,07/11/2001,00Z,6.2,82%,1015.9 Hpa,120º (SE),18.0,4/8,4/8 CB,-,-,1.0(6h),-,-,Scattered clouds
ANZALI,07/11/2001,18Z,14.8,90%,1020.3 Hpa,270º (W ),7.2,8/8,3/8 SC,AC,,8.0(6h),-,-,"Overcast, rain"
ANZALI,07/11/2001,15Z,14.8,96%,-,300º (NW),14.4,8/8,-,-,-,-,-,-,Overcast
ANZALI,07/11/2001,12Z,16.2,95%,1017.8 Hpa,020º (N),28.8,8/8,5/8 CB,AC,,6.0(6h),-,-,"Overcast, rain showers"
ANZALI,07/11/2001,09Z,17.2,92%,-,020º (N),28.8,8/8,-,-,-,-,-,-,Overcast
ANZALI,07/11/2001,06Z,18.4,92%,1015.3 Hpa,330º (NW),10.8,8/8,6/8 CB,AC,,-,-,-,"Overcast, mist"
ANZALI,07/11/2001,00Z,14.0,96%,1018.9 Hpa,calm.,,5/8,1/8 SC,AC,-,-,-,-,Cloudy
ARAK,07/11/2001,18Z,11.2,57%,1013.1 Hpa,calm.,,7/8,4/8 CB,AC,-,0.1(6h),-,-,"Cloudy, rain showers"
ARAK,07/11/2001,15Z,12.4,50%,-,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
