Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,14/12/2011,21Z,8.2,61%,1022.2 Hpa,calm.,,3/8,-,-,CI,-,-,-,Scattered clouds
ABADAN,14/12/2011,18Z,10.2,49%,1022.1 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,14/12/2011,15Z,14.6,47%,1021.6 Hpa,280º (W ),7.2,0/8,-,-,-,-,19.8,-,Clear
ABADAN,14/12/2011,12Z,19.2,21%,1021.6 Hpa,320º (NW),7.2,4/8,-,-,CS,-,-,-,Scattered clouds
ABADAN,14/12/2011,09Z,16.6,26%,1023.3 Hpa,330º (NW),10.8,2/8,-,-,CI,-,-,-,Few clouds
ABADAN,14/12/2011,06Z,9.6,56%,1024.7 Hpa,300º (NW),5.6,1/8,-,-,CI,-,-,-,Few clouds
ABADAN,14/12/2011,03Z,2.6,78%,1023.3 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,2.6,Clear
ABADAN,14/12/2011,00Z,6.0,69%,1022.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,14/12/2011,21Z,0.6,50%,1022.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,14/12/2011,18Z,2.0,47%,1025.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,14/12/2011,15Z,4.2,36%,1026.2 Hpa,calm.,,3/8,-,-,CI,-,15.0,-,Scattered clouds
ABADEH,14/12/2011,12Z,14.2,12%,1020.0 Hpa,010º (N),14.4,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,14/12/2011,09Z,12.4,12%,1021.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,14/12/2011,06Z,3.8,37%,1027.7 Hpa,010º (N),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,14/12/2011,03Z,-3.8,68%,1027.4 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-4.6,Clear
ABADEH,14/12/2011,00Z,-2.0,57%,1022.0 Hpa,320º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,14/12/2011,15Z,23.0,36%,1017.6 Hpa,040º (NE),7.2,0/8,-,-,-,-,25.8,-,Clear
ABU MUSA,14/12/2011,12Z,25.0,135%,1017.0 Hpa,060º (NE),21.6,0/8,-,-,-,-,-,-,Clear
ABU MUSA,14/12/2011,09Z,25.4,36%,1018.2 Hpa,070º (E ),25.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,14/12/2011,06Z,24.4,140%,1019.9 Hpa,060º (NE),21.6,1/8,-,-,CI,-,-,-,Few clouds
ABU MUSA,14/12/2011,03Z,22.2,61%,1018.2 Hpa,030º (NE),18.0,1/8,-,-,CI,-,-,22.2,"Few clouds, haze"
AHAR,14/12/2011,21Z,-7.4,82%,1032.2 Hpa,calm.,,5/8,-,-,CI,-,-,-,Cloudy
AHAR,14/12/2011,18Z,-6.4,79%,1033.0 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,14/12/2011,15Z,-3.8,58%,1031.9 Hpa,240º (SW),7.2,0/8,-,-,-,-,2.0,-,Clear
AHAR,14/12/2011,12Z,0.0,57%,1031.1 Hpa,330º (NW),14.4,4/8,-,-,CI,-,-,-,Scattered clouds
AHAR,14/12/2011,09Z,-0.6,62%,1032.2 Hpa,280º (W ),25.2,7/8,-,-,CI,-,-,-,Cloudy
AHAR,14/12/2011,06Z,-3.6,65%,1033.9 Hpa,300º (NW),14.4,7/8,-,-,CI,-,-,-,Cloudy
AHAR,14/12/2011,03Z,-4.6,73%,1032.9 Hpa,240º (SW),25.2,0/8,-,-,-,-,-,-9.8,Clear
AHAR,14/12/2011,00Z,-5.6,75%,1031.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,14/12/2011,21Z,11.4,47%,1020.7 Hpa,350º (N ),3.6,0/8,-,-,-,-,-,-,Clear
