Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,14/04/2009,21Z,18.2,33%,1013.1 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,14/04/2009,18Z,21.2,35%,1013.1 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,14/04/2009,15Z,28.0,7%,1011.3 Hpa,350º (N ),25.2,6/8,2/8 SC,AC,-,-,30.8,-,"Cloudy, haze"
ABADAN,14/04/2009,12Z,30.0,5%,1011.4 Hpa,340º (N ),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,14/04/2009,09Z,27.8,9%,1012.7 Hpa,340º (N ),28.8,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,14/04/2009,06Z,23.6,17%,1012.6 Hpa,340º (N ),32.4,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,14/04/2009,03Z,18.2,35%,1010.9 Hpa,330º (NW),18.0,0/8,-,-,-,-,-,17.4,"Clear, dust"
ABADAN,14/04/2009,00Z,19.0,38%,1010.2 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,14/04/2009,21Z,5.4,54%,1011.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,14/04/2009,18Z,8.2,30%,1011.2 Hpa,020º (N),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,14/04/2009,15Z,12.2,15%,1009.2 Hpa,060º (NE),32.4,3/8,3/8 CB,-,-,-,16.0,-,Scattered clouds
ABADEH,14/04/2009,12Z,14.8,30%,1005.5 Hpa,020º (N),21.6,4/8,4/8 CB,-,-,-,-,-,Scattered clouds
ABADEH,14/04/2009,09Z,14.8,25%,1004.1 Hpa,340º (N ),10.8,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,14/04/2009,06Z,12.0,21%,1005.6 Hpa,260º (W ),25.2,0/8,-,-,-,Tr(24h),-,-,Clear
ABADEH,14/04/2009,03Z,5.2,57%,1005.4 Hpa,calm.,,0/8,-,-,-,-,-,4.0,Clear
ABADEH,14/04/2009,00Z,6.4,68%,1003.7 Hpa,calm.,,2/8,2/8 SC,-,-,-,-,-,Few clouds
ABU MUSA,14/04/2009,15Z,24.6,83%,1007.4 Hpa,250º (W ),36.0,0/8,-,-,-,-,26.4,-,Clear
ABU MUSA,14/04/2009,12Z,26.2,126%,1007.3 Hpa,250º (W ),25.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,14/04/2009,09Z,25.8,76%,1008.6 Hpa,270º (W ),25.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,14/04/2009,06Z,24.8,75%,1009.2 Hpa,260º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,14/04/2009,03Z,23.2,86%,1007.6 Hpa,240º (SW),10.8,1/8,1/8 ST,-,-,-,-,22.6,Few clouds
AHAR,14/04/2009,21Z,5.2,52%,1014.6 Hpa,calm.,,3/8,-,-,CI,-,-,-,Scattered clouds
AHAR,14/04/2009,18Z,5.0,57%,1017.7 Hpa,220º (SW),7.2,2/8,-,-,CI,-,-,-,Few clouds
AHAR,14/04/2009,15Z,9.0,38%,1017.0 Hpa,210º (SW),18.0,1/8,-,-,CI,-,9.8,-,Few clouds
AHAR,14/04/2009,12Z,8.8,40%,1018.5 Hpa,240º (SW),32.4,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,14/04/2009,09Z,4.8,48%,1021.1 Hpa,270º (W ),7.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
