Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,28/01/2012,21Z,12.4,58%,1017.0 Hpa,320º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,28/01/2012,18Z,14.6,45%,1016.5 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,28/01/2012,15Z,18.2,38%,1015.1 Hpa,320º (NW),7.2,0/8,-,-,-,-,22.6,-,Clear
ABADAN,28/01/2012,12Z,22.0,25%,1015.1 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,28/01/2012,09Z,19.0,38%,1016.7 Hpa,350º (N ),7.2,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABADAN,28/01/2012,06Z,12.4,69%,1016.7 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,28/01/2012,03Z,9.0,91%,1015.3 Hpa,calm.,,0/8,-,-,-,-,-,9.0,"Clear, mist"
ABADAN,28/01/2012,00Z,10.6,89%,1015.1 Hpa,170º (S ),7.2,0/8,-,-,-,-,-,-,"Clear, mist"
ABADEH,28/01/2012,21Z,5.0,46%,1008.0 Hpa,200º (S ),28.8,0/8,-,-,-,-,-,-,Clear
ABADEH,28/01/2012,18Z,6.4,41%,1009.0 Hpa,210º (SW),36.0,0/8,-,-,-,-,-,-,Clear
ABADEH,28/01/2012,15Z,8.0,34%,1011.3 Hpa,250º (W ),32.4,1/8,1/8 SC,-,-,-,12.4,-,Few clouds
ABADEH,28/01/2012,12Z,11.4,27%,1011.4 Hpa,230º (SW),39.6,2/8,2/8 CU,-,-,-,-,-,Few clouds
ABADEH,28/01/2012,09Z,11.6,27%,1012.1 Hpa,210º (SW),21.6,1/8,1/8 SC,-,-,-,-,-,Few clouds
ABADEH,28/01/2012,06Z,8.4,39%,1013.5 Hpa,240º (SW),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,28/01/2012,03Z,0.8,54%,1014.2 Hpa,090º (E ),7.2,1/8,-,1/8 AC,-,-,-,-2.6,Few clouds
ABADEH,28/01/2012,00Z,-2.0,53%,1014.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,28/01/2012,15Z,20.8,71%,1015.1 Hpa,calm.,,0/8,-,-,-,-,23.6,-,"Clear, haze"
ABU MUSA,28/01/2012,12Z,22.4,156%,1015.5 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,28/01/2012,09Z,22.6,57%,1017.1 Hpa,300º (NW),7.2,2/8,2/8 SC,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,28/01/2012,06Z,21.0,495%,1018.5 Hpa,calm.,,2/8,2/8 SC,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,28/01/2012,03Z,16.0,85%,1016.1 Hpa,calm.,,0/8,-,-,-,-,-,13.6,"Clear, mist"
AHAR,28/01/2012,21Z,-4.4,87%,1021.6 Hpa,090º (E ),7.2,6/8,1/8 ST,AC,CI,-,-,-,Cloudy
AHAR,28/01/2012,18Z,-4.0,96%,1020.5 Hpa,090º (E ),7.2,8/8,3/8 ST,AC,,2.0(6h),-,-,"Overcast, snow"
AHAR,28/01/2012,15Z,-4.2,96%,1015.7 Hpa,120º (SE),14.4,8/8,5/8 ST,AC,,-,0.6,-,"Overcast, snow"
AHAR,28/01/2012,12Z,-1.8,90%,1011.7 Hpa,110º (E ),7.2,8/8,8/8 ST,,,Tr(6h),-,-,"Overcast, mist"
AHAR,28/01/2012,09Z,-2.6,89%,1012.7 Hpa,calm.,,8/8,8/8 ST,,,-,-,-,"Overcast, mist"
AHAR,28/01/2012,06Z,-4.0,96%,1012.2 Hpa,090º (E ),7.2,8/8,5/8 ST,AC,,0.2(6h),-,-,"Overcast, snow"
AHAR,28/01/2012,03Z,2.0,93%,1008.4 Hpa,120º (SE),10.8,7/8,5/8 ST,AC,-,-,-,1.8,"Cloudy, mist"
AHAR,28/01/2012,00Z,2.5,82%,1008.3 Hpa,280º (W ),14.4,8/8,5/8 ST,AC,,0.5(6h),-,-,"Overcast, mist"
AHWAZ,28/01/2012,21Z,13.0,50%,1016.5 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/01/2012,18Z,15.8,47%,1015.5 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/01/2012,15Z,19.0,42%,1014.3 Hpa,330º (NW),10.8,0/8,-,-,-,-,23.0,-,Clear
AHWAZ,28/01/2012,12Z,22.8,36%,1014.3 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,-,Clear
