Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,03/12/2003,21Z,14.0,95%,1016.7 Hpa,calm.,,6/8,3/8 CB,AC,-,-,-,-,"Cloudy, mist"
ABADAN,03/12/2003,18Z,14.6,98%,1016.7 Hpa,WO0º (),-,U/8,3/8 CB,AC,-,0.3(6h),-,-,mist
ABADAN,03/12/2003,15Z,16.2,91%,1016.3 Hpa,calm.,,7/8,3/8 CB,AC,-,-,17.2,-,"Cloudy, rain"
ABADAN,03/12/2003,12Z,15.8,95%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ABADAN,03/12/2003,09Z,16.6,87%,-,350º (N ),14.4,8/8,-,-,-,-,-,-,Overcast
ABADAN,03/12/2003,06Z,15.4,95%,1017.8 Hpa,320º (NW),18.0,8/8,4/8 CB,AC,,0.7(6h),-,-,"Overcast, mist"
ABADAN,03/12/2003,03Z,15.0,90%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ABADAN,03/12/2003,00Z,13.4,93%,1017.0 Hpa,320º (NW),7.2,6/8,3/8 CB,AC,-,-,-,-,Cloudy
ABADEH,03/12/2003,18Z,5.2,69%,1016.3 Hpa,calm.,,4/8,1/8 SC,AC,-,-,-,-,Scattered clouds
ABADEH,03/12/2003,12Z,11.0,41%,1014.5 Hpa,calm.,,5/8,1/8 CU,-,CI,-,-,-,Cloudy
ABADEH,03/12/2003,06Z,4.8,63%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
ABADEH,03/12/2003,00Z,4.4,77%,1013.2 Hpa,calm.,,6/8,2/8 SC,AC,-,-,-,-,Cloudy
ABU MUSA,03/12/2003,12Z,24.8,19%,1013.3 Hpa,030º (NE),10.8,8/8,-,8/8 AC,,-,-,-,"Overcast, haze"
ABU MUSA,03/12/2003,06Z,25.0,19%,1016.0 Hpa,060º (NE),7.2,7/8,-,7/8 AC,-,3.0(18h),-,-,"Cloudy, haze"
AHAR,03/12/2003,18Z,1.0,96%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
AHAR,03/12/2003,12Z,1.6,93%,1024.9 Hpa,120º (SE),7.2,8/8,8/8 ST,,,0.1(6h),-,-,"Overcast, drizzle"
AHAR,03/12/2003,06Z,1.0,96%,1026.7 Hpa,090º (E ),7.2,8/8,8/8 ST,,,0.1,-,-,"Overcast, mist"
AHAR,03/12/2003,00Z,0.0,97%,1025.4 Hpa,calm.,,8/8,6/8 ST,AC,,2.0(6h),-,-,"Overcast, snow"
AHWAZ,03/12/2003,18Z,15.4,95%,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
AHWAZ,03/12/2003,12Z,15.8,93%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
AHWAZ,03/12/2003,06Z,14.4,94%,1017.0 Hpa,320º (NW),7.2,7/8,4/8 SC,AC,-,-,-,-,"Cloudy, rain"
AHWAZ,03/12/2003,00Z,14.0,91%,1016.1 Hpa,calm.,,4/8,4/8 SC,-,-,-,-,-,"Scattered clouds, fog"
ALI-GOODARZ,03/12/2003,18Z,2.8,84%,1017.8 Hpa,130º (SE),14.4,7/8,5/8 CB,AC,-,2.0(6h),-,-,"Cloudy, mist"
ALI-GOODARZ,03/12/2003,06Z,4.6,66%,-,110º (E ),43.2,7/8,-,-,-,-,-,-,Cloudy
ALI-GOODARZ,03/12/2003,00Z,1.6,93%,-,130º (SE),14.4,8/8,-,-,-,-,-,-,Overcast
ANZALI,03/12/2003,18Z,10.0,94%,-,330º (NW),36.0,8/8,-,-,-,-,-,-,Overcast
ANZALI,03/12/2003,12Z,10.6,92%,-,330º (NW),39.6,8/8,-,-,-,-,-,-,Overcast
ANZALI,03/12/2003,06Z,10.4,98%,1026.7 Hpa,310º (NW),28.8,8/8,6/8 ST,AC,,16.0(6h),-,-,"Overcast, rain"
ANZALI,03/12/2003,00Z,10.0,94%,-,330º (NW),36.0,8/8,-,-,-,-,-,-,Overcast
ARAK,03/12/2003,21Z,3.8,93%,1019.0 Hpa,calm.,,8/8,5/8 SC,AC,,-,-,-,"Overcast, mist"
ARAK,03/12/2003,18Z,4.2,91%,1019.2 Hpa,calm.,,8/8,5/8 SC,AC,,0.2(6h),-,-,"Overcast, mist"
ARAK,03/12/2003,15Z,4.0,93%,1019.6 Hpa,calm.,,8/8,5/8 SC,AC,,-,6.2,-,"Overcast, rain"
ARAK,03/12/2003,12Z,5.4,91%,1019.1 Hpa,calm.,,8/8,5/8 CB,AC,,-,-,-,"Overcast, mist"
ARAK,03/12/2003,09Z,5.8,86%,-,030º (NE),7.2,8/8,-,-,-,-,-,-,Overcast
ARAK,03/12/2003,06Z,5.8,80%,1021.5 Hpa,calm.,,8/8,5/8 CB,AC,,0.7(24h),-,-,"Overcast, mist"
ARAK,03/12/2003,03Z,3.4,93%,1021.9 Hpa,calm.,,8/8,5/8 CB,AC,,-,-,3.4,"Overcast, mist"
ARAK,03/12/2003,00Z,3.8,93%,1018.6 Hpa,calm.,,8/8,5/8 SC,AC,,-,-,-,"Overcast, mist"
ARDEBIL,03/12/2003,18Z,0.4,100%,-,060º (NE),10.8,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,03/12/2003,12Z,2.4,93%,-,090º (E ),25.2,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,03/12/2003,06Z,1.2,100%,-,090º (E ),18.0,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,03/12/2003,00Z,0.0,100%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
BABULSAR,03/12/2003,21Z,13.2,85%,1023.0 Hpa,300º (NW),25.2,8/8,-,-,-,-,-,-,"Overcast, drizzle"
BABULSAR,03/12/2003,18Z,13.4,90%,-,300º (NW),21.6,8/8,-,-,-,-,-,-,Overcast
BABULSAR,03/12/2003,15Z,13.8,85%,-,270º (W ),18.0,8/8,-,-,-,-,-,-,Overcast
BABULSAR,03/12/2003,12Z,14.2,82%,-,280º (W ),14.4,8/8,-,-,-,-,-,-,Overcast
BABULSAR,03/12/2003,09Z,14.4,84%,1023.8 Hpa,270º (W ),7.2,7/8,4/8 CB,AC,-,-,-,-,Cloudy
BABULSAR,03/12/2003,06Z,13.0,88%,1025.3 Hpa,calm.,,7/8,4/8 CB,AC,-,24.2(24h),-,-,Cloudy
BABULSAR,03/12/2003,03Z,12.0,92%,1024.7 Hpa,calm.,,7/8,4/8 ST,AC,-,-,-,12.0,Cloudy
BABULSAR,03/12/2003,00Z,13.2,81%,-,270º (W ),25.2,8/8,-,-,-,-,-,-,Overcast
BAFT,03/12/2003,18Z,6.0,81%,1017.6 Hpa,270º (W ),7.2,7/8,3/8 SC,AC,-,-,-,-,Cloudy
BAFT,03/12/2003,00Z,5.6,78%,1014.6 Hpa,calm.,,6/8,3/8 SC,AC,-,0.6(6h),-,-,Cloudy
BAM,03/12/2003,18Z,12.2,52%,1016.6 Hpa,calm.,,7/8,4/8 CB,-,CI,-,-,-,Cloudy
BAM,03/12/2003,00Z,10.4,53%,1014.9 Hpa,calm.,,3/8,-,-,CI,-,-,-,Scattered clouds
BANDAR LENGEH,03/12/2003,12Z,25.2,43%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
BANDAR LENGEH,03/12/2003,06Z,24.0,64%,1015.2 Hpa,calm.,,6/8,3/8 SC,AC,-,Tr(24h),-,-,Cloudy
BANDARABBASS,03/12/2003,18Z,22.4,47%,1014.8 Hpa,calm.,,7/8,4/8 CB,AC,,Tr(6h),-,-,"Cloudy, haze"
BANDARABBASS,03/12/2003,12Z,26.0,43%,-,240º (SW),10.8,8/8,-,-,-,-,-,-,Overcast
BANDARABBASS,03/12/2003,06Z,24.6,40%,1016.7 Hpa,calm.,,5/8,-,1/8 AC,CI,-,-,-,Cloudy
BANDARABBASS,03/12/2003,00Z,18.4,60%,1013.4 Hpa,calm.,,4/8,1/8 SC,AC,-,-,-,-,"Scattered clouds, haze"
BIRJAND,03/12/2003,21Z,7.0,63%,1017.2 Hpa,calm.,,4/8,2/8 SC,AC,-,-,-,-,Scattered clouds
BIRJAND,03/12/2003,18Z,6.4,62%,1019.2 Hpa,calm.,,1/8,1/8 SC,AC,-,-,-,-,Few clouds
BIRJAND,03/12/2003,15Z,10.2,58%,1019.8 Hpa,330º (NW),7.2,1/8,1/8 SC,-,-,-,15.6,-,Few clouds
BIRJAND,03/12/2003,12Z,14.8,44%,1016.1 Hpa,320º (NW),14.4,4/8,3/8 SC,-,CI,-,-,-,Scattered clouds
BIRJAND,03/12/2003,09Z,14.4,44%,1016.8 Hpa,270º (W ),14.4,5/8,3/8 CU,AC,CI,-,-,-,Cloudy
BIRJAND,03/12/2003,06Z,,,1020.0 Hpa,800º (N ),7.2,0/8,-,-,-,10.0(24h),-,-,Clear
BIRJAND,03/12/2003,03Z,1.2,79%,1021.6 Hpa,calm.,,5/8,2/8 SC,AC,CI,-,-,1.0,Cloudy
BIRJAND,03/12/2003,00Z,8.4,67%,1015.6 Hpa,080º (E ),10.8,5/8,2/8 SC,AC,-,-,-,-,Cloudy
BOJNOURD,03/12/2003,18Z,2.2,93%,1023.2 Hpa,calm.,,5/8,3/8 ST,AC,-,-,-,-,Cloudy
BOJNOURD,03/12/2003,12Z,7.4,75%,1021.4 Hpa,calm.,,7/8,7/8 ST,-,-,-,-,-,"Cloudy, haze"
BOJNOURD,03/12/2003,06Z,5.2,91%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
BOJNOURD,03/12/2003,00Z,1.6,96%,1022.0 Hpa,calm.,,7/8,4/8 ST,AC,-,-,-,-,Cloudy
BUSHEHR,03/12/2003,18Z,17.6,90%,-,090º (E ),10.8,5/8,-,-,-,-,-,-,Cloudy
BUSHEHR,03/12/2003,12Z,21.2,79%,-,030º (NE),36.0,8/8,-,-,-,-,-,-,Overcast
BUSHEHR,03/12/2003,06Z,19.2,74%,-,130º (SE),25.2,6/8,-,-,-,-,-,-,Cloudy
BUSHEHR,03/12/2003,00Z,16.4,98%,-,030º (NE),28.8,6/8,-,-,-,-,-,-,Cloudy
ESFAHAN,03/12/2003,18Z,8.6,73%,1017.2 Hpa,calm.,,8/8,3/8 SC,AC,,-,-,-,Overcast
ESFAHAN,03/12/2003,12Z,11.0,53%,1015.2 Hpa,100º (E ),10.8,7/8,3/8 CU,AC,-,-,-,-,Cloudy
ESFAHAN,03/12/2003,06Z,5.6,91%,1020.6 Hpa,calm.,,7/8,3/8 ST,AC,-,-,-,-,"Cloudy, mist"
ESFAHAN,03/12/2003,00Z,6.4,94%,1015.2 Hpa,calm.,,8/8,3/8 SC,AC,,2.0(6h),-,-,"Overcast, rain showers"
FASA,03/12/2003,18Z,11.0,92%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
FASA,03/12/2003,12Z,12.4,75%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
FASA,03/12/2003,06Z,8.4,89%,1017.9 Hpa,calm.,,7/8,1/8 SC,AC,CI,Tr(24h),-,-,Cloudy
FASA,03/12/2003,00Z,10.2,95%,1013.3 Hpa,calm.,,7/8,3/8 SC,AC,-,-,-,-,Cloudy
FERDOUS,03/12/2003,12Z,,0%,1017.6 Hpa,010º (N),129.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
FERDOUS,03/12/2003,06Z,7.0,60%,1022.1 Hpa,calm.,,6/8,4/8 SC,AC,-,-,-,-,Cloudy
GACH SARAN DU GUNBADAN,03/12/2003,18Z,13.2,86%,1012.8 Hpa,090º (E ),7.2,7/8,7/8 CB,-,-,4.0(6h),-,-,"Cloudy, mist"
GACH SARAN DU GUNBADAN,03/12/2003,12Z,14.0,88%,1012.1 Hpa,calm.,,8/8,5/8 CB,AC,,3.0(6h),-,-,"Overcast, rain"
GACH SARAN DU GUNBADAN,03/12/2003,06Z,14.0,76%,1014.4 Hpa,calm.,,4/8,3/8 SC,-,CI,15.7(24h),-,-,Scattered clouds
GACH SARAN DU GUNBADAN,03/12/2003,00Z,11.0,100%,1013.0 Hpa,calm.,,0/8,-,-,-,2.0(6h),-,-,Clear
GHARAKHIL,03/12/2003,18Z,11.2,97%,-,190º (S ),14.4,8/8,-,-,-,-,-,-,Overcast
GHARAKHIL,03/12/2003,12Z,13.0,93%,-,300º (NW),18.0,8/8,-,-,-,-,-,-,Overcast
GHARAKHIL,03/12/2003,06Z,12.8,90%,1025.0 Hpa,220º (SW),7.2,7/8,5/8 CB,AC,-,0.1(6h),-,-,Cloudy
GHARAKHIL,03/12/2003,00Z,11.0,100%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
GHAZVIN,03/12/2003,18Z,5.4,93%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
GHAZVIN,03/12/2003,12Z,5.4,93%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
GHAZVIN,03/12/2003,06Z,5.0,93%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
GHAZVIN,03/12/2003,00Z,4.4,97%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
GHUCHAN,03/12/2003,18Z,3.2,,-,150º (SE),7.2,8/8,-,-,-,-,-,-,Overcast
GHUCHAN,03/12/2003,12Z,3.4,87%,1022.7 Hpa,150º (SE),10.8,8/8,3/8 ST,AC,,-,-,-,Overcast
GHUCHAN,03/12/2003,06Z,2.2,89%,1024.0 Hpa,calm.,,8/8,4/8 ST,AC,,0.7(6h),-,-,Overcast
GHUCHAN,03/12/2003,00Z,2.8,90%,1021.4 Hpa,120º (SE),7.2,7/8,3/8 ST,AC,-,-,-,-,Cloudy
GORGAN,03/12/2003,18Z,12.6,93%,1023.6 Hpa,calm.,,8/8,6/8 CB,AC,,-,-,-,"Overcast, mist"
GORGAN,03/12/2003,12Z,15.0,73%,1023.1 Hpa,020º (N),7.2,7/8,7/8 CB,-,-,-,-,-,"Cloudy, haze"
GORGAN,03/12/2003,06Z,12.4,88%,1025.7 Hpa,080º (E ),7.2,3/8,1/8 CU,-,CI,-,-,-,"Scattered clouds, mist"
GORGAN,03/12/2003,00Z,12.2,94%,1022.7 Hpa,calm.,,8/8,6/8 CB,AC,,-,-,-,"Overcast, mist"
HAMEDAN,03/12/2003,21Z,3.6,87%,1018.8 Hpa,calm.,,7/8,4/8 CB,AC,-,-,-,-,"Cloudy, mist"
HAMEDAN,03/12/2003,18Z,3.8,81%,1018.5 Hpa,150º (SE),10.8,6/8,6/8 CB,-,-,0.5(6h),-,-,"Cloudy, mist"
HAMEDAN,03/12/2003,15Z,4.4,85%,1018.9 Hpa,150º (SE),10.8,7/8,5/8 CB,AC,-,-,6.0,-,"Cloudy, mist"
HAMEDAN,03/12/2003,12Z,6.0,78%,-,120º (SE),18.0,8/8,-,-,-,-,-,-,Overcast
HAMEDAN,03/12/2003,09Z,5.0,85%,-,120º (SE),10.8,8/8,-,-,-,-,-,-,Overcast
HAMEDAN,03/12/2003,06Z,3.4,87%,1022.0 Hpa,120º (SE),10.8,8/8,6/8 CB,AC,,0.1(6h),-,-,"Overcast, mist"
HAMEDAN,03/12/2003,03Z,3.6,84%,1021.1 Hpa,calm.,,7/8,7/8 CB,AC,-,-,-,2.4,Cloudy
HAMEDAN,03/12/2003,00Z,3.4,84%,1018.3 Hpa,calm.,,7/8,4/8 CB,AC,-,-,-,-,"Cloudy, mist"
ILAM,03/12/2003,18Z,6.4,91%,1018.9 Hpa,110º (E ),7.2,6/8,4/8 CB,AC,-,-,-,-,Cloudy
ILAM,03/12/2003,12Z,7.4,92%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ILAM,03/12/2003,06Z,6.2,94%,-,130º (SE),14.4,8/8,-,-,-,-,-,-,Overcast
ILAM,03/12/2003,00Z,6.2,91%,1018.5 Hpa,110º (E ),7.2,7/8,4/8 SC,AC,-,1.0(6h),-,-,"Cloudy, mist"
IRANSHAHR,03/12/2003,18Z,17.8,41%,1017.1 Hpa,calm.,,7/8,-,5/8 AC,CI,-,-,-,Cloudy
IRANSHAHR,03/12/2003,12Z,25.4,27%,1012.6 Hpa,240º (SW),14.4,4/8,-,-,CI,-,-,-,Scattered clouds
IRANSHAHR,03/12/2003,06Z,22.4,22%,1016.5 Hpa,060º (NE),7.2,1/8,-,-,CI,-,-,-,Few clouds
IRANSHAHR,03/12/2003,00Z,17.6,35%,1013.3 Hpa,050º (NE),7.2,4/8,1/8 SC,AC,-,-,-,-,Scattered clouds
JASK,03/12/2003,12Z,26.8,66%,-,230º (SW),14.4,5/8,-,-,-,-,-,-,Cloudy
JASK,03/12/2003,06Z,24.2,61%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
KASHAN,03/12/2003,21Z,8.8,84%,1020.0 Hpa,calm.,,8/8,4/8 SC,AC,,-,-,-,"Overcast, rain"
KASHAN,03/12/2003,18Z,8.2,79%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
KASHAN,03/12/2003,12Z,9.4,77%,1020.4 Hpa,calm.,,8/8,4/8 CB,AC,,-,-,-,Overcast
KASHAN,03/12/2003,09Z,9.4,77%,1022.7 Hpa,calm.,,8/8,3/8 SC,AC,,-,-,-,Overcast
KASHAN,03/12/2003,06Z,8.0,84%,1023.8 Hpa,calm.,,8/8,4/8 SC,AC,,9.9(24h),-,-,Overcast
KASHAN,03/12/2003,03Z,7.2,88%,1023.1 Hpa,calm.,,8/8,3/8 SC,AC,,-,-,7.0,Overcast
KASHAN,03/12/2003,00Z,,0%,1019.1 Hpa,000º (N),302.4,1/8,5/8 CB,AC,,2.0(6h),-,-,"Few clouds, rain showers"
KASHMAR,03/12/2003,18Z,6.2,97%,1021.9 Hpa,calm.,,2/8,2/8 SC,-,-,-,-,-,Few clouds
KASHMAR,03/12/2003,12Z,11.4,,1019.5 Hpa,calm.,,2/8,2/8 SC,-,-,-,-,-,Few clouds
KASHMAR,03/12/2003,06Z,7.4,94%,1022.8 Hpa,calm.,,8/8,5/8 ST,AC,,Tr(6h),-,-,Overcast
KASHMAR,03/12/2003,00Z,6.0,91%,1019.8 Hpa,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
KERMAN,03/12/2003,18Z,,0%,1016.4 Hpa,calm.,,7/8,+/8 SC,AC,-,8.0,-,-,Cloudy
KERMAN,03/12/2003,00Z,7.8,79%,1015.3 Hpa,calm.,,7/8,2/8 SC,AC,-,-,-,-,Cloudy
KERMANSHAH,03/12/2003,18Z,5.0,95%,1018.8 Hpa,calm.,,7/8,4/8 CB,AC,-,4.0(6h),-,-,Cloudy
KERMANSHAH,03/12/2003,12Z,3.0,110%,1018.6 Hpa,360º (N ),14.4,7/8,4/8 CB,AC,-,13.0(6h),-,-,"Cloudy, rain"
KERMANSHAH,03/12/2003,06Z,8.0,92%,-,130º (SE),18.0,8/8,-,-,-,-,-,-,Overcast
KHOR,03/12/2003,18Z,10.2,67%,1020.0 Hpa,calm.,,5/8,-,5/8 AC,-,-,-,-,Cloudy
KHOR,03/12/2003,12Z,13.6,58%,1020.3 Hpa,calm.,,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
KHOR,03/12/2003,06Z,10.0,74%,1024.1 Hpa,calm.,,7/8,2/8 SC,AC,-,1.3(24h),-,-,Cloudy
KHOR,03/12/2003,00Z,9.4,72%,1018.2 Hpa,calm.,,7/8,4/8 SC,AC,-,-,-,-,Cloudy
KHORRAM ABAD,03/12/2003,18Z,7.8,84%,1017.5 Hpa,calm.,,4/8,1/8 SC,AC,-,-,-,-,Scattered clouds
KHORRAM ABAD,03/12/2003,06Z,8.6,87%,-,270º (W ),10.8,7/8,-,-,-,-,-,-,Cloudy
KHORRAM ABAD,03/12/2003,00Z,5.8,93%,1018.0 Hpa,calm.,,5/8,4/8 CB,AC,-,Tr(6h),-,-,Cloudy
KHOY,03/12/2003,21Z,3.2,96%,1024.1 Hpa,calm.,,8/8,6/8 ST,AC,,-,-,-,"Overcast, rain"
KHOY,03/12/2003,18Z,3.6,93%,1024.1 Hpa,calm.,,8/8,6/8 ST,AC,,2.0(6h),-,-,"Overcast, rain"
KHOY,03/12/2003,15Z,3.8,93%,1023.6 Hpa,calm.,,8/8,6/8 ST,AC,,-,4.4,-,"Overcast, rain"
KHOY,03/12/2003,12Z,4.4,81%,1023.3 Hpa,calm.,,8/8,7/8 ST,AC,,2.0(6h),-,-,"Overcast, rain"
KHOY,03/12/2003,09Z,3.4,93%,1024.0 Hpa,calm.,,8/8,5/8 ST,AC,,-,-,-,"Overcast, rain"
KHOY,03/12/2003,06Z,3.0,89%,1024.7 Hpa,calm.,,8/8,4/8 SC,AC,,1.0(6h),-,-,"Overcast, rain"
KHOY,03/12/2003,03Z,3.8,87%,1023.2 Hpa,calm.,,8/8,4/8 SC,AC,,-,-,-,"Overcast, rain"
KHOY,03/12/2003,00Z,3.0,96%,1024.0 Hpa,calm.,,8/8,6/8 ST,AC,,3.0(6h),-,-,"Overcast, rain"
KISH ISLAND,03/12/2003,18Z,22.0,71%,1014.6 Hpa,100º (E ),21.6,8/8,1/8 CB,AC,,-,-,-,Overcast
