Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,06/01/2015,21Z,15.8,80%,1017.3 Hpa,120º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,06/01/2015,18Z,17.4,66%,1017.8 Hpa,120º (SE),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,06/01/2015,15Z,19.0,39%,1018.6 Hpa,calm.,,5/8,-,5/8 AC,-,-,22.2,-,Cloudy
ABADAN,06/01/2015,12Z,21.6,33%,1019.0 Hpa,090º (E ),7.2,6/8,-,1/8 AC,CI,-,-,-,Cloudy
ABADAN,06/01/2015,09Z,19.0,37%,1020.4 Hpa,360º (N ),7.2,4/8,-,1/8 AC,CI,-,-,-,Scattered clouds
ABADAN,06/01/2015,06Z,13.0,61%,1022.1 Hpa,010º (N),7.2,3/8,-,-,CI,-,-,-,"Scattered clouds, haze"
ABADAN,06/01/2015,03Z,8.0,88%,1020.8 Hpa,calm.,,0/8,-,-,-,-,-,8.0,Clear
ABADAN,06/01/2015,00Z,10.0,81%,1020.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,06/01/2015,21Z,6.0,43%,1017.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,06/01/2015,18Z,6.8,40%,1018.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,06/01/2015,15Z,10.0,27%,1017.9 Hpa,250º (W ),7.2,4/8,-,-,CI,-,15.4,-,Scattered clouds
ABADEH,06/01/2015,12Z,15.2,12%,1014.6 Hpa,240º (SW),18.0,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,06/01/2015,09Z,12.0,19%,1017.5 Hpa,220º (SW),14.4,1/8,-,-,CI,-,-,-,Few clouds
ABADEH,06/01/2015,06Z,7.0,38%,1020.6 Hpa,350º (N ),7.2,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,06/01/2015,03Z,3.0,54%,1018.5 Hpa,310º (NW),10.8,0/8,-,-,-,-,-,2.0,Clear
ABADEH,06/01/2015,00Z,4.0,49%,1016.6 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,06/01/2015,15Z,24.0,52%,1016.7 Hpa,270º (W ),10.8,0/8,-,-,-,-,25.6,-,"Clear, haze"
ABU MUSA,06/01/2015,12Z,25.6,129%,1017.2 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,06/01/2015,09Z,25.2,52%,1018.4 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,06/01/2015,06Z,23.2,149%,1019.9 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,06/01/2015,03Z,18.4,84%,1018.0 Hpa,calm.,,0/8,-,-,-,-,-,17.0,"Clear, mist"
AHAR,06/01/2015,21Z,5.6,40%,1010.3 Hpa,200º (S ),28.8,0/8,-,-,-,-,-,-,Clear
AHAR,06/01/2015,18Z,6.4,34%,1012.2 Hpa,190º (S ),28.8,0/8,-,-,-,-,-,-,Clear
AHAR,06/01/2015,15Z,7.8,26%,1012.4 Hpa,210º (SW),32.4,0/8,-,-,-,-,11.4,-,Clear
AHAR,06/01/2015,12Z,11.2,22%,1012.0 Hpa,230º (SW),25.2,0/8,-,-,-,-,-,-,Clear
AHAR,06/01/2015,09Z,10.0,26%,1012.9 Hpa,200º (S ),39.6,0/8,-,-,-,-,-,-,Clear
AHAR,06/01/2015,06Z,4.6,45%,1016.5 Hpa,270º (W ),28.8,1/8,-,1/8 AC,-,-,-,-,Few clouds
AHAR,06/01/2015,03Z,4.4,42%,1014.1 Hpa,220º (SW),25.2,1/8,-,1/8 AC,-,-,-,2.4,Few clouds
AHAR,06/01/2015,00Z,2.8,49%,1014.3 Hpa,240º (SW),39.6,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
AHWAZ,06/01/2015,21Z,15.4,62%,1017.7 Hpa,calm.,,2/8,-,2/8 AC,-,-,-,-,Few clouds
AHWAZ,06/01/2015,18Z,16.8,13%,1018.1 Hpa,120º (SE),3.6,3/8,-,3/8 AC,-,-,-,-,"Scattered clouds, haze"
AHWAZ,06/01/2015,15Z,19.0,50%,1018.4 Hpa,calm.,,4/8,1/8 SC,AC,-,-,22.8,-,"Scattered clouds, haze"
AHWAZ,06/01/2015,12Z,22.4,32%,1018.7 Hpa,090º (E ),3.6,4/8,-,4/8 AC,-,-,-,-,Scattered clouds
AHWAZ,06/01/2015,09Z,20.4,30%,1019.9 Hpa,300º (NW),7.2,1/8,-,-,CI,-,-,-,Few clouds
AHWAZ,06/01/2015,06Z,13.4,53%,1021.4 Hpa,300º (NW),7.2,1/8,-,-,CI,-,-,-,Few clouds
AHWAZ,06/01/2015,03Z,9.4,70%,1019.9 Hpa,calm.,,0/8,-,-,-,-,-,9.4,Clear
AHWAZ,06/01/2015,00Z,12.6,54%,1019.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,06/01/2015,21Z,7.0,59%,1014.9 Hpa,130º (SE),18.0,7/8,3/8 SC,AC,CI,-,-,-,Cloudy
ALI-GOODARZ,06/01/2015,18Z,6.4,53%,1017.6 Hpa,130º (SE),28.8,5/8,2/8 SC,AC,CI,-,-,-,Cloudy
ALI-GOODARZ,06/01/2015,15Z,6.6,54%,1017.9 Hpa,160º (S ),28.8,4/8,1/8 SC,-,CI,-,9.4,-,Scattered clouds
ALI-GOODARZ,06/01/2015,12Z,9.2,45%,1016.8 Hpa,180º (S ),21.6,3/8,-,-,CI,-,-,-,Scattered clouds
ALI-GOODARZ,06/01/2015,09Z,8.8,55%,1017.0 Hpa,190º (S ),18.0,3/8,-,-,CI,-,-,-,Scattered clouds
ALI-GOODARZ,06/01/2015,06Z,4.4,60%,1021.1 Hpa,120º (SE),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,06/01/2015,03Z,2.4,62%,1020.6 Hpa,110º (E ),18.0,0/8,-,-,-,-,-,1.6,Clear
ALI-GOODARZ,06/01/2015,00Z,1.8,73%,1021.5 Hpa,110º (E ),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,06/01/2015,21Z,9.2,94%,1008.2 Hpa,150º (SE),7.2,0/8,-,-,-,-,-,-,Clear
