Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,10/11/2011,21Z,10.8,58%,1019.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,10/11/2011,18Z,12.2,60%,1019.6 Hpa,calm.,,6/8,-,-,CI,-,-,-,Cloudy
ABADAN,10/11/2011,15Z,17.2,37%,1019.1 Hpa,calm.,,4/8,-,-,CC,-,21.4,-,Scattered clouds
ABADAN,10/11/2011,12Z,20.4,15%,1018.7 Hpa,310º (NW),10.8,7/8,-,-,CS,-,-,-,Cloudy
ABADAN,10/11/2011,09Z,19.0,18%,1019.6 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,10/11/2011,06Z,12.2,49%,1020.1 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,10/11/2011,03Z,5.4,83%,1019.4 Hpa,calm.,,0/8,-,-,-,-,-,5.4,Clear
ABADAN,10/11/2011,00Z,7.4,82%,1019.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,10/11/2011,21Z,-0.4,42%,1017.8 Hpa,calm.,,1/8,-,-,CI,-,-,-,Few clouds
ABADEH,10/11/2011,18Z,4.6,34%,1018.8 Hpa,calm.,,5/8,-,-,CI,-,-,-,Cloudy
ABADEH,10/11/2011,15Z,7.6,28%,1020.6 Hpa,160º (S ),7.2,4/8,-,-,CI,-,14.4,-,Scattered clouds
ABADEH,10/11/2011,12Z,14.0,12%,1015.6 Hpa,150º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,10/11/2011,09Z,12.0,16%,1016.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,10/11/2011,06Z,4.4,31%,1019.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,10/11/2011,03Z,-5.0,52%,1020.7 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-7.0,Clear
ABADEH,10/11/2011,00Z,-3.6,52%,1017.5 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,10/11/2011,15Z,24.8,44%,1013.7 Hpa,calm.,,1/8,-,-,CI,-,28.6,-,Few clouds
ABU MUSA,10/11/2011,12Z,27.2,,1012.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,10/11/2011,09Z,27.8,29%,1013.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,10/11/2011,06Z,27.4,64%,1014.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,10/11/2011,03Z,24.6,37%,1012.7 Hpa,calm.,,1/8,-,-,CI,-,-,24.0,Few clouds
AHAR,10/11/2011,21Z,2.2,60%,1016.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,10/11/2011,18Z,2.0,59%,1017.7 Hpa,270º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,10/11/2011,15Z,4.8,51%,1017.4 Hpa,300º (NW),18.0,4/8,-,2/8 AC,CI,-,8.4,-,Scattered clouds
AHAR,10/11/2011,12Z,6.6,44%,1015.2 Hpa,270º (W ),25.2,1/8,-,1/8 AC,CI,-,-,-,Few clouds
AHAR,10/11/2011,09Z,6.8,38%,1015.4 Hpa,280º (W ),14.4,1/8,-,-,CI,-,-,-,Few clouds
AHAR,10/11/2011,06Z,1.8,52%,1017.2 Hpa,270º (W ),36.0,1/8,-,1/8 AC,-,-,-,-,Few clouds
AHAR,10/11/2011,03Z,-0.8,48%,1018.1 Hpa,280º (W ),25.2,0/8,-,-,-,-,-,-2.2,Clear
AHAR,10/11/2011,00Z,0.2,48%,1017.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
