Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,23/09/2011,21Z,29.8,55%,1004.4 Hpa,180º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,23/09/2011,18Z,31.8,39%,1004.4 Hpa,180º (S ),7.2,7/8,-,7/8 AC,-,-,-,-,Cloudy
ABADAN,23/09/2011,15Z,36.8,20%,1004.0 Hpa,260º (W ),10.8,4/8,1/8 SC,AC,-,-,42.2,-,Scattered clouds
ABADAN,23/09/2011,12Z,40.6,12%,1004.3 Hpa,180º (S ),7.2,6/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADAN,23/09/2011,09Z,38.6,13%,1006.4 Hpa,calm.,,6/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADAN,23/09/2011,06Z,35.0,20%,1007.1 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,23/09/2011,03Z,25.0,42%,1005.9 Hpa,calm.,,3/8,-,3/8 AC,-,-,-,24.4,Scattered clouds
ABADAN,23/09/2011,00Z,24.6,46%,1005.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,23/09/2011,21Z,14.2,14%,1007.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,23/09/2011,18Z,15.4,16%,1008.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,23/09/2011,15Z,23.8,8%,1007.3 Hpa,020º (N),18.0,0/8,-,-,-,-,27.6,-,Clear
ABADEH,23/09/2011,12Z,26.6,7%,1005.4 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,23/09/2011,09Z,25.6,6%,1006.0 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,23/09/2011,06Z,19.6,17%,1007.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
