Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,12/08/2000,21Z,33.4,80%,999.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,12/08/2000,18Z,34.2,64%,998.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,12/08/2000,15Z,39.4,43%,996.7 Hpa,150º (SE),10.8,0/8,-,-,-,-,48.6,-,Clear
ABADAN,12/08/2000,12Z,47.6,13%,996.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,12/08/2000,09Z,45.2,12%,997.4 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,12/08/2000,06Z,37.6,19%,997.6 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,12/08/2000,03Z,30.0,30%,996.2 Hpa,calm.,,0/8,-,-,-,-,-,30.0,"Clear, haze"
ABADAN,12/08/2000,00Z,32.0,88%,999.1 Hpa,150º (SE),7.2,0/8,-,-,-,-,-,-,"Clear, mist"
ABADEH,12/08/2000,21Z,20.8,17%,993.7 Hpa,calm.,,1/8,-,0/8 AC,-,-,-,-,Few clouds
ABADEH,12/08/2000,18Z,21.6,19%,1003.0 Hpa,calm.,,1/8,-,0/8 AC,-,-,-,-,Few clouds
ABADEH,12/08/2000,15Z,27.6,10%,-,040º (NE),10.8,1/8,-,-,-,-,-,-,Few clouds
ABADEH,12/08/2000,12Z,30.4,9%,1000.9 Hpa,350º (N ),21.6,1/8,-,0/8 AC,-,-,-,-,Few clouds
ABADEH,12/08/2000,09Z,27.6,11%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ABADEH,12/08/2000,06Z,24.6,12%,1003.5 Hpa,340º (N ),10.8,3/8,-,0/8 AC,-,-,-,-,Scattered clouds
