Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,02/09/2009,12Z,43.8,7%,1002.2 Hpa,330º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,02/09/2009,09Z,42.6,9%,1004.0 Hpa,350º (N ),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,02/09/2009,06Z,34.2,21%,1004.8 Hpa,340º (N ),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,02/09/2009,03Z,25.6,39%,1003.8 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,25.6,"Clear, dust"
ABADAN,02/09/2009,00Z,26.2,43%,1003.3 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,02/09/2009,12Z,33.0,7%,997.7 Hpa,110º (E ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,02/09/2009,09Z,28.8,10%,1000.7 Hpa,260º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,02/09/2009,06Z,23.4,23%,1002.9 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,02/09/2009,03Z,14.8,31%,1003.2 Hpa,310º (NW),14.4,0/8,-,-,-,-,-,14.4,Clear
ABADEH,02/09/2009,00Z,16.4,25%,1000.0 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,02/09/2009,12Z,34.8,42%,1000.0 Hpa,300º (NW),14.4,2/8,-,-,CI,-,-,-,"Few clouds, haze"
ABU MUSA,02/09/2009,09Z,35.8,68%,1002.4 Hpa,210º (SW),7.2,3/8,-,-,CI,-,-,-,"Scattered clouds, haze"
ABU MUSA,02/09/2009,06Z,33.8,11%,1003.3 Hpa,170º (S ),7.2,3/8,-,-,CI,-,-,-,"Scattered clouds, haze"
ABU MUSA,02/09/2009,03Z,29.4,91%,1002.7 Hpa,calm.,,3/8,-,-,CI,-,-,29.4,"Scattered clouds, mist"
AHAR,02/09/2009,12Z,24.0,34%,1010.1 Hpa,130º (SE),18.0,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,02/09/2009,09Z,22.6,36%,1011.3 Hpa,150º (SE),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,02/09/2009,06Z,18.0,40%,1014.2 Hpa,130º (SE),7.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
