Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,16/10/2014,21Z,26.4,45%,1013.8 Hpa,020º (N),14.4,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABADAN,16/10/2014,18Z,27.8,43%,1014.5 Hpa,050º (NE),21.6,6/8,4/8 CB,AC,-,-,-,-,Cloudy
ABADAN,16/10/2014,15Z,30.4,35%,1014.1 Hpa,020º (N),21.6,6/8,2/8 SC,AC,-,-,35.2,-,"Cloudy, haze"
ABADAN,16/10/2014,12Z,33.4,28%,1014.2 Hpa,020º (N),21.6,2/8,2/8 SC,-,-,-,-,-,Few clouds
ABADAN,16/10/2014,09Z,32.6,29%,1015.1 Hpa,040º (NE),18.0,7/8,4/8 CB,AC,-,-,-,-,Cloudy
ABADAN,16/10/2014,06Z,31.2,30%,1015.1 Hpa,050º (NE),28.8,5/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADAN,16/10/2014,03Z,26.0,40%,1014.3 Hpa,010º (N),14.4,2/8,-,2/8 AC,-,-,-,23.4,Few clouds
ABADAN,16/10/2014,00Z,24.0,47%,1013.6 Hpa,030º (NE),7.2,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,16/10/2014,21Z,11.8,40%,1013.0 Hpa,350º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,16/10/2014,18Z,15.4,31%,1013.9 Hpa,300º (NW),7.2,1/8,1/8 SC,-,-,-,-,-,Few clouds
ABADEH,16/10/2014,15Z,20.6,20%,1013.0 Hpa,300º (NW),18.0,4/8,3/8 SC,-,CI,-,25.2,-,Scattered clouds
ABADEH,16/10/2014,12Z,24.8,14%,1010.3 Hpa,230º (SW),14.4,3/8,1/8 CU,-,CI,-,-,-,Scattered clouds
ABADEH,16/10/2014,09Z,23.4,20%,1012.5 Hpa,070º (E ),7.2,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,16/10/2014,06Z,17.6,31%,1015.9 Hpa,010º (N),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,16/10/2014,03Z,9.4,45%,1016.9 Hpa,300º (NW),10.8,1/8,-,-,CI,-,-,9.2,Few clouds
ABADEH,16/10/2014,00Z,10.6,40%,1013.4 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,16/10/2014,15Z,30.8,59%,1011.6 Hpa,calm.,,0/8,-,-,-,-,34.6,-,"Clear, haze"
ABU MUSA,16/10/2014,12Z,33.2,83%,1011.9 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,16/10/2014,09Z,33.6,51%,1013.6 Hpa,180º (S ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,16/10/2014,06Z,32.0,89%,1014.6 Hpa,090º (E ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,16/10/2014,03Z,29.2,77%,1013.1 Hpa,060º (NE),10.8,0/8,-,-,-,-,-,28.8,"Clear, haze"
AHAR,16/10/2014,21Z,12.6,63%,1012.5 Hpa,270º (W ),10.8,4/8,-,1/8 AC,CI,-,-,-,Scattered clouds
AHAR,16/10/2014,18Z,13.2,58%,1014.3 Hpa,290º (W ),14.4,2/8,-,-,CI,-,-,-,Few clouds
AHAR,16/10/2014,15Z,16.0,43%,1013.9 Hpa,240º (SW),10.8,2/8,1/8 SC,AC,CI,-,20.8,-,Few clouds
AHAR,16/10/2014,12Z,20.6,30%,1012.8 Hpa,230º (SW),21.6,4/8,2/8 CU,AC,CI,-,-,-,Scattered clouds
AHAR,16/10/2014,09Z,19.0,43%,1014.0 Hpa,210º (SW),28.8,2/8,1/8 CU,AC,-,-,-,-,Few clouds
AHAR,16/10/2014,06Z,14.2,59%,1017.1 Hpa,260º (W ),14.4,5/8,1/8 SC,AC,-,0.2(24h),-,-,Cloudy
AHAR,16/10/2014,03Z,13.0,62%,1015.5 Hpa,280º (W ),14.4,7/8,4/8 SC,AC,CS,-,-,12.0,Cloudy
AHAR,16/10/2014,00Z,13.8,57%,1015.3 Hpa,280º (W ),14.4,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
AHWAZ,16/10/2014,21Z,27.6,44%,1014.1 Hpa,060º (NE),10.8,8/8,5/8 CB,AC,,-,-,-,"Overcast, rain"
AHWAZ,16/10/2014,18Z,27.4,46%,1014.3 Hpa,090º (E ),10.8,6/8,4/8 CB,AC,-,-,-,-,Cloudy
AHWAZ,16/10/2014,15Z,27.4,47%,1014.5 Hpa,340º (N ),14.4,7/8,5/8 CB,AC,-,-,33.6,-,Cloudy
