Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,28/08/2004,21Z,29.0,66%,1003.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,28/08/2004,18Z,33.6,28%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,28/08/2004,15Z,41.8,19%,1002.0 Hpa,360º (N ),7.2,0/8,-,-,-,-,47.0,-,Clear
ABADAN,28/08/2004,12Z,46.0,10%,1001.3 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,28/08/2004,09Z,43.2,14%,1002.9 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,28/08/2004,06Z,33.4,28%,1003.3 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,28/08/2004,03Z,24.0,53%,1001.7 Hpa,calm.,,0/8,-,-,-,-,-,24.0,Clear
ABADAN,28/08/2004,00Z,27.0,48%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,28/08/2004,21Z,22.8,29%,999.3 Hpa,330º (NW),18.0,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADEH,28/08/2004,18Z,26.6,17%,998.3 Hpa,240º (SW),7.2,4/8,3/8 SC,AC,-,-,-,-,Scattered clouds
ABADEH,28/08/2004,15Z,29.4,21%,999.0 Hpa,calm.,,4/8,3/8 SC,AC,-,-,31.6,-,Scattered clouds
ABADEH,28/08/2004,06Z,25.6,27%,999.9 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADEH,28/08/2004,00Z,19.8,28%,-,320º (NW),10.8,3/8,-,-,-,-,-,-,Scattered clouds
ABU MUSA,28/08/2004,15Z,33.8,66%,-,240º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,28/08/2004,12Z,34.8,57%,-,220º (SW),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,28/08/2004,09Z,34.6,59%,-,220º (SW),21.6,0/8,-,-,-,-,-,-,Clear
ABU MUSA,28/08/2004,06Z,34.0,63%,-,210º (SW),28.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,28/08/2004,03Z,33.0,71%,-,180º (S ),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,28/08/2004,21Z,19.4,57%,-,340º (N ),7.2,1/8,-,-,-,-,-,-,Few clouds
AHAR,28/08/2004,18Z,23.6,44%,-,120º (SE),7.2,1/8,-,-,-,-,-,-,Few clouds
AHAR,28/08/2004,15Z,27.6,27%,-,090º (E ),14.4,2/8,-,-,-,-,-,-,Few clouds
AHAR,28/08/2004,12Z,29.2,22%,1005.9 Hpa,120º (SE),21.6,3/8,2/8 CB,AC,-,-,-,-,Scattered clouds
AHAR,28/08/2004,09Z,27.0,29%,-,150º (SE),28.8,2/8,-,-,-,-,-,-,Few clouds
AHAR,28/08/2004,06Z,21.6,48%,1009.1 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
AHAR,28/08/2004,03Z,14.0,63%,-,Vble.,,1/8,-,-,-,-,-,-,Few clouds
AHAR,28/08/2004,00Z,17.0,59%,-,Vble.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/08/2004,21Z,31.4,53%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/08/2004,18Z,35.2,27%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/08/2004,15Z,41.8,19%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/08/2004,12Z,43.6,15%,1000.9 Hpa,290º (W ),7.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHWAZ,28/08/2004,09Z,39.6,35%,-,120º (SE),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/08/2004,06Z,31.8,69%,1002.7 Hpa,160º (S ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,28/08/2004,03Z,27.4,84%,-,140º (SE),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,28/08/2004,00Z,28.2,67%,-,040º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/08/2004,21Z,17.6,16%,-,120º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/08/2004,18Z,22.6,19%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/08/2004,15Z,28.0,11%,-,300º (NW),18.0,3/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,28/08/2004,12Z,30.2,10%,1001.0 Hpa,360º (N ),14.4,2/8,2/8 CU,-,-,-,-,-,Few clouds
ALI-GOODARZ,28/08/2004,09Z,28.8,16%,-,050º (NE),10.8,1/8,-,-,-,-,-,-,Few clouds
ALI-GOODARZ,28/08/2004,06Z,23.0,21%,1004.3 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ALI-GOODARZ,28/08/2004,03Z,13.2,29%,-,120º (SE),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,28/08/2004,00Z,17.0,18%,-,150º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,28/08/2004,21Z,25.8,92%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ANZALI,28/08/2004,18Z,26.6,88%,-,150º (SE),7.2,1/8,-,-,-,-,-,-,Few clouds
ANZALI,28/08/2004,15Z,28.2,86%,-,090º (E ),14.4,1/8,-,-,-,-,-,-,Few clouds
ANZALI,28/08/2004,12Z,28.4,83%,1010.3 Hpa,060º (NE),10.8,2/8,1/8 CU,AC,-,-,-,-,Few clouds
ANZALI,28/08/2004,09Z,28.2,85%,-,360º (N ),14.4,1/8,-,-,-,-,-,-,Few clouds
ANZALI,28/08/2004,06Z,26.4,88%,1012.3 Hpa,350º (N ),7.2,1/8,1/8 CU,-,-,5.0(24h),-,-,Few clouds
ANZALI,28/08/2004,03Z,23.6,94%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ANZALI,28/08/2004,00Z,24.6,96%,-,240º (SW),10.8,1/8,-,-,-,-,-,-,Few clouds
ARAK,28/08/2004,21Z,22.6,39%,1003.0 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
ARAK,28/08/2004,18Z,24.2,37%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
ARAK,28/08/2004,15Z,28.8,37%,1001.3 Hpa,030º (NE),10.8,3/8,3/8 CU,-,-,-,33.0,-,Scattered clouds
ARAK,28/08/2004,12Z,32.0,32%,999.6 Hpa,calm.,,2/8,2/8 CU,-,-,-,-,-,Few clouds
ARAK,28/08/2004,09Z,29.2,36%,1001.9 Hpa,080º (E ),10.8,0/8,-,-,-,-,-,-,Clear
ARAK,28/08/2004,06Z,24.6,43%,1003.7 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,28/08/2004,03Z,19.6,49%,1003.0 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,19.4,Clear
ARAK,28/08/2004,00Z,19.0,50%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ARDEBIL,28/08/2004,21Z,16.6,73%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,28/08/2004,18Z,18.8,68%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,28/08/2004,15Z,22.0,70%,-,090º (E ),14.4,4/8,-,-,-,-,-,-,Scattered clouds
ARDEBIL,28/08/2004,12Z,27.6,40%,1007.0 Hpa,090º (E ),28.8,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ARDEBIL,28/08/2004,09Z,26.8,32%,-,080º (E ),21.6,0/8,-,-,-,-,-,-,Clear
ARDEBIL,28/08/2004,06Z,21.4,42%,1009.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,28/08/2004,03Z,9.6,62%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,28/08/2004,00Z,16.6,69%,-,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
BABULSAR,28/08/2004,21Z,26.8,86%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
BABULSAR,28/08/2004,18Z,27.4,83%,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
BABULSAR,28/08/2004,15Z,29.4,72%,1009.7 Hpa,060º (NE),7.2,3/8,1/8 SC,AC,-,-,31.6,-,Scattered clouds
BABULSAR,28/08/2004,12Z,31.8,63%,1009.9 Hpa,030º (NE),21.6,2/8,1/8 CU,AC,-,-,-,-,Few clouds
BABULSAR,28/08/2004,09Z,30.6,65%,1010.9 Hpa,330º (NW),21.6,2/8,2/8 CU,-,-,-,-,-,Few clouds
BABULSAR,28/08/2004,06Z,30.0,65%,1011.3 Hpa,280º (W ),14.4,4/8,2/8 CU,AC,-,Tr(24h),-,-,Scattered clouds
BABULSAR,28/08/2004,03Z,23.0,86%,1011.0 Hpa,200º (S ),7.2,2/8,2/8 CU,-,-,-,-,22.6,Few clouds
BABULSAR,28/08/2004,00Z,25.2,93%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,28/08/2004,21Z,19.6,36%,-,360º (N ),7.2,3/8,-,-,-,-,-,-,Scattered clouds
BAFT,28/08/2004,18Z,21.0,35%,-,270º (W ),7.2,4/8,-,-,-,-,-,-,Scattered clouds
BAFT,28/08/2004,15Z,23.2,27%,-,300º (NW),28.8,5/8,-,-,-,-,-,-,Cloudy
BAFT,28/08/2004,12Z,26.2,22%,1000.1 Hpa,150º (SE),18.0,5/8,5/8 CB,-,-,-,-,-,Cloudy
BAFT,28/08/2004,09Z,24.6,25%,-,210º (SW),18.0,5/8,-,-,-,-,-,-,Cloudy
BAFT,28/08/2004,06Z,26.4,26%,999.9 Hpa,210º (SW),14.4,1/8,1/8 CU,-,-,-,-,-,Few clouds
BAFT,28/08/2004,03Z,17.4,44%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,28/08/2004,00Z,18.4,37%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BAM,28/08/2004,21Z,29.2,17%,999.5 Hpa,330º (NW),7.2,4/8,1/8 SC,AC,-,-,-,-,Scattered clouds
BAM,28/08/2004,18Z,30.0,19%,-,270º (W ),7.2,2/8,-,-,-,-,-,-,Few clouds
BAM,28/08/2004,15Z,34.0,14%,999.5 Hpa,calm.,,4/8,3/8 CB,AC,CC,-,38.2,-,Scattered clouds
BAM,28/08/2004,12Z,37.4,10%,997.7 Hpa,040º (NE),7.2,3/8,1/8 CU,AC,-,-,-,-,Scattered clouds
BAM,28/08/2004,09Z,37.0,10%,998.8 Hpa,040º (NE),7.2,2/8,2/8 CU,-,-,-,-,-,Few clouds
BAM,28/08/2004,06Z,35.2,12%,1000.1 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
BAM,28/08/2004,03Z,27.0,21%,-,280º (W ),14.4,0/8,-,-,-,-,-,-,Clear
BAM,28/08/2004,00Z,27.8,24%,999.3 Hpa,360º (N ),7.2,2/8,-,2/8 AC,-,-,-,-,Few clouds
BANDAR LENGEH,28/08/2004,15Z,33.4,76%,-,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,28/08/2004,12Z,36.6,63%,1000.1 Hpa,260º (W ),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
BANDAR LENGEH,28/08/2004,09Z,36.8,60%,-,240º (SW),14.4,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,28/08/2004,06Z,35.0,80%,1002.8 Hpa,230º (SW),7.2,0/8,-,-,-,-,-,-,"Clear, mist"
BANDAR LENGEH,28/08/2004,03Z,29.6,92%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,28/08/2004,21Z,32.8,76%,-,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
BANDARABBASS,28/08/2004,18Z,33.8,70%,-,220º (SW),7.2,5/8,-,-,-,-,-,-,Cloudy
BANDARABBASS,28/08/2004,15Z,36.2,48%,-,220º (SW),18.0,5/8,-,-,-,-,-,-,Cloudy
BANDARABBASS,28/08/2004,12Z,38.8,47%,999.7 Hpa,210º (SW),25.2,3/8,-,3/8 AC,-,-,-,-,"Scattered clouds, dust"
BANDARABBASS,28/08/2004,09Z,36.8,54%,-,190º (S ),25.2,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,28/08/2004,06Z,34.0,64%,1003.0 Hpa,190º (S ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
BANDARABBASS,28/08/2004,03Z,29.8,79%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
BANDARABBASS,28/08/2004,00Z,31.2,78%,-,040º (NE),7.2,3/8,-,-,-,-,-,-,Scattered clouds
BIRJAND,28/08/2004,21Z,19.8,25%,1004.3 Hpa,030º (NE),7.2,0/8,-,-,-,-,-,-,Clear
BIRJAND,28/08/2004,18Z,23.4,21%,-,090º (E ),7.2,0/8,-,-,-,-,-,-,Clear
BIRJAND,28/08/2004,15Z,29.4,17%,1003.4 Hpa,040º (NE),14.4,0/8,-,-,-,-,33.2,-,Clear
BIRJAND,28/08/2004,12Z,32.2,15%,1002.9 Hpa,330º (NW),25.2,0/8,-,-,-,-,-,-,Clear
BIRJAND,28/08/2004,09Z,32.0,17%,1002.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BIRJAND,28/08/2004,06Z,27.6,15%,1004.5 Hpa,080º (E ),10.8,0/8,-,-,-,-,-,-,Clear
BIRJAND,28/08/2004,03Z,17.4,24%,1005.4 Hpa,calm.,,0/8,-,-,-,-,-,14.8,Clear
BIRJAND,28/08/2004,00Z,17.4,29%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BOJNOURD,28/08/2004,21Z,19.2,52%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BOJNOURD,28/08/2004,18Z,22.4,38%,-,280º (W ),14.4,0/8,-,-,-,-,-,-,Clear
BOJNOURD,28/08/2004,15Z,27.0,29%,-,280º (W ),14.4,4/8,-,-,-,-,-,-,Scattered clouds
BOJNOURD,28/08/2004,12Z,30.2,23%,1005.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BOJNOURD,28/08/2004,09Z,28.2,25%,-,030º (NE),14.4,0/8,-,-,-,-,-,-,Clear
BOJNOURD,28/08/2004,06Z,23.6,54%,1007.5 Hpa,calm.,,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
BOJNOURD,28/08/2004,03Z,19.0,85%,-,270º (W ),21.6,1/8,-,-,-,-,-,-,Few clouds
BOJNOURD,28/08/2004,00Z,17.6,58%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BUSHEHR,28/08/2004,21Z,29.8,88%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BUSHEHR,28/08/2004,18Z,31.0,85%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BUSHEHR,28/08/2004,15Z,32.8,79%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BUSHEHR,28/08/2004,12Z,34.4,72%,-,250º (W ),28.8,0/8,-,-,-,-,-,-,Clear
BUSHEHR,28/08/2004,09Z,34.8,69%,-,250º (W ),18.0,0/8,-,-,-,-,-,-,Clear
BUSHEHR,28/08/2004,06Z,32.8,85%,1003.3 Hpa,150º (SE),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
BUSHEHR,28/08/2004,03Z,28.0,90%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
BUSHEHR,28/08/2004,00Z,29.2,91%,-,calm.,,0/8,-,-,-,-,-,-,Clear
CHAHBAHAR,28/08/2004,21Z,26.8,87%,-,100º (E ),10.8,0/8,-,-,-,-,-,-,Clear
CHAHBAHAR,28/08/2004,15Z,29.0,80%,-,190º (S ),7.2,0/8,-,-,-,-,-,-,Clear
CHAHBAHAR,28/08/2004,09Z,28.6,81%,-,160º (S ),14.4,1/8,-,-,-,-,-,-,Few clouds
CHAHBAHAR,28/08/2004,03Z,27.4,85%,-,150º (SE),7.2,0/8,-,-,-,-,-,-,Clear
ESFAHAN,28/08/2004,21Z,24.0,32%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ESFAHAN,28/08/2004,18Z,28.2,20%,-,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
ESFAHAN,28/08/2004,15Z,32.0,19%,999.6 Hpa,calm.,,1/8,1/8 CU,-,-,-,34.2,-,Few clouds
ESFAHAN,28/08/2004,12Z,33.4,13%,997.8 Hpa,010º (N),7.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
ESFAHAN,28/08/2004,09Z,32.2,15%,999.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ESFAHAN,28/08/2004,06Z,28.2,26%,1000.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ESFAHAN,28/08/2004,03Z,19.6,35%,-,calm.,,0/8,-,-,-,-,-,-,Clear
FASA,28/08/2004,21Z,26.0,34%,998.2 Hpa,calm.,,2/8,2/8 SC,-,-,-,-,-,Few clouds
FASA,28/08/2004,18Z,28.6,23%,999.6 Hpa,180º (S ),14.4,1/8,-,-,-,-,-,-,Few clouds
FASA,28/08/2004,15Z,32.6,19%,998.5 Hpa,270º (W ),14.4,4/8,2/8 SC,AC,-,-,37.2,-,Scattered clouds
FASA,28/08/2004,12Z,36.6,15%,999.5 Hpa,180º (S ),0.0,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
