Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,29/01/2007,21Z,12.0,64%,1017.1 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,29/01/2007,18Z,15.4,75%,1016.0 Hpa,220º (SW),14.4,4/8,1/8 SC,AC,-,-,-,-,Scattered clouds
ABADAN,29/01/2007,15Z,17.2,66%,1014.2 Hpa,160º (S ),18.0,7/8,T/8,,,-,20.8,-,Cloudy
ABADAN,29/01/2007,09Z,19.8,41%,1014.1 Hpa,180º (S ),36.0,6/8,-,-,CI,-,-,-,"Cloudy, dust"
ABADAN,29/01/2007,06Z,15.4,64%,1015.8 Hpa,150º (SE),14.4,3/8,-,-,CI,-,-,-,Scattered clouds
ABADAN,29/01/2007,03Z,12.0,82%,1015.0 Hpa,150º (SE),10.8,0/8,-,-,-,-,-,9.4,Clear
ABADAN,29/01/2007,00Z,11.0,67%,-,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,29/01/2007,21Z,5.0,33%,1011.4 Hpa,300º (NW),7.2,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,29/01/2007,18Z,6.2,29%,1013.6 Hpa,120º (SE),7.2,1/8,-,-,CI,-,-,-,Few clouds
ABADEH,29/01/2007,15Z,7.6,29%,-,180º (S ),21.6,1/8,-,-,-,-,-,-,Few clouds
ABADEH,29/01/2007,12Z,11.6,17%,1011.2 Hpa,250º (W ),18.0,1/8,-,-,CI,-,-,-,Few clouds
ABADEH,29/01/2007,09Z,11.8,12%,1012.2 Hpa,250º (W ),18.0,1/8,-,-,CI,-,-,-,Few clouds
ABADEH,29/01/2007,06Z,5.0,36%,1018.6 Hpa,calm.,,3/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,29/01/2007,03Z,-0.4,61%,1017.0 Hpa,calm.,,1/8,-,-,CI,-,-,-1.0,Few clouds
ABADEH,29/01/2007,00Z,2.2,64%,1013.4 Hpa,calm.,,4/8,-,-,CI,-,-,-,Scattered clouds
ABU MUSA,29/01/2007,15Z,19.8,70%,1016.7 Hpa,340º (N ),7.2,0/8,-,-,-,-,22.2,-,Clear
ABU MUSA,29/01/2007,12Z,21.6,770%,1016.5 Hpa,340º (N ),7.2,2/8,-,-,CI,-,-,-,Few clouds
ABU MUSA,29/01/2007,09Z,21.6,62%,1018.6 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,29/01/2007,06Z,20.6,25%,1019.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,29/01/2007,03Z,14.6,91%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,29/01/2007,21Z,-3.8,75%,1013.2 Hpa,310º (NW),10.8,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
AHAR,29/01/2007,18Z,-7.8,97%,1014.3 Hpa,calm.,,5/8,1/8 ST,AC,-,1.0(6h),-,-,Cloudy
