Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,15/03/2016,21Z,18.4,55%,1014.1 Hpa,340º (N ),7.2,3/8,-,-,CI,-,-,-,"Scattered clouds, dust"
ABADAN,15/03/2016,18Z,21.2,44%,1013.3 Hpa,320º (NW),14.4,7/8,2/8 SC,AC,-,-,-,-,"Cloudy, dust"
ABADAN,15/03/2016,15Z,24.0,35%,1011.1 Hpa,290º (W ),21.6,7/8,3/8 SC,AC,-,-,27.0,-,"Cloudy, dust"
ABADAN,15/03/2016,12Z,26.2,34%,1009.6 Hpa,320º (NW),28.8,7/8,3/8 SC,AC,-,-,-,-,"Cloudy, dust"
ABADAN,15/03/2016,09Z,25.8,60%,1010.9 Hpa,200º (S ),10.8,7/8,3/8 SC,AC,-,-,-,-,Cloudy
ABADAN,15/03/2016,06Z,23.0,74%,1010.6 Hpa,160º (S ),14.4,7/8,3/8 SC,AC,-,-,-,-,Cloudy
ABADAN,15/03/2016,03Z,20.8,80%,1009.4 Hpa,150º (SE),7.2,7/8,4/8 CB,AC,-,-,-,20.8,Cloudy
ABADAN,15/03/2016,00Z,21.6,80%,1008.3 Hpa,150º (SE),14.4,7/8,4/8 CB,AC,-,-,-,-,Cloudy
ABADEH,15/03/2016,21Z,10.4,49%,1003.4 Hpa,210º (SW),36.0,1/8,-,-,CI,-,-,-,Few clouds
ABADEH,15/03/2016,18Z,12.2,38%,1005.5 Hpa,230º (SW),32.4,4/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,15/03/2016,15Z,11.4,53%,1006.3 Hpa,200º (S ),14.4,6/8,2/8 SC,AC,-,-,19.0,-,Cloudy
ABADEH,15/03/2016,12Z,13.4,49%,1006.3 Hpa,240º (SW),36.0,7/8,5/8 CB,AC,-,-,-,-,"Cloudy, rain showers"
ABADEH,15/03/2016,09Z,17.0,32%,1004.3 Hpa,260º (W ),46.8,4/8,-,2/8 AC,CI,-,-,-,"Scattered clouds, dust"
ABADEH,15/03/2016,06Z,13.0,50%,1005.5 Hpa,280º (W ),14.4,6/8,-,3/8 AC,CI,-,-,-,Cloudy
ABADEH,15/03/2016,03Z,9.2,54%,1006.0 Hpa,240º (SW),14.4,4/8,-,3/8 AC,CI,-,-,6.0,Scattered clouds
ABADEH,15/03/2016,00Z,7.2,69%,1006.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,15/03/2016,15Z,24.2,79%,1010.7 Hpa,260º (W ),10.8,3/8,-,-,CI,-,26.3,-,"Scattered clouds, mist"
ABU MUSA,15/03/2016,12Z,26.0,126%,1009.8 Hpa,260º (W ),14.4,2/8,-,-,CI,-,-,-,"Few clouds, haze"
ABU MUSA,15/03/2016,09Z,25.4,69%,1012.0 Hpa,210º (SW),14.4,3/8,-,-,CI,-,-,-,"Scattered clouds, haze"
ABU MUSA,15/03/2016,06Z,24.4,138%,1012.7 Hpa,240º (SW),7.2,3/8,-,1/8 AC,CI,0.2(18h),-,-,"Scattered clouds, haze"
ABU MUSA,15/03/2016,03Z,22.8,79%,1011.4 Hpa,270º (W ),14.4,5/8,2/8 SC,AC,CI,-,-,22.8,"Cloudy, haze"
AHAR,15/03/2016,21Z,1.6,93%,1007.3 Hpa,110º (E ),18.0,8/8,6/8 CB,AC,,-,-,-,Overcast
AHAR,15/03/2016,18Z,3.2,87%,1006.6 Hpa,090º (E ),14.4,8/8,6/8 CB,AC,,0.2(6h),-,-,"Overcast, rain showers"
AHAR,15/03/2016,15Z,9.8,40%,1002.9 Hpa,220º (SW),18.0,7/8,4/8 CB,AC,CI,-,12.6,-,"Cloudy, distant precipitation"
AHAR,15/03/2016,12Z,10.0,43%,1001.6 Hpa,260º (W ),32.4,6/8,4/8 CB,AC,CI,-,-,-,Cloudy
AHAR,15/03/2016,09Z,11.8,29%,1000.3 Hpa,250º (W ),36.0,7/8,4/8 CB,AC,CI,-,-,-,Cloudy
AHAR,15/03/2016,06Z,11.0,35%,998.1 Hpa,220º (SW),36.0,6/8,2/8 CU,-,CI,0.1(24h),-,-,Cloudy
AHAR,15/03/2016,03Z,7.4,49%,998.0 Hpa,230º (SW),28.8,1/8,1/8 SC,-,-,-,-,6.7,Few clouds
AHAR,15/03/2016,00Z,8.8,54%,995.9 Hpa,210º (SW),18.0,8/8,5/8 CB,AC,,0.1(6h),-,-,Overcast
AHWAZ,15/03/2016,21Z,17.4,76%,1013.9 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,15/03/2016,18Z,19.2,77%,1013.0 Hpa,290º (W ),14.4,7/8,2/8 SC,AC,-,-,-,-,"Cloudy, dust"
AHWAZ,15/03/2016,15Z,21.3,71%,1011.1 Hpa,290º (W ),10.8,8/8,5/8 CB,AC,-,-,24.8,-,"Overcast, dust"
AHWAZ,15/03/2016,12Z,23.8,73%,1009.2 Hpa,300º (NW),14.4,8/8,6/8 CB,AC,,-,-,-,"Overcast, dust"
AHWAZ,15/03/2016,09Z,23.8,73%,1010.3 Hpa,180º (S ),18.0,8/8,8/8 CB,AC,,-,-,-,"Overcast, haze"
AHWAZ,15/03/2016,06Z,20.7,82%,1010.7 Hpa,160º (S ),18.0,7/8,4/8 CB,AC,CS,0.2(6h),-,-,"Cloudy, mist"
AHWAZ,15/03/2016,03Z,18.7,88%,1009.1 Hpa,160º (S ),18.0,7/8,5/8 CB,AC,-,-,-,17.3,"Cloudy, mist"
AHWAZ,15/03/2016,00Z,17.4,89%,1009.2 Hpa,120º (SE),18.0,8/8,7/8 CB,AC,,23.0(6h),-,-,"Overcast, rain showers"
ALI-GOODARZ,15/03/2016,21Z,5.1,34%,1008.3 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
ALI-GOODARZ,15/03/2016,18Z,7.3,28%,1009.2 Hpa,200º (S ),18.0,2/8,2/8 SC,-,-,-,-,-,"Few clouds, haze"
ALI-GOODARZ,15/03/2016,15Z,9.3,37%,1005.5 Hpa,210º (SW),21.6,1/8,1/8 SC,-,-,-,13.3,-,"Few clouds, dust"
ALI-GOODARZ,15/03/2016,12Z,11.2,45%,1004.0 Hpa,220º (SW),18.0,5/8,4/8 CB,AC,-,0.2(6h),-,-,"Cloudy, dust"
ALI-GOODARZ,15/03/2016,09Z,12.5,46%,1005.2 Hpa,210º (SW),28.8,7/8,6/8 CB,AC,-,-,-,-,"Cloudy, rain"
ALI-GOODARZ,15/03/2016,06Z,6.7,90%,1006.5 Hpa,160º (S ),14.4,8/8,6/8 CB,AC,,2.0(6h),-,-,"Overcast, rain"
ALI-GOODARZ,15/03/2016,03Z,7.5,72%,1004.3 Hpa,360º (N ),10.8,8/8,6/8 CB,AC,,-,-,5.4,"Overcast, rain"
ALI-GOODARZ,15/03/2016,00Z,8.6,62%,1004.3 Hpa,140º (SE),10.8,8/8,6/8 CB,AC,,0.9(6h),-,-,"Overcast, haze"
ANZALI,15/03/2016,21Z,10.2,86%,1013.3 Hpa,090º (E ),25.2,8/8,5/8 SC,AC,,-,-,-,Overcast
ANZALI,15/03/2016,18Z,10.6,87%,1013.3 Hpa,090º (E ),7.2,8/8,5/8 SC,AC,,Tr(6h),-,-,"Overcast, rain"
ANZALI,15/03/2016,15Z,11.4,75%,1012.1 Hpa,090º (E ),18.0,8/8,5/8 SC,AC,,-,23.4,-,Overcast
ANZALI,15/03/2016,12Z,11.4,319%,1010.4 Hpa,040º (NE),14.4,8/8,5/8 CB,AC,,-,-,-,Overcast
ANZALI,15/03/2016,09Z,11.6,75%,1007.6 Hpa,030º (NE),25.2,8/8,6/8 CB,AC,,-,-,-,Overcast
ANZALI,15/03/2016,06Z,12.4,42%,1001.3 Hpa,030º (NE),46.8,0/8,-,-,-,-,-,-,Clear
ANZALI,15/03/2016,03Z,10.4,92%,997.7 Hpa,150º (SE),7.2,4/8,2/8 SC,AC,-,-,-,10.2,Scattered clouds
ANZALI,15/03/2016,00Z,10.4,92%,996.9 Hpa,330º (NW),25.2,8/8,5/8 SC,AC,,-,-,-,Overcast
ARAK,15/03/2016,21Z,8.4,34%,1006.4 Hpa,200º (S ),7.2,2/8,2/8 SC,-,-,-,-,-,"Few clouds, dust"
ARAK,15/03/2016,18Z,9.2,32%,1005.7 Hpa,120º (SE),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ARAK,15/03/2016,15Z,11.2,29%,1003.1 Hpa,230º (SW),14.4,1/8,1/8 SC,-,-,-,16.4,-,"Few clouds, dust"
ARAK,15/03/2016,12Z,15.2,26%,1001.5 Hpa,260º (W ),28.8,6/8,1/8 CB,AC,CI,-,-,-,"Cloudy, dust"
ARAK,15/03/2016,09Z,15.8,31%,1001.6 Hpa,260º (W ),36.0,6/8,2/8 CB,AC,-,-,-,-,"Cloudy, dust"
ARAK,15/03/2016,06Z,13.4,52%,1002.4 Hpa,270º (W ),21.6,4/8,4/8 CB,AC,-,2.0(6h),-,-,"Scattered clouds, haze"
ARAK,15/03/2016,03Z,12.2,54%,1001.1 Hpa,190º (S ),7.2,4/8,3/8 SC,-,CI,-,-,7.0,"Scattered clouds, haze"
ARAK,15/03/2016,00Z,8.6,82%,1003.6 Hpa,270º (W ),21.6,6/8,4/8 CB,AC,CI,2.0(6h),-,-,"Cloudy, rain showers"
ARDEBIL,15/03/2016,21Z,-0.2,100%,1004.6 Hpa,060º (NE),21.6,8/8,7/8 ST,AC,,-,-,-,"Overcast, fog"
ARDEBIL,15/03/2016,18Z,0.2,100%,1005.4 Hpa,050º (NE),18.0,8/8,7/8 ST,AC,,1.0(6h),-,-,"Overcast, snow"
ARDEBIL,15/03/2016,15Z,0.9,99%,1005.6 Hpa,040º (NE),14.4,8/8,7/8 CB,AC,,-,14.4,-,"Overcast, rain and snow"
ARDEBIL,15/03/2016,12Z,3.6,84%,1002.5 Hpa,060º (NE),50.4,8/8,6/8 CB,AC,,-,-,-,Overcast
ARDEBIL,15/03/2016,09Z,13.5,38%,995.2 Hpa,230º (SW),57.6,6/8,4/8 CB,AC,CI,-,-,-,Cloudy
ARDEBIL,15/03/2016,06Z,10.6,44%,996.1 Hpa,220º (SW),79.2,4/8,4/8 CU/SC,AC,-,0.1(24h),-,-,Scattered clouds
ARDEBIL,15/03/2016,03Z,8.0,55%,994.2 Hpa,230º (SW),72.0,1/8,-,1/8 AC,-,-,-,7.8,Few clouds
ARDEBIL,15/03/2016,00Z,9.0,59%,992.0 Hpa,260º (W ),46.8,8/8,3/8 CB,AC,CS,0.1(6h),-,-,Overcast
BABULSAR,15/03/2016,21Z,11.2,82%,1012.5 Hpa,360º (N ),7.2,8/8,5/8 ST,AC,,-,-,-,Overcast
BABULSAR,15/03/2016,18Z,11.4,82%,1012.5 Hpa,350º (N ),7.2,8/8,3/8 ST,AC,,-,-,-,Overcast
BABULSAR,15/03/2016,15Z,11.4,87%,1011.1 Hpa,360º (N ),7.2,8/8,6/8 CB,AC,,-,17.8,-,"Overcast, mist"
BABULSAR,15/03/2016,12Z,12.8,78%,1008.2 Hpa,340º (N ),18.0,8/8,3/8 ST,AC,,-,-,-,Overcast
BABULSAR,15/03/2016,09Z,15.6,74%,1003.9 Hpa,340º (N ),14.4,7/8,3/8 ST,AC,-,-,-,-,Cloudy
BABULSAR,15/03/2016,06Z,16.2,75%,1001.1 Hpa,200º (S ),14.4,7/8,3/8 CB,AC,-,-,-,-,Cloudy
BABULSAR,15/03/2016,03Z,12.4,90%,995.2 Hpa,calm.,,3/8,-,3/8 AC,-,-,-,11.6,Scattered clouds
BABULSAR,15/03/2016,00Z,12.2,90%,994.1 Hpa,calm.,,7/8,-,-,CI,-,-,-,Cloudy
BAFT,15/03/2016,21Z,10.4,69%,1006.5 Hpa,270º (W ),10.8,7/8,6/8 CB,AC,-,-,-,-,Cloudy
BAFT,15/03/2016,18Z,11.8,54%,1007.7 Hpa,270º (W ),14.4,5/8,5/8 CB,-,-,-,-,-,Cloudy
BAFT,15/03/2016,15Z,13.8,45%,1008.9 Hpa,270º (W ),28.8,7/8,5/8 CB,-,CI,-,16.8,-,Cloudy
BAFT,15/03/2016,12Z,15.4,36%,1007.4 Hpa,270º (W ),32.4,7/8,4/8 CB,-,CI,-,-,-,Cloudy
BAFT,15/03/2016,09Z,15.2,36%,1008.0 Hpa,240º (SW),43.2,5/8,3/8 SC,-,CI,-,-,-,Cloudy
BAFT,15/03/2016,06Z,12.6,43%,1009.8 Hpa,270º (W ),18.0,1/8,-,-,CI,-,-,-,Few clouds
BAFT,15/03/2016,03Z,6.0,61%,1011.4 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,5.2,Clear
BAFT,15/03/2016,00Z,6.0,66%,1009.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAM,15/03/2016,21Z,22.6,37%,1001.4 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
BAM,15/03/2016,18Z,23.5,34%,1002.4 Hpa,calm.,,5/8,-,-,CI,-,-,-,Cloudy
BAM,15/03/2016,15Z,26.1,23%,1002.4 Hpa,260º (W ),18.0,7/8,1/8 SC,AC,-,-,31.7,-,Cloudy
BAM,15/03/2016,12Z,28.4,19%,999.9 Hpa,240º (SW),28.8,7/8,1/8 SC,AC,CI,-,-,-,Cloudy
BAM,15/03/2016,09Z,30.2,13%,1001.4 Hpa,220º (SW),14.4,5/8,1/8 CU,-,CI,-,-,-,Cloudy
BAM,15/03/2016,06Z,27.3,18%,1003.9 Hpa,290º (W ),10.8,1/8,-,1/8 AC,-,-,-,-,Few clouds
BAM,15/03/2016,03Z,16.1,46%,1005.7 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,15.4,Clear
BAM,15/03/2016,00Z,16.8,40%,1004.5 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,15/03/2016,21Z,24.0,86%,1010.5 Hpa,270º (W ),18.0,3/8,-,3/8 AC,CI,-,-,-,"Scattered clouds, mist"
BANDAR LENGEH,15/03/2016,18Z,25.0,61%,1010.8 Hpa,250º (W ),14.4,1/8,-,1/8 AC,-,-,-,-,"Few clouds, haze"
BANDAR LENGEH,15/03/2016,15Z,24.4,78%,1010.3 Hpa,260º (W ),21.6,3/8,1/8 SC,AC,-,-,27.5,-,"Scattered clouds, haze"
BANDAR LENGEH,15/03/2016,12Z,26.2,,1009.4 Hpa,240º (SW),25.2,3/8,-,3/8 AC,-,-,-,-,"Scattered clouds, haze"
BANDAR LENGEH,15/03/2016,09Z,25.8,73%,1012.3 Hpa,210º (SW),21.6,2/8,-,-,CI,-,-,-,"Few clouds, haze"
BANDAR LENGEH,15/03/2016,06Z,24.6,,1013.1 Hpa,180º (S ),10.8,2/8,-,-,CI,Tr(24h),-,-,"Few clouds, haze"
BANDAR LENGEH,15/03/2016,03Z,20.2,88%,1011.6 Hpa,280º (W ),7.2,2/8,-,-,CI,-,-,20.0,"Few clouds, mist"
BANDAR LENGEH,15/03/2016,00Z,20.8,87%,1010.9 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, mist"
BANDAR-E-DAYYER,15/03/2016,21Z,20.8,81%,1012.2 Hpa,340º (N ),7.2,8/8,2/8 CB,AC,,-,-,-,"Overcast, mist"
BANDAR-E-DAYYER,15/03/2016,15Z,22.8,81%,1010.8 Hpa,calm.,,8/8,1/8 SC,AC,-,-,26.6,-,"Overcast, mist"
BANDAR-E-DAYYER,15/03/2016,12Z,23.6,146%,1011.1 Hpa,240º (SW),7.2,7/8,1/8 SC,AC,-,-,-,-,Cloudy
BANDAR-E-DAYYER,15/03/2016,09Z,24.8,66%,1012.4 Hpa,190º (S ),10.8,7/8,2/8 SC,AC,-,-,-,-,Cloudy
BANDAR-E-DAYYER,15/03/2016,03Z,18.1,73%,1011.6 Hpa,360º (N ),7.2,2/8,-,2/8 AC,-,-,-,17.0,Few clouds
