Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,18/04/2015,21Z,22.6,37%,1014.4 Hpa,320º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,18/04/2015,18Z,24.4,28%,1013.8 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,18/04/2015,15Z,28.8,16%,1011.9 Hpa,300º (NW),21.6,0/8,-,-,-,-,32.2,-,Clear
ABADAN,18/04/2015,12Z,31.2,13%,1012.6 Hpa,310º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,18/04/2015,09Z,30.4,14%,1013.9 Hpa,300º (NW),28.8,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
ABADAN,18/04/2015,06Z,23.2,43%,1014.9 Hpa,320º (NW),21.6,6/8,3/8 SC,AC,-,-,-,-,Cloudy
ABADAN,18/04/2015,03Z,21.0,53%,1014.7 Hpa,350º (N ),10.8,7/8,4/8 CB,AC,-,-,-,21.0,Cloudy
ABADAN,18/04/2015,00Z,23.2,38%,1015.7 Hpa,340º (N ),21.6,7/8,1/8 CB,AC,CI,-,-,-,"Cloudy, dust"
ABADEH,18/04/2015,21Z,8.0,56%,1011.4 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, dust"
ABADEH,18/04/2015,18Z,11.2,45%,1009.9 Hpa,300º (NW),14.4,2/8,-,2/8 AC,-,-,-,-,"Few clouds, dust"
ABADEH,18/04/2015,15Z,13.4,44%,1009.4 Hpa,240º (SW),18.0,5/8,4/8 CB,AC,-,-,17.2,-,"Cloudy, dust"
ABADEH,18/04/2015,12Z,14.0,48%,1009.3 Hpa,230º (SW),28.8,6/8,1/8 CB,AC,CI,-,-,-,"Cloudy, dust"
ABADEH,18/04/2015,09Z,16.0,38%,1009.9 Hpa,220º (SW),39.6,7/8,5/8 CB,AC,-,-,-,-,"Cloudy, dust"
ABADEH,18/04/2015,06Z,13.8,56%,1011.8 Hpa,320º (NW),7.2,6/8,3/8 SC,AC,-,-,-,-,"Cloudy, dust"
ABADEH,18/04/2015,03Z,8.0,68%,1012.1 Hpa,calm.,,3/8,-,3/8 AC,-,-,-,7.8,"Scattered clouds, dust"
ABADEH,18/04/2015,00Z,9.8,59%,1009.4 Hpa,330º (NW),7.2,2/8,-,2/8 AC,-,-,-,-,"Few clouds, dust"
ABU MUSA,18/04/2015,15Z,27.0,82%,1006.4 Hpa,250º (W ),21.6,0/8,-,-,-,-,30.6,-,"Clear, mist"
ABU MUSA,18/04/2015,12Z,28.6,189%,1006.7 Hpa,260º (W ),32.4,0/8,-,-,-,-,-,-,"Clear, dust"
ABU MUSA,18/04/2015,09Z,29.6,68%,1008.7 Hpa,270º (W ),28.8,0/8,-,-,-,-,-,-,"Clear, dust"
ABU MUSA,18/04/2015,06Z,29.2,182%,1009.0 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,18/04/2015,03Z,27.4,68%,1007.9 Hpa,260º (W ),21.6,0/8,-,-,-,-,-,24.0,"Clear, haze"
AHAR,18/04/2015,21Z,8.6,61%,1011.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,18/04/2015,18Z,11.0,53%,1012.7 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,18/04/2015,15Z,17.2,23%,1012.7 Hpa,280º (W ),18.0,1/8,1/8 CU,-,-,-,19.6,-,Few clouds
AHAR,18/04/2015,12Z,18.8,31%,1012.9 Hpa,230º (SW),28.8,5/8,2/8 CU/SC,AC,-,Tr(6h),-,-,Cloudy
AHAR,18/04/2015,09Z,16.6,30%,1014.4 Hpa,calm.,,6/8,6/8 CB,-,-,-,-,-,"Cloudy, rain showers"
AHAR,18/04/2015,06Z,13.2,54%,1016.8 Hpa,180º (S ),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,18/04/2015,03Z,3.2,81%,1018.2 Hpa,calm.,,0/8,-,-,-,-,-,2.4,Clear
AHAR,18/04/2015,00Z,3.2,84%,1018.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,18/04/2015,21Z,23.0,39%,1012.3 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,18/04/2015,18Z,25.8,31%,1012.0 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
