Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,16/02/2024,21Z,18.2,96%,1015.6 Hpa,330º (NW),3.6,0/8,-,-,-,2.0(24h),-,-,"Clear, mist"
ABADAN,16/02/2024,18Z,19.7,93%,1015.4 Hpa,190º (S ),7.2,3/8,3/8 SC,-,-,4.6(24h),-,-,"Scattered clouds, mist"
ABADAN,16/02/2024,15Z,21.4,88%,1013.2 Hpa,170º (S ),21.6,6/8,6/8 CB,-,-,4.8(24h),24.8,18.2,"Cloudy, thunderstorm"
ABADAN,16/02/2024,12Z,24.8,75%,1011.3 Hpa,170º (S ),25.2,5/8,5/8 CB,-,-,7.9(24h),-,-,"Cloudy, haze"
ABADAN,16/02/2024,09Z,24.4,75%,1012.5 Hpa,160º (S ),50.4,5/8,-,-,-,8.6(24h),-,-,"Cloudy, haze"
ABADAN,16/02/2024,06Z,20.1,84%,1013.5 Hpa,120º (SE),39.6,6/8,6/8 CB,-,-,1.0(6h),-,-,"Cloudy, rain showers"
ABADAN,16/02/2024,03Z,18.5,81%,1012.9 Hpa,110º (E ),28.8,5/8,5/8 CB,-,-,7.9(24h),20.6,18.2,"Cloudy, mist"
ABADEH,16/02/2024,21Z,8.4,92%,1013.0 Hpa,230º (SW),3.6,8/8,5/8 CB,AC,-,26.3(24h),-,-,"Overcast, rain"
ABADEH,16/02/2024,18Z,8.4,89%,1014.8 Hpa,030º (NE),7.2,8/8,5/8 CB,AC,,11.0(6h),-,-,"Overcast, rain"
ABADEH,16/02/2024,15Z,8.8,86%,1014.9 Hpa,300º (NW),21.6,7/8,4/8 CB,AC,-,7.6(24h),13.8,8.3,Cloudy
ABADEH,16/02/2024,12Z,12.8,66%,1012.0 Hpa,240º (SW),32.4,8/8,4/8 CB,AC,,3.0(6h),-,-,"Overcast, rain showers"
ABADEH,16/02/2024,09Z,13.3,67%,1012.8 Hpa,230º (SW),3.6,7/8,3/8 CB,AC,-,4.2(24h),-,-,Cloudy
ABADEH,16/02/2024,06Z,10.6,66%,1014.9 Hpa,130º (SE),18.0,8/8,3/8 CB,AC,-,4.0(6h),-,-,Overcast
ABADEH,16/02/2024,03Z,10.4,67%,1013.8 Hpa,220º (SW),18.0,0/8,-,-,-,-,15.2,9.0,Clear
ABADEH,16/02/2024,00Z,11.2,57%,1011.5 Hpa,160º (S ),7.2,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ABU MUSA,16/02/2024,15Z,24.0,81%,1016.5 Hpa,040º (NE),7.2,6/8,-,-,CI,-,28.0,22.4,Cloudy
ABU MUSA,16/02/2024,12Z,27.0,119%,1016.3 Hpa,030º (NE),10.8,6/8,-,-,CS,-,-,-,Cloudy
ABU MUSA,16/02/2024,09Z,27.8,59%,1017.7 Hpa,230º (SW),7.2,8/8,-,-,CS,-,-,-,"Overcast, haze"
ABU MUSA,16/02/2024,06Z,25.0,134%,1018.5 Hpa,110º (E ),14.4,6/8,-,-,CI,-,-,-,"Cloudy, mist"
ABU MUSA,16/02/2024,03Z,22.4,84%,1016.4 Hpa,070º (E ),10.8,6/8,-,-,CI,-,23.6,20.8,"Cloudy, mist"
AHAR,16/02/2024,21Z,2.0,95%,1016.5 Hpa,120º (SE),10.8,8/8,8/8 ST,,,0.1(24h),-,-,"Overcast, mist"
AHAR,16/02/2024,18Z,3.5,93%,1016.8 Hpa,090º (E ),10.8,8/8,8/8 ST,,,0.2(24h),-,-,"Overcast, mist"
AHAR,16/02/2024,15Z,4.7,86%,1017.4 Hpa,100º (E ),10.8,8/8,4/8 CB,AC,,0.4(24h),8.0,2.7,"Overcast, mist"
AHAR,16/02/2024,12Z,5.3,86%,1016.5 Hpa,100º (E ),14.4,8/8,4/8 CB,AC,,0.4(24h),-,-,"Overcast, mist"
AHAR,16/02/2024,09Z,6.5,78%,1017.2 Hpa,120º (SE),10.8,8/8,4/8 CB,AC,,0.4(24h),-,-,Overcast
AHAR,16/02/2024,06Z,5.7,78%,1016.7 Hpa,200º (S ),3.6,7/8,4/8 CB,AC,-,0.1(6h),-,-,Cloudy
AHAR,16/02/2024,03Z,3.6,86%,1015.3 Hpa,320º (NW),7.2,7/8,5/8 CB,AC,-,0.4(24h),7.9,3.0,"Cloudy, rain showers"
AHAR,16/02/2024,00Z,4.4,82%,1014.3 Hpa,330º (NW),3.6,7/8,5/8 CB,AC,-,0.1(6h),-,-,Cloudy
AHWAZ,16/02/2024,21Z,18.2,96%,1014.8 Hpa,140º (SE),3.6,0/8,-,-,-,5.8(24h),-,-,"Clear, mist"
AHWAZ,16/02/2024,18Z,20.4,92%,1014.8 Hpa,190º (S ),10.8,3/8,2/8 SC,AC,-,0.4(6h),-,-,"Scattered clouds, mist"
AHWAZ,16/02/2024,15Z,21.5,86%,1012.2 Hpa,160º (S ),14.4,7/8,6/8 CB,AC,-,7.9(24h),26.8,16.4,"Cloudy, thunderstorm no precipitation"
AHWAZ,16/02/2024,12Z,24.2,73%,1011.2 Hpa,180º (S ),21.6,7/8,7/8 CB,AC,-,0.2(6h),-,-,"Cloudy, haze"
AHWAZ,16/02/2024,09Z,25.9,69%,1012.1 Hpa,170º (S ),21.6,0/8,-,-,-,8.7(24h),-,-,Clear
AHWAZ,16/02/2024,06Z,19.2,95%,1013.8 Hpa,130º (SE),10.8,7/8,4/8 CB,AC,-,5.0(6h),-,-,"Cloudy, rain showers"
AHWAZ,16/02/2024,03Z,16.9,98%,1014.2 Hpa,070º (E ),7.2,6/8,6/8 CB,-,-,-,19.4,16.7,"Cloudy, mist"
AHWAZ,16/02/2024,00Z,16.9,96%,1013.4 Hpa,090º (E ),7.2,6/8,6/8 CB,-,-,0.3(6h),-,-,"Cloudy, mist"
ALI-GOODARZ,16/02/2024,21Z,7.8,54%,1010.9 Hpa,170º (S ),57.6,7/8,5/8 CB,AC,-,17.5(24h),-,-,"Cloudy, rain"
ALI-GOODARZ,16/02/2024,18Z,8.1,66%,1011.7 Hpa,140º (SE),82.8,8/8,5/8 CB,AC,,0.6(6h),-,-,"Overcast, rain showers"
ALI-GOODARZ,16/02/2024,15Z,4.6,93%,1015.6 Hpa,140º (SE),14.4,8/8,5/8 CB,AC,,13.6(24h),11.1,3.2,"Overcast, rain, previous thunderstorm"
ALI-GOODARZ,16/02/2024,12Z,7.6,92%,1013.4 Hpa,260º (W ),10.8,8/8,5/8 CB,AC,,2.0(6h),-,-,"Overcast, heavy thunderstorm"
ALI-GOODARZ,16/02/2024,09Z,10.1,77%,1011.6 Hpa,110º (E ),18.0,8/8,5/8 CB,AC,,12.9(24h),-,-,"Overcast, rain"
ALI-GOODARZ,16/02/2024,06Z,7.6,77%,1013.9 Hpa,110º (E ),14.4,8/8,5/8 CB,AC,,7.0(6h),-,-,"Overcast, rain"
ALI-GOODARZ,16/02/2024,03Z,3.2,89%,1018.6 Hpa,080º (E ),28.8,8/8,3/8 CB,AC,,11.4(24h),6.0,2.6,"Overcast, rain"
ALI-GOODARZ,16/02/2024,00Z,4.4,88%,1015.2 Hpa,090º (E ),32.4,5/8,3/8 CB,AC,-,5.0(6h),-,-,"Cloudy, rain"
ANZALI,16/02/2024,21Z,8.1,83%,1022.5 Hpa,360º (N ),18.0,8/8,6/8 ST,AC,,6.8(24h),-,-,"Overcast, rain"
ANZALI,16/02/2024,18Z,8.4,92%,1023.4 Hpa,340º (N ),25.2,8/8,6/8 ST,AC,,0.8(6h),-,-,"Overcast, rain"
ANZALI,16/02/2024,15Z,9.2,366%,1022.7 Hpa,360º (N ),25.2,8/8,6/8 ST,AC,,7.4(24h),10.4,9.0,"Overcast, mist"
ANZALI,16/02/2024,12Z,9.3,200%,1022.0 Hpa,360º (N ),18.0,8/8,6/8 CB,AC,,3.0(6h),-,-,"Overcast, rain"
