Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,09/03/2024,21Z,17.2,56%,1015.1 Hpa,120º (SE),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,09/03/2024,18Z,21.0,38%,1015.1 Hpa,060º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,09/03/2024,15Z,24.6,25%,1014.4 Hpa,320º (NW),14.4,4/8,-,-,CI,-,27.2,11.6,Scattered clouds
ABADAN,09/03/2024,12Z,26.8,20%,1014.8 Hpa,300º (NW),10.8,4/8,-,-,CI,-,-,-,Scattered clouds
ABADAN,09/03/2024,09Z,26.1,22%,1016.3 Hpa,290º (W ),18.0,4/8,-,-,CI,-,-,-,Scattered clouds
ABADAN,09/03/2024,06Z,20.2,40%,1017.0 Hpa,260º (W ),3.6,1/8,-,-,CI,-,-,-,Few clouds
ABADAN,09/03/2024,03Z,11.6,68%,1015.3 Hpa,260º (W ),3.6,0/8,-,-,-,-,20.8,11.4,"Clear, haze"
ABADAN,09/03/2024,00Z,13.0,67%,1014.7 Hpa,270º (W ),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,09/03/2024,21Z,3.6,37%,1013.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,09/03/2024,18Z,7.3,24%,1012.8 Hpa,250º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,09/03/2024,15Z,11.8,13%,1011.4 Hpa,230º (SW),14.4,0/8,-,-,-,-,15.9,4.9,Clear
ABADEH,09/03/2024,12Z,15.4,8%,1007.0 Hpa,260º (W ),14.4,4/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,09/03/2024,09Z,14.8,11%,1008.4 Hpa,240º (SW),21.6,0/8,-,-,-,-,-,-,Clear
ABADEH,09/03/2024,06Z,11.5,23%,1012.5 Hpa,260º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,09/03/2024,03Z,5.1,49%,1012.4 Hpa,240º (SW),10.8,0/8,-,-,-,-,11.4,3.7,Clear
ABADEH,09/03/2024,00Z,7.8,39%,1008.9 Hpa,230º (SW),28.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,09/03/2024,15Z,20.6,81%,1012.1 Hpa,060º (NE),7.2,8/8,3/8 CU,AC,-,82.2(24h),23.2,18.4,"Overcast, mist"
ABU MUSA,09/03/2024,12Z,20.2,182%,1012.1 Hpa,120º (SE),21.6,8/8,2/8 CB,AC,,12.0(6h),-,-,"Overcast, mist"
ABU MUSA,09/03/2024,09Z,19.6,86%,1014.5 Hpa,170º (S ),21.6,8/8,2/8 CB,AC,,80.8(24h),-,-,"Overcast, rain"
