Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,09/07/2010,09Z,,,-,0º (N),-,/8,-,-,-,-,-,-,-
AHWAZ,09/07/2010,18Z,37.4,27%,999.8 Hpa,210º (SW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,09/07/2010,12Z,45.8,23%,998.4 Hpa,210º (SW),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,09/07/2010,09Z,43.8,19%,999.9 Hpa,150º (SE),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,09/07/2010,06Z,37.4,31%,1000.5 Hpa,160º (S ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,09/07/2010,03Z,31.6,46%,999.3 Hpa,150º (SE),14.4,0/8,-,-,-,-,-,30.8,"Clear, haze"
AHWAZ,09/07/2010,00Z,31.0,52%,998.6 Hpa,170º (S ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ANZALI,09/07/2010,18Z,29.0,64%,1006.3 Hpa,calm.,,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ANZALI,09/07/2010,15Z,30.0,62%,1005.7 Hpa,060º (NE),10.8,2/8,-,2/8 AC,-,-,30.6,-,Few clouds
ANZALI,09/07/2010,12Z,30.2,99%,1006.8 Hpa,060º (NE),14.4,0/8,-,-,-,-,-,-,Clear
ANZALI,09/07/2010,09Z,30.6,66%,1008.2 Hpa,010º (N),14.4,0/8,-,-,-,-,-,-,Clear
ANZALI,09/07/2010,06Z,29.8,101%,1009.8 Hpa,350º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ANZALI,09/07/2010,03Z,25.4,82%,1009.8 Hpa,calm.,,0/8,-,-,-,-,-,25.4,Clear
ANZALI,09/07/2010,00Z,25.8,84%,1010.9 Hpa,230º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ARAK,09/07/2010,18Z,31.4,14%,998.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,09/07/2010,15Z,36.0,7%,998.6 Hpa,050º (NE),14.4,1/8,1/8 CU,AC,-,-,39.4,-,Few clouds
ARAK,09/07/2010,09Z,37.8,5%,998.3 Hpa,120º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ARAK,09/07/2010,06Z,35.0,6%,1000.0 Hpa,130º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ARAK,09/07/2010,03Z,25.4,22%,1000.5 Hpa,calm.,,0/8,-,-,-,-,-,24.0,Clear
ARAK,09/07/2010,00Z,28.2,12%,998.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,09/07/2010,18Z,29.0,79%,1006.2 Hpa,calm.,,5/8,-,5/8 AC,-,-,-,-,Cloudy
BABULSAR,09/07/2010,15Z,30.4,70%,1006.0 Hpa,calm.,,0/8,-,-,-,-,33.4,-,Clear
BABULSAR,09/07/2010,09Z,32.4,58%,1008.4 Hpa,310º (NW),14.4,1/8,-,-,-,-,-,-,Few clouds
BABULSAR,09/07/2010,06Z,30.4,69%,1009.5 Hpa,180º (S ),7.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
BABULSAR,09/07/2010,03Z,25.4,91%,1009.8 Hpa,calm.,,0/8,-,-,-,-,-,24.8,Clear
BABULSAR,09/07/2010,00Z,25.2,94%,1009.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,09/07/2010,09Z,,,-,0º (N),-,/8,-,-,-,-,-,-,-
BANDARABBASS,09/07/2010,00Z,,,-,0º (N),-,/8,-,-,-,-,-,-,-
BIRJAND,09/07/2010,15Z,,,-,060º (NE),0.0,0/8,-,-,-,-,-,-,Clear
BIRJAND,09/07/2010,09Z,35.6,21%,999.9 Hpa,040º (NE),21.6,0/8,-,-,-,-,-,-,Clear
BIRJAND,09/07/2010,03Z,25.8,30%,1002.5 Hpa,110º (E ),10.8,0/8,-,-,-,-,-,20.6,Clear
BIRJAND,09/07/2010,00Z,21.6,32%,1002.1 Hpa,080º (E ),7.2,0/8,-,-,-,-,-,-,Clear
ESFAHAN,09/07/2010,18Z,30.8,12%,999.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ESFAHAN,09/07/2010,15Z,36.4,7%,-,060º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ESFAHAN,09/07/2010,12Z,38.2,8%,999.6 Hpa,090º (E ),21.6,0/8,-,-,-,-,-,-,Clear
