Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,13/03/2014,21Z,17.2,60%,1015.0 Hpa,350º (N ),7.2,3/8,-,-,CI,-,-,-,Scattered clouds
ABADAN,13/03/2014,18Z,19.6,58%,1014.4 Hpa,340º (N ),7.2,5/8,2/8 SC,AC,-,-,-,-,Cloudy
ABADAN,13/03/2014,15Z,21.6,39%,1012.6 Hpa,340º (N ),18.0,4/8,4/8 CB,-,-,-,25.4,-,Scattered clouds
ABADAN,13/03/2014,12Z,24.0,31%,1012.6 Hpa,calm.,,2/8,2/8 CU,-,-,-,-,-,"Few clouds, dust"
ABADAN,13/03/2014,09Z,22.6,32%,1014.3 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,13/03/2014,06Z,17.8,56%,1014.9 Hpa,240º (SW),7.2,0/8,-,-,-,0.2(6h),-,-,"Clear, dust"
ABADAN,13/03/2014,03Z,14.0,73%,1012.7 Hpa,calm.,,0/8,-,-,-,-,-,14.0,"Clear, dust"
ABADAN,13/03/2014,00Z,16.0,71%,1011.6 Hpa,210º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,13/03/2014,21Z,4.2,24%,1010.4 Hpa,250º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,13/03/2014,18Z,5.6,27%,1011.3 Hpa,230º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,13/03/2014,15Z,9.6,13%,1009.1 Hpa,240º (SW),25.2,2/8,-,-,CI,-,14.0,-,Few clouds
ABADEH,13/03/2014,12Z,13.2,7%,1005.8 Hpa,240º (SW),36.0,3/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,13/03/2014,09Z,12.0,8%,1007.3 Hpa,220º (SW),36.0,5/8,-,5/8 AC,-,-,-,-,Cloudy
ABADEH,13/03/2014,06Z,8.8,16%,1007.6 Hpa,220º (SW),25.2,2/8,-,-,CI,0.7(24h),-,-,Few clouds
ABADEH,13/03/2014,03Z,5.0,25%,1005.8 Hpa,200º (S ),18.0,1/8,-,1/8 AC,-,-,-,5.0,Few clouds
ABADEH,13/03/2014,00Z,6.6,38%,1003.0 Hpa,220º (SW),21.6,4/8,-,4/8 AC,-,-,-,-,Scattered clouds
ABU MUSA,13/03/2014,15Z,25.4,61%,1010.0 Hpa,030º (NE),18.0,5/8,-,5/8 AC,-,-,27.0,-,"Cloudy, haze"
ABU MUSA,13/03/2014,12Z,24.0,144%,1010.1 Hpa,310º (NW),18.0,8/8,2/8 SC,AC,,-,-,-,"Overcast, haze"
ABU MUSA,13/03/2014,09Z,24.8,69%,1012.7 Hpa,180º (S ),28.8,4/8,-,3/8 AC,CI,-,-,-,"Scattered clouds, haze"
