Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,28/01/2022,21Z,10.0,65%,1023.0 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,28/01/2022,18Z,13.2,44%,1023.4 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,28/01/2022,15Z,14.8,35%,1022.9 Hpa,020º (N),7.2,0/8,-,-,-,-,16.8,-,"Clear, dust"
ABADAN,28/01/2022,12Z,16.8,28%,1022.9 Hpa,320º (NW),14.4,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,28/01/2022,09Z,15.4,38%,1024.4 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,28/01/2022,06Z,12.2,46%,1024.8 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,28/01/2022,03Z,11.0,47%,1021.9 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,11.0,"Clear, dust"
ABADAN,28/01/2022,00Z,12.3,44%,1021.5 Hpa,260º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
ABADEH,28/01/2022,21Z,-0.3,41%,1018.9 Hpa,310º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,28/01/2022,18Z,1.4,37%,1019.2 Hpa,310º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,28/01/2022,15Z,4.7,24%,1017.6 Hpa,250º (W ),10.8,0/8,-,-,-,-,9.5,-,Clear
ABADEH,28/01/2022,12Z,8.6,19%,1014.0 Hpa,250º (W ),21.6,0/8,-,-,-,-,-,-,Clear
ABADEH,28/01/2022,09Z,8.8,10%,1013.3 Hpa,220º (SW),28.8,0/8,-,-,-,-,-,-,Clear
ABADEH,28/01/2022,06Z,6.6,10%,1014.9 Hpa,210º (SW),28.8,0/8,-,-,-,-,-,-,Clear
ABADEH,28/01/2022,03Z,3.4,23%,1015.0 Hpa,210º (SW),25.2,0/8,-,-,-,-,-,2.8,Clear
ABADEH,28/01/2022,00Z,4.8,34%,1012.4 Hpa,210º (SW),36.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,28/01/2022,15Z,22.0,73%,1016.9 Hpa,300º (NW),18.0,3/8,-,3/8 AC,-,-,25.0,-,"Scattered clouds, haze"
ABU MUSA,28/01/2022,12Z,24.8,136%,1016.5 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
