Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,26/05/2022,21Z,28.6,25%,1008.6 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,26/05/2022,18Z,31.0,20%,1008.7 Hpa,320º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,26/05/2022,15Z,36.5,11%,1007.5 Hpa,300º (NW),25.2,0/8,-,-,-,-,40.2,-,Clear
ABADAN,26/05/2022,12Z,39.7,10%,1008.0 Hpa,310º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,26/05/2022,09Z,38.7,10%,1009.7 Hpa,360º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,26/05/2022,06Z,33.3,18%,1010.3 Hpa,320º (NW),14.4,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,26/05/2022,03Z,24.0,44%,1010.1 Hpa,270º (W ),3.6,2/8,2/8 SC,-,-,-,-,24.0,"Few clouds, dust"
ABADAN,26/05/2022,00Z,26.1,33%,1008.5 Hpa,050º (NE),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,26/05/2022,21Z,13.1,12%,1005.4 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,26/05/2022,18Z,18.5,9%,1004.8 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,26/05/2022,15Z,24.5,6%,1004.5 Hpa,280º (W ),32.4,0/8,-,-,-,-,28.3,-,Clear
ABADEH,26/05/2022,12Z,27.4,4%,1002.7 Hpa,270º (W ),36.0,0/8,-,-,-,-,-,-,Clear
ABADEH,26/05/2022,09Z,26.8,2%,1003.1 Hpa,240º (SW),25.2,0/8,-,-,-,-,-,-,Clear
ABADEH,26/05/2022,06Z,22.0,10%,1005.3 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,26/05/2022,03Z,12.5,19%,1007.4 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,8.6,Clear
ABADEH,26/05/2022,00Z,12.8,18%,1005.3 Hpa,310º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,26/05/2022,15Z,30.4,61%,1000.1 Hpa,300º (NW),36.0,0/8,-,-,-,-,32.8,-,"Clear, dust"
ABU MUSA,26/05/2022,12Z,31.6,91%,1000.7 Hpa,280º (W ),25.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,26/05/2022,09Z,32.0,59%,1003.1 Hpa,290º (W ),25.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,26/05/2022,06Z,31.6,92%,1003.8 Hpa,290º (W ),21.6,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,26/05/2022,03Z,29.4,67%,1002.8 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,28.8,"Clear, haze"
AHAR,26/05/2022,21Z,10.2,78%,1018.6 Hpa,080º (E ),7.2,2/8,2/8 SC,-,-,-,-,-,Few clouds
AHAR,26/05/2022,18Z,13.7,54%,1017.9 Hpa,080º (E ),10.8,0/8,-,-,-,-,-,-,Clear
AHAR,26/05/2022,15Z,17.6,36%,1016.6 Hpa,080º (E ),14.4,1/8,1/8 CU,-,-,-,18.5,-,Few clouds
AHAR,26/05/2022,12Z,17.9,38%,1016.1 Hpa,100º (E ),7.2,2/8,2/8 CU,-,-,-,-,-,Few clouds
AHAR,26/05/2022,09Z,15.0,48%,1018.2 Hpa,100º (E ),10.8,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
AHAR,26/05/2022,06Z,11.9,64%,1019.6 Hpa,090º (E ),7.2,3/8,3/8 SC,-,-,2.0(6h),-,-,Scattered clouds
AHAR,26/05/2022,03Z,8.2,87%,1019.6 Hpa,120º (SE),7.2,7/8,5/8 CB,AC,-,-,-,8.2,"Cloudy, rain showers"
AHAR,26/05/2022,00Z,10.4,51%,1016.5 Hpa,calm.,,6/8,4/8 CB,AC,-,-,-,-,Cloudy
AHWAZ,26/05/2022,21Z,29.4,15%,1007.6 Hpa,310º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/05/2022,18Z,32.4,14%,1007.4 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/05/2022,15Z,36.3,10%,1006.4 Hpa,290º (W ),14.4,0/8,-,-,-,-,39.5,-,Clear
AHWAZ,26/05/2022,12Z,38.7,11%,1006.7 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/05/2022,09Z,38.2,13%,1008.1 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/05/2022,06Z,34.2,20%,1009.3 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,26/05/2022,03Z,24.6,38%,1008.7 Hpa,310º (NW),3.6,0/8,-,-,-,-,-,21.3,"Clear, haze"
AHWAZ,26/05/2022,00Z,24.8,28%,1007.9 Hpa,110º (E ),3.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,26/05/2022,21Z,12.0,33%,1008.3 Hpa,120º (SE),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,26/05/2022,18Z,15.8,27%,1007.8 Hpa,180º (S ),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,26/05/2022,15Z,22.4,17%,1007.4 Hpa,260º (W ),39.6,0/8,-,-,-,-,25.4,-,Clear
ALI-GOODARZ,26/05/2022,12Z,24.0,15%,1006.0 Hpa,230º (SW),21.6,0/8,-,-,-,-,-,-,"Clear, dust"
ALI-GOODARZ,26/05/2022,09Z,22.8,18%,1007.2 Hpa,290º (W ),28.8,0/8,-,-,-,-,-,-,"Clear, dust"
