Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,21/02/2019,21Z,13.9,56%,1020.6 Hpa,190º (S ),3.6,0/8,-,-,-,-,-,-,Clear
ABADAN,21/02/2019,18Z,17.6,39%,1021.2 Hpa,260º (W ),3.6,0/8,-,-,-,-,-,-,Clear
ABADAN,21/02/2019,15Z,19.3,35%,1019.5 Hpa,070º (E ),10.8,1/8,-,1/8 AC,-,-,22.7,-,Few clouds
ABADAN,21/02/2019,12Z,22.4,26%,1019.6 Hpa,260º (W ),7.2,3/8,3/8 CU,-,-,-,-,-,Scattered clouds
ABADAN,21/02/2019,09Z,20.9,33%,1021.7 Hpa,210º (SW),10.8,1/8,1/8 CU,-,-,-,-,-,"Few clouds, haze"
ABADAN,21/02/2019,06Z,16.6,53%,1022.5 Hpa,300º (NW),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,21/02/2019,03Z,9.2,82%,1020.8 Hpa,260º (W ),3.6,0/8,-,-,-,-,-,8.9,"Clear, mist"
ABADEH,21/02/2019,21Z,0.8,52%,1017.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,21/02/2019,18Z,4.0,38%,1019.0 Hpa,250º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,21/02/2019,15Z,7.0,31%,1020.9 Hpa,240º (SW),18.0,0/8,-,-,-,-,11.0,-,Clear
ABADEH,21/02/2019,12Z,10.6,21%,1017.7 Hpa,200º (S ),28.8,0/8,-,-,-,-,-,-,Clear
ABADEH,21/02/2019,09Z,9.8,22%,1019.4 Hpa,120º (SE),7.2,1/8,-,-,CI,-,-,-,Few clouds
ABADEH,21/02/2019,06Z,3.6,36%,1022.8 Hpa,100º (E ),7.2,3/8,-,3/8 AC,-,-,-,-,Scattered clouds
ABADEH,21/02/2019,03Z,-5.4,76%,1024.9 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-5.6,Clear
ABADEH,21/02/2019,00Z,-4.0,65%,1022.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,21/02/2019,15Z,20.0,64%,1019.4 Hpa,010º (N),7.2,0/8,-,-,-,-,23.4,-,"Clear, haze"
ABU MUSA,21/02/2019,12Z,23.0,152%,1019.1 Hpa,240º (SW),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,21/02/2019,09Z,23.4,49%,1020.5 Hpa,250º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,21/02/2019,06Z,22.2,159%,1020.9 Hpa,340º (N ),7.2,2/8,2/8 SC,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,21/02/2019,03Z,19.6,70%,1019.5 Hpa,320º (NW),7.2,3/8,2/8 SC,AC,-,-,-,18.4,"Scattered clouds, haze"
AHAR,21/02/2019,21Z,-1.4,64%,1019.8 Hpa,270º (W ),14.4,1/8,-,-,CI,-,-,-,Few clouds
AHAR,21/02/2019,18Z,-0.6,62%,1021.3 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,21/02/2019,15Z,4.2,47%,1020.1 Hpa,230º (SW),14.4,3/8,-,-,CI,-,8.3,-,Scattered clouds
AHAR,21/02/2019,12Z,7.8,31%,1018.9 Hpa,230º (SW),25.2,3/8,1/8 CU,-,CI,-,-,-,Scattered clouds
AHAR,21/02/2019,09Z,6.6,34%,1020.3 Hpa,220º (SW),21.6,1/8,-,-,CI,-,-,-,Few clouds
AHAR,21/02/2019,06Z,2.6,46%,1022.5 Hpa,290º (W ),28.8,0/8,-,-,-,-,-,-,Clear
AHAR,21/02/2019,03Z,-1.6,56%,1021.8 Hpa,310º (NW),25.2,0/8,-,-,-,-,-,-2.9,Clear
AHAR,21/02/2019,00Z,-1.2,57%,1020.9 Hpa,280º (W ),25.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,21/02/2019,21Z,11.0,72%,1019.8 Hpa,calm.,,2/8,-,-,CI,-,-,-,Few clouds
AHWAZ,21/02/2019,18Z,14.3,55%,1020.6 Hpa,330º (NW),3.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,21/02/2019,15Z,18.0,41%,1019.5 Hpa,330º (NW),7.2,0/8,-,-,-,-,21.4,-,Clear
AHWAZ,21/02/2019,12Z,21.2,33%,1019.4 Hpa,250º (W ),7.2,2/8,2/8 CU,-,-,-,-,-,Few clouds
AHWAZ,21/02/2019,09Z,19.8,38%,1021.2 Hpa,290º (W ),10.8,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHWAZ,21/02/2019,06Z,15.1,59%,1021.8 Hpa,080º (E ),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,21/02/2019,03Z,7.4,90%,1020.1 Hpa,090º (E ),3.6,5/8,-,-,CI,-,-,7.2,Cloudy
AHWAZ,21/02/2019,00Z,9.8,79%,1019.5 Hpa,090º (E ),3.6,4/8,-,-,CI,-,-,-,Scattered clouds
ALI-GOODARZ,21/02/2019,21Z,0.3,51%,1017.7 Hpa,100º (E ),18.0,3/8,-,-,CI,-,-,-,Scattered clouds
ALI-GOODARZ,21/02/2019,18Z,1.7,44%,1020.1 Hpa,080º (E ),25.2,4/8,-,-,CI,-,-,-,Scattered clouds
ALI-GOODARZ,21/02/2019,15Z,4.9,34%,1020.5 Hpa,190º (S ),21.6,4/8,1/8 SC,-,CI,-,8.5,-,Scattered clouds
ALI-GOODARZ,21/02/2019,12Z,8.0,24%,1017.8 Hpa,200º (S ),28.8,4/8,1/8 CU,-,CI,-,-,-,Scattered clouds
ALI-GOODARZ,21/02/2019,09Z,7.0,29%,1018.7 Hpa,150º (SE),28.8,4/8,-,1/8 AC,CI,-,-,-,Scattered clouds
ALI-GOODARZ,21/02/2019,06Z,1.8,39%,1022.2 Hpa,120º (SE),36.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,21/02/2019,03Z,-5.1,64%,1022.4 Hpa,110º (E ),21.6,0/8,-,-,-,-,-,-5.4,Clear
ALI-GOODARZ,21/02/2019,00Z,-3.4,57%,1020.4 Hpa,110º (E ),28.8,0/8,-,-,-,-,-,-,Clear
ANZALI,21/02/2019,21Z,8.2,92%,1017.2 Hpa,290º (W ),3.6,3/8,-,-,CI,-,-,-,Scattered clouds
ANZALI,21/02/2019,18Z,8.6,83%,1018.3 Hpa,150º (SE),3.6,3/8,-,-,CI,-,-,-,Scattered clouds
ANZALI,21/02/2019,15Z,9.9,83%,1018.1 Hpa,080º (E ),7.2,6/8,2/8 SC,-,CI,-,12.7,-,Cloudy
ANZALI,21/02/2019,12Z,11.4,316%,1018.5 Hpa,070º (E ),7.2,6/8,2/8 SC,-,CI,-,-,-,Cloudy
ANZALI,21/02/2019,09Z,12.0,71%,1020.3 Hpa,020º (N),7.2,5/8,2/8 SC,-,CI,-,-,-,Cloudy
ANZALI,21/02/2019,06Z,9.9,349%,1022.0 Hpa,140º (SE),7.2,3/8,2/8 SC,AC,-,-,-,-,Scattered clouds
ANZALI,21/02/2019,03Z,7.3,90%,1022.0 Hpa,310º (NW),7.2,3/8,2/8 SC,AC,-,-,-,5.2,Scattered clouds
ANZALI,21/02/2019,00Z,7.0,92%,1022.1 Hpa,290º (W ),7.2,4/8,4/8 SC,-,-,-,-,-,Scattered clouds
ARAK,21/02/2019,21Z,0.2,62%,1020.2 Hpa,calm.,,3/8,-,-,CI,-,-,-,Scattered clouds
ARAK,21/02/2019,18Z,1.0,64%,1022.5 Hpa,calm.,,3/8,-,-,CI,-,-,-,Scattered clouds
ARAK,21/02/2019,15Z,6.2,40%,1020.3 Hpa,350º (N ),10.8,1/8,1/8 CU,-,CI,-,11.4,-,Few clouds
ARAK,21/02/2019,12Z,9.8,27%,1018.2 Hpa,070º (E ),7.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
ARAK,21/02/2019,09Z,7.4,31%,1020.4 Hpa,050º (NE),10.8,4/8,-,-,CI,-,-,-,"Scattered clouds, haze"
ARAK,21/02/2019,06Z,0.4,59%,1025.4 Hpa,calm.,,1/8,-,-,CI,-,-,-,"Few clouds, haze"
ARAK,21/02/2019,03Z,-3.8,79%,1025.8 Hpa,calm.,,3/8,-,-,CI,-,-,-4.2,Scattered clouds
ARAK,21/02/2019,00Z,-2.6,73%,1024.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,21/02/2019,21Z,1.5,66%,1017.4 Hpa,210º (SW),18.0,4/8,-,-,CI,-,-,-,Scattered clouds
ARDEBIL,21/02/2019,18Z,1.8,67%,1018.1 Hpa,180º (S ),36.0,4/8,-,1/8 AC,CI,-,-,-,Scattered clouds
ARDEBIL,21/02/2019,15Z,3.5,61%,1018.2 Hpa,200º (S ),39.6,5/8,-,1/8 AC,CI,-,5.9,-,Cloudy
ARDEBIL,21/02/2019,12Z,5.0,61%,1017.9 Hpa,170º (S ),25.2,6/8,-,-,CI,-,-,-,Cloudy
ARDEBIL,21/02/2019,09Z,3.8,62%,1020.0 Hpa,170º (S ),32.4,5/8,-,-,CC,-,-,-,Cloudy
ARDEBIL,21/02/2019,06Z,0.7,63%,1021.7 Hpa,170º (S ),32.4,1/8,-,-,CI,-,-,-,Few clouds
ARDEBIL,21/02/2019,03Z,-2.4,72%,1021.3 Hpa,180º (S ),25.2,0/8,-,-,-,-,-,-2.4,Clear
ARDEBIL,21/02/2019,00Z,-1.3,69%,1020.1 Hpa,200º (S ),36.0,0/8,-,-,-,-,-,-,Clear
BABULSAR,21/02/2019,21Z,6.6,78%,1016.8 Hpa,calm.,,7/8,-,-,CI,-,-,-,Cloudy
BABULSAR,21/02/2019,18Z,8.0,69%,1018.5 Hpa,calm.,,7/8,-,-,CI,-,-,-,Cloudy
BABULSAR,21/02/2019,15Z,8.6,64%,1018.4 Hpa,090º (E ),14.4,7/8,-,-,CI,-,11.4,-,Cloudy
BABULSAR,21/02/2019,12Z,10.6,57%,1019.5 Hpa,030º (NE),10.8,6/8,-,-,CI,-,-,-,Cloudy
BABULSAR,21/02/2019,09Z,10.2,59%,1020.7 Hpa,050º (NE),10.8,0/8,-,-,-,-,-,-,Clear
BABULSAR,21/02/2019,06Z,7.2,57%,1022.0 Hpa,080º (E ),14.4,0/8,-,-,-,-,-,-,Clear
BABULSAR,21/02/2019,03Z,3.0,82%,1022.0 Hpa,360º (N ),21.6,0/8,-,-,-,-,-,2.8,Clear
BABULSAR,21/02/2019,00Z,3.8,83%,1022.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,21/02/2019,21Z,0.6,77%,1019.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,21/02/2019,18Z,2.2,67%,1017.4 Hpa,120º (SE),10.8,0/8,-,-,-,-,-,-,Clear
BAFT,21/02/2019,15Z,5.6,35%,1022.3 Hpa,240º (SW),10.8,0/8,-,-,-,-,9.6,-,Clear
BAFT,21/02/2019,12Z,9.2,24%,1018.8 Hpa,210º (SW),21.6,2/8,2/8 CU,-,-,-,-,-,Few clouds
BAFT,21/02/2019,09Z,7.6,29%,1020.9 Hpa,210º (SW),14.4,2/8,2/8 CU,-,-,-,-,-,Few clouds
