Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,14/07/2022,21Z,35.2,24%,993.4 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,14/07/2022,18Z,39.0,18%,992.3 Hpa,330º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,14/07/2022,15Z,44.0,12%,991.7 Hpa,180º (S ),10.8,0/8,-,-,-,-,48.5,-,"Clear, dust"
ABADAN,14/07/2022,12Z,47.9,7%,992.2 Hpa,140º (SE),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,14/07/2022,09Z,45.3,9%,994.0 Hpa,310º (NW),14.4,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,14/07/2022,06Z,39.0,16%,995.2 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,"Clear, dust"
ABADAN,14/07/2022,03Z,33.5,22%,995.0 Hpa,310º (NW),21.6,0/8,-,-,-,-,-,33.5,"Clear, dust"
ABADAN,14/07/2022,00Z,34.3,24%,993.0 Hpa,300º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADEH,14/07/2022,21Z,18.5,19%,999.6 Hpa,280º (W ),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,14/07/2022,18Z,23.3,14%,997.9 Hpa,350º (N ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,14/07/2022,15Z,27.9,11%,996.6 Hpa,350º (N ),21.6,0/8,-,-,-,-,30.0,-,Clear
ABADEH,14/07/2022,12Z,29.4,11%,995.7 Hpa,010º (N),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,14/07/2022,09Z,27.7,14%,998.2 Hpa,010º (N),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,14/07/2022,06Z,25.0,15%,998.9 Hpa,010º (N),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,14/07/2022,03Z,17.8,18%,1001.2 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,14.7,Clear
ABADEH,14/07/2022,00Z,18.9,18%,999.1 Hpa,260º (W ),3.6,0/8,-,-,-,-,-,-,Clear
ABU MUSA,14/07/2022,15Z,35.6,65%,991.9 Hpa,270º (W ),7.2,0/8,-,-,-,-,38.0,-,"Clear, haze"
ABU MUSA,14/07/2022,12Z,37.6,65%,993.2 Hpa,150º (SE),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,14/07/2022,09Z,36.8,59%,994.3 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,14/07/2022,06Z,34.8,76%,994.9 Hpa,030º (NE),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,14/07/2022,03Z,33.0,73%,994.4 Hpa,calm.,,0/8,-,-,-,-,-,31.6,"Clear, haze"
AHAR,14/07/2022,21Z,22.5,32%,-,020º (N),3.6,0/8,-,-,-,-,-,-,Clear
AHAR,14/07/2022,18Z,25.8,30%,1004.5 Hpa,080º (E ),7.2,1/8,-,-,CI,-,-,-,Few clouds
AHAR,14/07/2022,15Z,29.8,19%,1003.2 Hpa,040º (NE),14.4,2/8,-,-,CI,-,32.6,-,Few clouds
AHAR,14/07/2022,12Z,32.4,14%,1003.0 Hpa,090º (E ),21.6,1/8,-,-,CI,-,-,-,Few clouds
AHAR,14/07/2022,09Z,29.1,15%,1004.0 Hpa,090º (E ),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,14/07/2022,06Z,24.7,24%,1005.7 Hpa,130º (SE),10.8,4/8,-,2/8 AC,CI,-,-,-,Scattered clouds
AHAR,14/07/2022,03Z,17.8,35%,1006.4 Hpa,320º (NW),7.2,5/8,-,5/8 AC,-,-,-,15.9,Cloudy
AHAR,14/07/2022,00Z,17.6,39%,1005.1 Hpa,360º (N ),3.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,14/07/2022,21Z,36.8,20%,992.4 Hpa,070º (E ),3.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,14/07/2022,18Z,34.9,22%,992.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,14/07/2022,15Z,44.9,11%,990.7 Hpa,240º (SW),10.8,0/8,-,-,-,-,48.2,-,Clear
AHWAZ,14/07/2022,12Z,47.9,9%,991.7 Hpa,190º (S ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,14/07/2022,09Z,46.2,9%,993.0 Hpa,150º (SE),21.6,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,14/07/2022,06Z,39.9,18%,993.5 Hpa,080º (E ),3.6,0/8,-,-,-,-,-,-,"Clear, smoke"
AHWAZ,14/07/2022,03Z,33.0,24%,993.3 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,32.7,"Clear, smoke"
AHWAZ,14/07/2022,00Z,34.8,21%,993.0 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,"Clear, smoke"
ALI-GOODARZ,14/07/2022,21Z,22.4,17%,997.6 Hpa,130º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,14/07/2022,18Z,25.9,13%,996.1 Hpa,070º (E ),39.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,14/07/2022,15Z,30.8,9%,996.0 Hpa,050º (NE),36.0,0/8,-,-,-,-,32.6,-,Clear
ALI-GOODARZ,14/07/2022,12Z,31.7,9%,996.6 Hpa,120º (SE),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,14/07/2022,09Z,29.6,10%,997.7 Hpa,200º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,14/07/2022,06Z,26.8,13%,998.2 Hpa,110º (E ),32.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,14/07/2022,03Z,19.3,16%,999.7 Hpa,120º (SE),21.6,0/8,-,-,-,-,-,17.2,Clear
ALI-GOODARZ,14/07/2022,00Z,18.0,17%,999.2 Hpa,120º (SE),28.8,0/8,-,-,-,-,-,-,Clear
ANZALI,14/07/2022,21Z,27.2,86%,1008.4 Hpa,310º (NW),3.6,0/8,-,-,-,-,-,-,Clear
ANZALI,14/07/2022,18Z,27.1,87%,1007.1 Hpa,040º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,14/07/2022,15Z,32.1,66%,1005.8 Hpa,050º (NE),7.2,0/8,-,-,-,-,34.3,-,Clear
ANZALI,14/07/2022,12Z,32.5,86%,1006.1 Hpa,070º (E ),10.8,0/8,-,-,-,-,-,-,Clear
ANZALI,14/07/2022,09Z,33.3,59%,1007.4 Hpa,040º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,14/07/2022,06Z,29.8,101%,1008.6 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,14/07/2022,03Z,25.3,66%,1008.9 Hpa,240º (SW),7.2,2/8,2/8 SC,-,-,-,-,23.1,Few clouds
ANZALI,14/07/2022,00Z,23.8,81%,1007.7 Hpa,210º (SW),3.6,0/8,-,-,-,-,-,-,Clear
ARAK,14/07/2022,21Z,22.4,21%,997.3 Hpa,250º (W ),3.6,0/8,-,-,-,-,-,-,Clear
ARAK,14/07/2022,18Z,25.6,16%,997.3 Hpa,180º (S ),3.6,0/8,-,-,-,-,-,-,Clear
ARAK,14/07/2022,15Z,31.5,14%,996.4 Hpa,070º (E ),14.4,0/8,-,-,-,-,34.6,-,Clear
ARAK,14/07/2022,12Z,34.3,12%,996.1 Hpa,070º (E ),14.4,0/8,-,-,-,-,-,-,Clear
ARAK,14/07/2022,09Z,33.0,12%,996.9 Hpa,080º (E ),21.6,0/8,-,-,-,-,-,-,Clear
ARAK,14/07/2022,06Z,29.0,14%,998.9 Hpa,060º (NE),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,14/07/2022,03Z,21.9,18%,999.0 Hpa,110º (E ),3.6,0/8,-,-,-,-,-,18.4,"Clear, dust"
ARAK,14/07/2022,00Z,20.2,23%,997.8 Hpa,240º (SW),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
ARDEBIL,14/07/2022,21Z,15.4,60%,-,360º (N ),14.4,0/8,-,-,-,-,-,-,Clear
ARDEBIL,14/07/2022,18Z,18.5,52%,1004.3 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ARDEBIL,14/07/2022,15Z,24.2,45%,1003.2 Hpa,360º (N ),25.2,0/8,-,-,-,-,31.0,-,Clear
ARDEBIL,14/07/2022,12Z,29.6,35%,1001.5 Hpa,040º (NE),36.0,0/8,-,-,-,-,-,-,Clear
ARDEBIL,14/07/2022,09Z,30.8,30%,1001.1 Hpa,040º (NE),36.0,0/8,-,-,-,-,-,-,Clear
ARDEBIL,14/07/2022,06Z,23.4,41%,1004.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,14/07/2022,03Z,14.0,65%,1005.9 Hpa,calm.,,0/8,-,-,-,-,-,12.0,Clear
ARDEBIL,14/07/2022,00Z,14.0,65%,1004.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
