Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,16/02/2005,21Z,10.8,65%,-,320º (NW),7.2,6/8,-,6/8 AC,-,-,-,-,Cloudy
ABADAN,16/02/2005,18Z,11.4,56%,1021.0 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,16/02/2005,15Z,17.0,32%,-,300º (NW),10.8,2/8,-,-,-,-,-,-,Few clouds
ABADAN,16/02/2005,12Z,,0%,-,320º (NW),18.0,2/8,-,-,-,-,-,-,Few clouds
ABADAN,16/02/2005,09Z,14.8,39%,-,310º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,16/02/2005,06Z,9.8,56%,-,320º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,16/02/2005,03Z,5.2,78%,-,280º (W ),7.2,2/8,-,-,-,-,-,-,Few clouds
ABADAN,16/02/2005,00Z,7.8,77%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ABADEH,16/02/2005,21Z,-4.8,58%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,16/02/2005,18Z,-0.8,52%,1024.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,16/02/2005,15Z,2.4,34%,-,360º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,16/02/2005,12Z,6.8,19%,-,030º (NE),36.0,0/8,-,-,-,-,-,-,Clear
ABADEH,16/02/2005,09Z,5.2,31%,-,030º (NE),18.0,3/8,-,-,-,-,-,-,Scattered clouds
ABADEH,16/02/2005,03Z,0.2,57%,-,330º (NW),14.4,4/8,-,-,-,-,-,-,Scattered clouds
ABADEH,16/02/2005,00Z,-5.0,63%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,16/02/2005,15Z,19.2,64%,-,280º (W ),18.0,1/8,-,-,-,-,-,-,Few clouds
ABU MUSA,16/02/2005,12Z,19.8,67%,-,270º (W ),21.6,4/8,-,-,-,-,-,-,Scattered clouds
ABU MUSA,16/02/2005,09Z,20.4,71%,-,270º (W ),10.8,7/8,-,-,-,-,-,-,Cloudy
ABU MUSA,16/02/2005,06Z,19.8,63%,-,060º (NE),7.2,7/8,-,-,-,-,-,-,Cloudy
ABU MUSA,16/02/2005,03Z,18.6,65%,-,060º (NE),10.8,6/8,-,-,-,-,-,-,Cloudy
AHAR,16/02/2005,21Z,-6.6,83%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,16/02/2005,18Z,-4.8,81%,1033.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,16/02/2005,15Z,-1.6,67%,-,300º (NW),14.4,1/8,-,-,-,-,-,-,Few clouds
AHAR,16/02/2005,12Z,3.0,50%,-,Vble.,,0/8,-,-,-,-,-,-,Clear
AHAR,16/02/2005,09Z,-1.2,61%,-,Vble.,,0/8,-,-,-,-,-,-,Clear
AHAR,16/02/2005,06Z,-8.0,76%,-,Vble.,,0/8,-,-,-,-,-,-,Clear
AHAR,16/02/2005,03Z,-11.2,86%,-,Vble.,,1/8,-,-,-,-,-,-,Few clouds
AHAR,16/02/2005,00Z,,0%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/02/2005,21Z,11.4,54%,-,290º (W ),10.8,1/8,-,-,-,-,-,-,Few clouds
AHWAZ,16/02/2005,18Z,14.0,40%,1020.1 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/02/2005,15Z,17.4,33%,-,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/02/2005,12Z,18.6,26%,-,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/02/2005,09Z,16.0,40%,-,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/02/2005,06Z,10.0,54%,-,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,16/02/2005,03Z,7.8,71%,-,300º (NW),14.4,2/8,-,-,-,-,-,-,Few clouds
AHWAZ,16/02/2005,00Z,10.0,63%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,16/02/2005,21Z,-6.4,70%,-,150º (SE),10.8,5/8,-,-,-,-,-,-,Cloudy
ALI-GOODARZ,16/02/2005,18Z,-5.0,78%,1031.8 Hpa,120º (SE),28.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,16/02/2005,15Z,-1.8,72%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
ALI-GOODARZ,16/02/2005,12Z,2.2,52%,-,250º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,16/02/2005,09Z,-1.8,57%,-,270º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,16/02/2005,06Z,-6.6,61%,-,120º (SE),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,16/02/2005,03Z,-10.0,79%,-,120º (SE),25.2,0/8,-,-,-,-,-,-,Clear
