Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,03/09/2000,21Z,26.6,31%,-,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,03/09/2000,18Z,29.6,23%,1002.0 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,03/09/2000,15Z,37.4,15%,-,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,03/09/2000,12Z,40.8,13%,1000.5 Hpa,310º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,03/09/2000,09Z,39.2,4%,-,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,03/09/2000,06Z,31.6,14%,1001.7 Hpa,280º (W ),21.6,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,03/09/2000,00Z,22.6,37%,1001.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,03/09/2000,21Z,22.6,20%,994.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,03/09/2000,18Z,25.0,14%,995.4 Hpa,210º (SW),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,03/09/2000,15Z,28.6,9%,996.0 Hpa,180º (S ),18.0,2/8,-,0/8 AC,-,-,32.2,-,Few clouds
ABADEH,03/09/2000,12Z,31.2,10%,993.6 Hpa,110º (E ),21.6,4/8,-,0/8 AC,-,-,-,-,Scattered clouds
ABADEH,03/09/2000,09Z,30.6,7%,994.7 Hpa,180º (S ),18.0,3/8,-,0/8 AC,-,-,-,-,Scattered clouds
ABADEH,03/09/2000,06Z,25.0,16%,996.6 Hpa,calm.,,3/8,-,0/8 AC,-,-,-,-,Scattered clouds
ABADEH,03/09/2000,00Z,17.6,24%,996.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,03/09/2000,12Z,34.4,226%,998.8 Hpa,240º (SW),7.2,1/8,1/8 SC,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,03/09/2000,06Z,33.0,244%,1000.3 Hpa,calm.,,3/8,3/8 CU,-,-,-,-,-,"Scattered clouds, haze"
AHAR,03/09/2000,21Z,17.4,72%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,03/09/2000,18Z,19.8,64%,1006.0 Hpa,090º (E ),10.8,1/8,1/8 SC,-,-,-,-,-,Few clouds
AHAR,03/09/2000,15Z,24.2,42%,-,040º (NE),14.4,1/8,-,-,-,-,-,-,Few clouds
AHAR,03/09/2000,12Z,25.0,42%,1002.7 Hpa,090º (E ),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,03/09/2000,09Z,23.0,48%,-,100º (E ),21.6,1/8,-,-,-,-,-,-,Few clouds
AHAR,03/09/2000,06Z,18.4,62%,1006.6 Hpa,calm.,,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,03/09/2000,00Z,14.4,78%,1006.5 Hpa,calm.,,2/8,1/8 ST,AC,-,-,-,-,Few clouds
AHWAZ,03/09/2000,21Z,29.0,22%,-,290º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,03/09/2000,18Z,32.2,14%,1000.7 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,03/09/2000,15Z,39.2,8%,999.1 Hpa,280º (W ),25.2,0/8,-,-,-,-,41.2,-,Clear
AHWAZ,03/09/2000,12Z,40.6,8%,998.9 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,03/09/2000,09Z,36.0,14%,-,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,03/09/2000,06Z,28.0,24%,999.8 Hpa,190º (S ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,03/09/2000,00Z,27.0,27%,998.9 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,"Clear, dust"
ALI-GOODARZ,03/09/2000,21Z,15.4,15%,-,110º (E ),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,03/09/2000,18Z,19.2,15%,1002.0 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,03/09/2000,15Z,25.8,14%,-,320º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,03/09/2000,12Z,29.6,8%,998.6 Hpa,290º (W ),25.2,1/8,1/8 CU,-,-,-,-,-,Few clouds
ALI-GOODARZ,03/09/2000,09Z,29.6,18%,997.4 Hpa,220º (SW),21.6,2/8,2/8 CU,-,-,-,-,-,Few clouds
ALI-GOODARZ,03/09/2000,06Z,23.0,15%,999.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,03/09/2000,00Z,13.0,16%,1001.9 Hpa,120º (SE),21.6,0/8,3/8 SC,-,CI,-,15.6,-10.9,Clear
ANZALI,03/09/2000,21Z,23.0,92%,-,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
ANZALI,03/09/2000,18Z,23.8,88%,1009.2 Hpa,calm.,,7/8,4/8 CB,AC,-,Tr(6h),-,-,Cloudy
ANZALI,03/09/2000,15Z,25.0,81%,-,calm.,,7/8,-,-,-,-,-,-,Cloudy
ANZALI,03/09/2000,12Z,25.8,79%,1008.5 Hpa,calm.,,7/8,4/8 CB,AC,-,-,-,-,Cloudy
