Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,26/02/2019,21Z,17.6,69%,1010.8 Hpa,150º (SE),7.2,7/8,4/8 CB,AC,-,-,-,-,"Cloudy, haze"
ABADAN,26/02/2019,18Z,17.8,51%,1012.5 Hpa,150º (SE),7.2,4/8,-,4/8 AC,-,-,-,-,Scattered clouds
ABADAN,26/02/2019,15Z,22.0,29%,1012.4 Hpa,040º (NE),7.2,3/8,-,-,CI,-,24.8,-,Scattered clouds
ABADAN,26/02/2019,12Z,24.1,25%,1015.0 Hpa,310º (NW),10.8,3/8,-,-,CI,-,-,-,Scattered clouds
ABADAN,26/02/2019,09Z,21.6,33%,1018.0 Hpa,320º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,26/02/2019,06Z,16.3,60%,1019.9 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,26/02/2019,03Z,10.8,76%,1019.1 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,10.7,"Clear, haze"
ABADAN,26/02/2019,00Z,12.3,73%,1018.6 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,26/02/2019,21Z,2.6,33%,1010.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,26/02/2019,18Z,5.2,26%,1013.7 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,26/02/2019,15Z,9.8,15%,1014.9 Hpa,270º (W ),21.6,0/8,-,-,-,-,14.0,-,Clear
ABADEH,26/02/2019,12Z,13.8,9%,1012.2 Hpa,360º (N ),28.8,0/8,-,-,-,-,-,-,Clear
ABADEH,26/02/2019,09Z,12.4,11%,1014.2 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,26/02/2019,06Z,4.6,34%,1018.6 Hpa,010º (N),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,26/02/2019,03Z,-3.6,70%,1020.8 Hpa,calm.,,0/8,-,-,-,-,-,-3.6,Clear
ABADEH,26/02/2019,00Z,-1.8,70%,1017.9 Hpa,350º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,26/02/2019,15Z,22.0,64%,1012.4 Hpa,290º (W ),18.0,0/8,-,-,-,-,26.2,-,"Clear, haze"
ABU MUSA,26/02/2019,12Z,25.4,131%,1011.6 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,26/02/2019,09Z,25.0,51%,1013.7 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,26/02/2019,06Z,23.4,149%,1015.4 Hpa,300º (NW),28.8,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,26/02/2019,03Z,24.0,67%,1012.1 Hpa,200º (S ),14.4,0/8,-,-,-,-,24.6,-,"Clear, haze"
AHAR,26/02/2019,21Z,5.2,60%,1004.0 Hpa,300º (NW),7.2,4/8,2/8 SC,AC,-,-,-,-,Scattered clouds
AHAR,26/02/2019,18Z,6.0,46%,1006.6 Hpa,290º (W ),21.6,4/8,2/8 SC,AC,-,-,-,-,Scattered clouds
AHAR,26/02/2019,15Z,7.8,36%,1009.2 Hpa,230º (SW),14.4,5/8,1/8 SC,AC,CI,-,11.0,-,Cloudy
AHAR,26/02/2019,12Z,10.6,22%,1009.6 Hpa,240º (SW),28.8,3/8,1/8 CU,AC,-,-,-,-,Scattered clouds
AHAR,26/02/2019,06Z,4.4,42%,1016.8 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,26/02/2019,03Z,-1.4,60%,1017.6 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-1.6,Clear
AHAR,26/02/2019,00Z,-0.2,60%,1017.2 Hpa,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/02/2019,21Z,14.4,66%,1010.4 Hpa,120º (SE),3.6,1/8,-,1/8 AC,-,-,-,-,"Few clouds, haze"
AHWAZ,26/02/2019,18Z,15.6,58%,1011.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/02/2019,15Z,20.5,34%,1011.9 Hpa,240º (SW),3.6,2/8,-,-,CI,-,25.6,-,Few clouds
AHWAZ,26/02/2019,12Z,24.4,25%,1013.8 Hpa,200º (S ),3.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,26/02/2019,09Z,21.0,44%,1016.6 Hpa,040º (NE),7.2,3/8,-,-,CI,-,-,-,Scattered clouds
AHWAZ,26/02/2019,06Z,16.1,60%,1018.6 Hpa,310º (NW),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,26/02/2019,03Z,11.6,81%,1017.7 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,11.5,Clear
AHWAZ,26/02/2019,00Z,13.1,72%,1017.4 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,26/02/2019,21Z,3.7,46%,1008.9 Hpa,100º (E ),32.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,26/02/2019,18Z,3.7,49%,1012.8 Hpa,120º (SE),21.6,2/8,-,-,CI,-,-,-,Few clouds
ALI-GOODARZ,26/02/2019,15Z,6.8,38%,1014.3 Hpa,270º (W ),18.0,2/8,-,-,CI,-,9.1,-,Few clouds
ALI-GOODARZ,26/02/2019,12Z,8.5,33%,1014.2 Hpa,280º (W ),28.8,2/8,2/8 CU,-,-,-,-,-,Few clouds
ALI-GOODARZ,26/02/2019,09Z,6.8,41%,1016.4 Hpa,280º (W ),21.6,1/8,1/8 CU,-,-,-,-,-,Few clouds
ALI-GOODARZ,26/02/2019,06Z,3.8,51%,1018.1 Hpa,110º (E ),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,26/02/2019,03Z,-1.6,64%,1018.8 Hpa,110º (E ),18.0,0/8,-,-,-,-,-,-1.8,Clear
ALI-GOODARZ,26/02/2019,00Z,-0.8,60%,1017.5 Hpa,120º (SE),21.6,0/8,-,-,-,-,-,-,Clear
