Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,01/03/2008,21Z,16.0,53%,1014.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,01/03/2008,18Z,17.2,46%,1015.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,01/03/2008,15Z,24.2,25%,1015.1 Hpa,calm.,,6/8,-,-,CI,-,26.4,-,Cloudy
ABADAN,01/03/2008,12Z,25.4,23%,1015.4 Hpa,300º (NW),7.2,6/8,-,-,CI,-,-,-,Cloudy
ABADAN,01/03/2008,09Z,23.4,28%,1018.3 Hpa,350º (N ),10.8,3/8,-,-,CI,-,-,-,Scattered clouds
ABADAN,01/03/2008,06Z,16.2,52%,1019.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,01/03/2008,03Z,10.2,81%,1018.4 Hpa,calm.,,2/8,-,-,CI,-,-,10.2,Few clouds
ABADAN,01/03/2008,00Z,10.8,65%,1018.4 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,01/03/2008,21Z,6.6,26%,1013.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,01/03/2008,18Z,11.4,23%,1013.3 Hpa,calm.,,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,01/03/2008,15Z,16.2,12%,1012.9 Hpa,300º (NW),25.2,3/8,-,1/8 AC,CI,-,20.8,-,Scattered clouds
ABADEH,01/03/2008,12Z,19.6,6%,1008.4 Hpa,290º (W ),36.0,1/8,-,1/8 AC,CI,-,-,-,Few clouds
ABADEH,01/03/2008,09Z,17.6,7%,1011.0 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,Few clouds
ABADEH,01/03/2008,06Z,10.2,20%,1016.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,01/03/2008,03Z,1.0,28%,1015.0 Hpa,calm.,,0/8,-,-,-,-,-,0.0,Clear
ABADEH,01/03/2008,00Z,5.6,22%,1012.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,01/03/2008,15Z,21.0,78%,1012.9 Hpa,270º (W ),21.6,1/8,-,-,CI,-,22.8,-,"Few clouds, haze"
ABU MUSA,01/03/2008,12Z,22.2,276%,1012.7 Hpa,240º (SW),21.6,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,01/03/2008,09Z,22.6,66%,1014.8 Hpa,240º (SW),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,01/03/2008,06Z,20.8,173%,1016.3 Hpa,260º (W ),14.4,1/8,1/8 ST,-,-,-,-,-,"Few clouds, haze"
ABU MUSA,01/03/2008,03Z,19.4,77%,1014.6 Hpa,240º (SW),18.0,1/8,1/8 ST,-,-,-,-,19.4,"Few clouds, haze"
AHAR,01/03/2008,21Z,2.8,74%,1017.7 Hpa,270º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,01/03/2008,18Z,3.2,74%,1018.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
