Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,18/04/2020,21Z,20.4,56%,1011.3 Hpa,030º (NE),21.6,4/8,4/8 CB,-,-,-,-,-,Scattered clouds
ABADAN,18/04/2020,18Z,20.8,56%,1011.8 Hpa,030º (NE),28.8,4/8,4/8 CB,-,-,-,-,-,Scattered clouds
ABADAN,18/04/2020,15Z,24.1,59%,1010.9 Hpa,030º (NE),18.0,4/8,4/8 CB,-,-,-,26.9,-,"Scattered clouds, haze"
ABADAN,18/04/2020,12Z,25.3,58%,1010.6 Hpa,070º (E ),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,18/04/2020,09Z,23.5,73%,1013.1 Hpa,210º (SW),10.8,8/8,5/8 CB,AC,-,-,-,-,"Overcast, rain"
ABADAN,18/04/2020,06Z,26.8,46%,1011.8 Hpa,150º (SE),14.4,7/8,5/8 CB,AC,-,-,-,-,Cloudy
ABADAN,18/04/2020,03Z,23.5,62%,1009.9 Hpa,150º (SE),7.2,7/8,4/8 CB,AC,-,-,-,21.8,Cloudy
ABADAN,18/04/2020,00Z,21.8,70%,1009.1 Hpa,170º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,18/04/2020,21Z,10.2,71%,1009.1 Hpa,260º (W ),10.8,8/8,4/8 CB,AC,,-,-,-,"Overcast, rain"
ABADEH,18/04/2020,18Z,11.7,54%,1010.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,18/04/2020,15Z,16.1,25%,1010.8 Hpa,220º (SW),18.0,6/8,3/8 CU,AC,-,-,19.6,-,Cloudy
ABADEH,18/04/2020,12Z,18.8,18%,1008.4 Hpa,210º (SW),14.4,6/8,3/8 CU,AC,-,-,-,-,Cloudy
ABADEH,18/04/2020,09Z,18.5,32%,1009.9 Hpa,120º (SE),10.8,6/8,3/8 CU,AC,-,-,-,-,Cloudy
ABADEH,18/04/2020,06Z,15.2,51%,1011.9 Hpa,210º (SW),3.6,0/8,-,-,-,2.2(24h),-,-,Clear
ABADEH,18/04/2020,03Z,5.9,97%,1014.8 Hpa,280º (W ),3.6,0/8,-,-,-,-,-,5.0,Clear
ABADEH,18/04/2020,00Z,6.1,100%,1012.3 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,18/04/2020,15Z,25.0,75%,1010.2 Hpa,350º (N ),14.4,6/8,-,6/8 AC,-,-,27.2,-,"Cloudy, haze"
ABU MUSA,18/04/2020,12Z,26.6,122%,1010.5 Hpa,330º (NW),14.4,4/8,-,3/8 AC,CI,-,-,-,"Scattered clouds, haze"
ABU MUSA,18/04/2020,09Z,26.6,68%,1011.9 Hpa,280º (W ),7.2,6/8,-,6/8 AC,-,-,-,-,"Cloudy, haze"
