Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,27/12/2021,21Z,6.9,70%,1021.8 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,27/12/2021,18Z,9.9,61%,1021.8 Hpa,250º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,27/12/2021,15Z,12.8,53%,1021.2 Hpa,280º (W ),7.2,0/8,-,-,-,-,16.8,-,Clear
ABADAN,27/12/2021,12Z,16.8,42%,1021.0 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,27/12/2021,09Z,14.4,51%,1022.6 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,27/12/2021,06Z,7.9,68%,1024.1 Hpa,290º (W ),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,27/12/2021,03Z,4.9,75%,1022.8 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,4.9,Clear
ABADAN,27/12/2021,00Z,8.8,58%,1022.8 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,27/12/2021,21Z,-2.5,46%,1022.8 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,27/12/2021,18Z,-2.5,43%,1026.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/12/2021,15Z,3.8,31%,1026.1 Hpa,calm.,,0/8,-,-,-,-,11.8,-,Clear
ABADEH,27/12/2021,12Z,9.5,22%,1021.6 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,27/12/2021,09Z,9.5,17%,1021.8 Hpa,070º (E ),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,27/12/2021,06Z,0.6,40%,1026.7 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,27/12/2021,03Z,-5.7,57%,1026.0 Hpa,330º (NW),10.8,0/8,-,-,-,-,-,-7.1,Clear
ABADEH,27/12/2021,00Z,-5.1,55%,1023.0 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,27/12/2021,15Z,23.2,60%,1015.5 Hpa,280º (W ),21.6,3/8,-,3/8 AC,-,-,25.8,-,Scattered clouds
ABU MUSA,27/12/2021,12Z,24.4,243%,1015.1 Hpa,280º (W ),25.2,5/8,2/8 SC,AC,-,-,-,-,Cloudy
ABU MUSA,27/12/2021,09Z,25.4,54%,1016.0 Hpa,290º (W ),21.6,4/8,1/8 SC,AC,CI,-,-,-,"Scattered clouds, haze"
ABU MUSA,27/12/2021,06Z,24.8,137%,1017.4 Hpa,260º (W ),21.6,4/8,2/8 SC,AC,-,Tr(18h),-,-,Scattered clouds
ABU MUSA,27/12/2021,03Z,22.8,65%,1016.1 Hpa,300º (NW),14.4,7/8,3/8 CB,AC,-,-,-,22.6,"Cloudy, haze"
AHAR,27/12/2021,21Z,-1.2,51%,1024.7 Hpa,310º (NW),21.6,0/8,-,-,-,-,-,-,Clear
AHAR,27/12/2021,18Z,-2.0,55%,1026.1 Hpa,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHAR,27/12/2021,15Z,-0.9,52%,1025.5 Hpa,280º (W ),14.4,0/8,-,-,-,-,3.9,-,Clear
AHAR,27/12/2021,12Z,3.0,48%,1023.4 Hpa,270º (W ),32.4,0/8,-,-,-,-,-,-,Clear
AHAR,27/12/2021,09Z,3.2,47%,1024.1 Hpa,280º (W ),25.2,0/8,-,-,-,-,-,-,Clear
AHAR,27/12/2021,06Z,-0.4,53%,1025.4 Hpa,290º (W ),25.2,0/8,-,-,-,-,-,-,Clear
AHAR,27/12/2021,03Z,-2.0,52%,1025.7 Hpa,280º (W ),25.2,0/8,-,-,-,-,-,-3.1,Clear
AHAR,27/12/2021,00Z,-2.3,52%,1025.3 Hpa,310º (NW),3.6,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/12/2021,21Z,10.7,60%,1020.3 Hpa,310º (NW),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,27/12/2021,18Z,12.5,56%,1020.3 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,27/12/2021,15Z,14.4,56%,1020.1 Hpa,280º (W ),3.6,0/8,-,-,-,-,18.8,-,Clear
AHWAZ,27/12/2021,12Z,18.3,47%,1019.6 Hpa,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,27/12/2021,09Z,15.2,48%,1020.9 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,27/12/2021,06Z,9.8,63%,1022.6 Hpa,300º (NW),3.6,0/8,-,-,-,-,-,-,"Clear, haze"
AHWAZ,27/12/2021,03Z,6.0,73%,1021.3 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,5.9,"Clear, haze"
AHWAZ,27/12/2021,00Z,7.9,69%,1021.1 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
