Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,04/05/2008,21Z,27.6,37%,1007.1 Hpa,calm.,,7/8,3/8 CB,AC,-,-,-,-,Cloudy
ABADAN,04/05/2008,18Z,30.2,30%,1007.9 Hpa,360º (N ),7.2,6/8,3/8 CB,AC,-,-,-,-,Cloudy
ABADAN,04/05/2008,15Z,32.8,17%,1007.1 Hpa,calm.,,7/8,3/8 CB,AC,-,-,36.6,-,Cloudy
ABADAN,04/05/2008,12Z,35.6,14%,1007.8 Hpa,120º (SE),7.2,7/8,3/8 CB,AC,-,-,-,-,Cloudy
ABADAN,04/05/2008,09Z,35.6,14%,1009.3 Hpa,calm.,,6/8,-,-,CI,-,-,-,Cloudy
ABADAN,04/05/2008,06Z,30.0,26%,1009.7 Hpa,calm.,,6/8,-,-,CI,-,-,-,"Cloudy, haze"
ABADAN,04/05/2008,03Z,23.4,46%,1007.6 Hpa,calm.,,6/8,-,-,CI,-,-,22.2,Cloudy
ABADAN,04/05/2008,00Z,22.2,53%,1006.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,04/05/2008,21Z,13.0,30%,1009.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,04/05/2008,18Z,17.0,24%,1008.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,04/05/2008,15Z,22.4,12%,1008.0 Hpa,290º (W ),28.8,5/8,-,-,CI,-,24.0,-,Cloudy
ABADEH,04/05/2008,12Z,23.4,15%,1006.6 Hpa,calm.,,6/8,1/8 CU,-,CI,-,-,-,Cloudy
ABADEH,04/05/2008,09Z,19.6,17%,1009.1 Hpa,calm.,,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,04/05/2008,06Z,16.0,25%,1010.0 Hpa,calm.,,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,04/05/2008,03Z,6.4,37%,1010.3 Hpa,calm.,,1/8,-,-,CI,-,-,5.6,Few clouds
ABADEH,04/05/2008,00Z,8.0,34%,1006.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,04/05/2008,15Z,28.8,81%,1004.4 Hpa,260º (W ),10.8,0/8,-,-,-,-,31.6,-,"Clear, mist"
ABU MUSA,04/05/2008,12Z,29.8,176%,1004.4 Hpa,230º (SW),21.6,0/8,-,-,-,-,-,-,"Clear, haze"
ABU MUSA,04/05/2008,09Z,30.0,76%,1006.4 Hpa,240º (SW),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,04/05/2008,06Z,30.0,55%,1006.8 Hpa,240º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,04/05/2008,03Z,28.8,64%,1004.9 Hpa,170º (S ),14.4,2/8,-,-,CI,-,-,28.0,"Few clouds, haze"
AHAR,04/05/2008,21Z,10.6,90%,-,calm.,,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
AHAR,04/05/2008,18Z,11.4,84%,1012.0 Hpa,100º (E ),7.2,3/8,3/8 SC,-,-,-,-,-,Scattered clouds
