Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,15/05/2001,18Z,34.4,24%,1005.1 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,15/05/2001,15Z,43.2,11%,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
ABADAN,15/05/2001,12Z,44.2,8%,1003.6 Hpa,calm.,,4/8,-,0/8 AC,-,-,-,-,Scattered clouds
ABADAN,15/05/2001,06Z,37.8,16%,1005.1 Hpa,calm.,,4/8,-,0/8 AC,CI,-,-,-,Scattered clouds
ABADAN,15/05/2001,03Z,29.6,27%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
ABADAN,15/05/2001,00Z,29.6,29%,1005.2 Hpa,330º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADEH,15/05/2001,21Z,19.2,23%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,15/05/2001,18Z,24.8,16%,1002.5 Hpa,calm.,,4/8,1/8 SC,AC,-,-,-,-,Scattered clouds
ABADEH,15/05/2001,15Z,29.0,,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
ABADEH,15/05/2001,12Z,30.8,3%,1002.9 Hpa,calm.,,4/8,3/8 SC,AC,-,-,-,-,Scattered clouds
ABADEH,15/05/2001,00Z,16.2,25%,1003.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,15/05/2001,12Z,32.4,254%,1002.5 Hpa,220º (SW),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
AHAR,15/05/2001,21Z,19.2,35%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
AHAR,15/05/2001,18Z,24.6,25%,1002.7 Hpa,150º (SE),28.8,2/8,2/8 SC,-,-,-,-,-,Few clouds
AHAR,15/05/2001,15Z,26.4,26%,-,180º (S ),36.0,2/8,-,-,-,-,-,-,Few clouds
AHAR,15/05/2001,00Z,17.4,42%,1003.9 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
AHWAZ,15/05/2001,18Z,36.0,24%,1003.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,15/05/2001,15Z,42.8,9%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
AHWAZ,15/05/2001,12Z,45.0,6%,1003.3 Hpa,350º (N ),7.2,4/8,2/8 SC,AC,-,-,-,-,Scattered clouds
AHWAZ,15/05/2001,06Z,37.0,22%,1004.5 Hpa,030º (NE),7.2,6/8,3/8 SC,AC,-,-,-,-,Cloudy
AHWAZ,15/05/2001,03Z,28.0,33%,-,310º (NW),7.2,4/8,-,-,-,-,-,-,Scattered clouds
AHWAZ,15/05/2001,00Z,31.2,30%,1003.5 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/05/2001,21Z,19.2,28%,-,120º (SE),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/05/2001,18Z,21.0,30%,1008.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,15/05/2001,15Z,26.6,16%,-,230º (SW),21.6,1/8,-,-,-,-,-,-,Few clouds
ALI-GOODARZ,15/05/2001,00Z,18.6,28%,1006.1 Hpa,180º (S ),21.6,0/8,-,-,-,-,-,-,Clear
ANZALI,15/05/2001,18Z,21.6,86%,1008.9 Hpa,330º (NW),18.0,2/8,-,0/8 AC,-,Tr(6h),-,-,Few clouds
