Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,05/08/2019,21Z,33.7,38%,995.3 Hpa,290º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,05/08/2019,18Z,35.9,23%,995.8 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,05/08/2019,15Z,43.1,11%,994.3 Hpa,280º (W ),18.0,0/8,-,-,-,-,46.0,-,Clear
ABADAN,05/08/2019,12Z,45.9,7%,994.8 Hpa,290º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,05/08/2019,09Z,44.3,13%,996.2 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,05/08/2019,06Z,39.8,20%,997.1 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,05/08/2019,03Z,29.8,40%,996.2 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,29.5,Clear
ABADAN,05/08/2019,00Z,30.6,40%,995.7 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,05/08/2019,21Z,26.0,13%,988.6 Hpa,310º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,05/08/2019,18Z,29.1,13%,987.9 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,05/08/2019,15Z,35.2,6%,986.8 Hpa,220º (SW),14.4,0/8,-,-,-,-,38.3,-,Clear
ABADEH,05/08/2019,12Z,37.8,6%,985.0 Hpa,240º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,05/08/2019,09Z,35.6,8%,987.4 Hpa,110º (E ),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,05/08/2019,06Z,32.3,12%,988.9 Hpa,120º (SE),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,05/08/2019,03Z,20.9,23%,992.3 Hpa,340º (N ),10.8,0/8,-,-,-,-,-,19.9,Clear
ABADEH,05/08/2019,00Z,21.8,19%,990.1 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,05/08/2019,15Z,34.0,76%,993.1 Hpa,260º (W ),18.0,0/8,-,-,-,-,37.4,-,"Clear, haze"
ABU MUSA,05/08/2019,12Z,36.4,70%,993.9 Hpa,260º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,05/08/2019,09Z,37.2,56%,994.8 Hpa,270º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,05/08/2019,06Z,36.4,70%,995.6 Hpa,270º (W ),10.8,3/8,-,3/8 AC,-,-,-,-,"Scattered clouds, haze"
ABU MUSA,05/08/2019,03Z,33.4,76%,994.4 Hpa,260º (W ),14.4,3/8,1/8 SC,AC,-,-,-,33.0,"Scattered clouds, haze"
AHAR,05/08/2019,21Z,20.8,63%,1003.1 Hpa,090º (E ),18.0,4/8,-,4/8 AC,-,-,-,-,Scattered clouds
AHAR,05/08/2019,18Z,22.2,63%,1003.0 Hpa,100º (E ),21.6,0/8,-,-,-,-,-,-,Clear
AHAR,05/08/2019,15Z,28.6,33%,999.8 Hpa,030º (NE),21.6,1/8,1/8 CU,-,-,-,32.2,-,Few clouds
AHAR,05/08/2019,12Z,31.8,31%,997.2 Hpa,080º (E ),21.6,2/8,2/8 CU,-,-,-,-,-,Few clouds
AHAR,05/08/2019,09Z,29.4,40%,997.5 Hpa,130º (SE),14.4,1/8,1/8 CU,-,-,-,-,-,Few clouds
AHAR,05/08/2019,06Z,24.0,54%,999.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,05/08/2019,03Z,16.4,73%,1000.9 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,15.9,Few clouds
AHAR,05/08/2019,00Z,18.0,71%,999.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/08/2019,21Z,36.7,21%,993.8 Hpa,290º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/08/2019,18Z,39.4,20%,994.1 Hpa,260º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/08/2019,15Z,43.5,13%,992.6 Hpa,280º (W ),7.2,0/8,-,-,-,-,45.6,-,Clear
AHWAZ,05/08/2019,12Z,44.8,11%,993.1 Hpa,310º (NW),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/08/2019,09Z,43.0,16%,994.5 Hpa,270º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/08/2019,06Z,38.4,25%,995.3 Hpa,270º (W ),14.4,0/8,-,-,-,-,-,-,Clear
AHWAZ,05/08/2019,03Z,32.3,33%,995.0 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,28.9,Clear
AHWAZ,05/08/2019,00Z,30.3,36%,994.7 Hpa,150º (SE),3.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,05/08/2019,21Z,20.6,27%,993.7 Hpa,110º (E ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,05/08/2019,18Z,25.1,20%,993.8 Hpa,020º (N),7.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,05/08/2019,15Z,30.8,17%,991.4 Hpa,280º (W ),21.6,0/8,-,-,-,-,34.8,-,Clear
ALI-GOODARZ,05/08/2019,12Z,33.7,14%,989.4 Hpa,280º (W ),21.6,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,05/08/2019,09Z,30.9,18%,992.0 Hpa,260º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,05/08/2019,06Z,26.4,21%,994.3 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,05/08/2019,03Z,18.8,30%,995.2 Hpa,120º (SE),21.6,0/8,-,-,-,-,-,15.6,Clear
ALI-GOODARZ,05/08/2019,00Z,19.0,30%,993.3 Hpa,110º (E ),14.4,0/8,-,-,-,-,-,-,Clear
ANZALI,05/08/2019,21Z,25.1,79%,1010.4 Hpa,360º (N ),28.8,8/8,6/8 CB,AC,,-,-,-,"Overcast, rain"
ANZALI,05/08/2019,18Z,26.8,77%,1009.3 Hpa,050º (NE),28.8,8/8,6/8 ST,AC,,Tr(6h),-,-,"Overcast, rain"
ANZALI,05/08/2019,15Z,28.3,77%,1006.4 Hpa,050º (NE),28.8,6/8,6/8 CU/SC,-,-,-,34.5,-,Cloudy
ANZALI,05/08/2019,12Z,34.0,79%,1004.0 Hpa,040º (NE),10.8,0/8,-,-,-,-,-,-,Clear
ANZALI,05/08/2019,09Z,32.5,56%,1002.3 Hpa,070º (E ),10.8,0/8,-,-,-,-,-,-,Clear
ANZALI,05/08/2019,06Z,30.2,98%,1002.4 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ANZALI,05/08/2019,03Z,24.8,87%,1001.9 Hpa,230º (SW),3.6,0/8,-,-,-,-,-,23.6,Clear
ANZALI,05/08/2019,00Z,24.2,83%,1001.0 Hpa,200º (S ),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,05/08/2019,21Z,26.6,20%,991.7 Hpa,150º (SE),7.2,0/8,-,-,-,-,-,-,"Clear, dust"
ARAK,05/08/2019,18Z,31.0,14%,991.6 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, dust"
ARAK,05/08/2019,15Z,35.6,12%,990.8 Hpa,320º (NW),7.2,0/8,-,-,-,-,37.8,-,"Clear, dust"
ARAK,05/08/2019,12Z,36.4,14%,990.8 Hpa,060º (NE),10.8,0/8,-,-,-,-,-,-,"Clear, dust"
ARAK,05/08/2019,09Z,34.2,15%,992.0 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, dust"
ARAK,05/08/2019,06Z,30.0,21%,992.9 Hpa,030º (NE),3.6,0/8,-,-,-,-,-,-,"Clear, dust"
ARAK,05/08/2019,03Z,19.6,38%,995.2 Hpa,calm.,,0/8,-,-,-,-,-,19.2,"Clear, dust"
ARAK,05/08/2019,00Z,20.4,34%,994.0 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, dust"
ARDEBIL,05/08/2019,21Z,15.0,82%,1003.9 Hpa,030º (NE),25.2,8/8,8/8 ST,,,-,-,-,"Overcast, fog"
