Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,08/02/2005,21Z,11.0,85%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
ABADAN,08/02/2005,18Z,14.0,52%,-,210º (SW),10.8,6/8,-,-,-,-,-,-,Cloudy
ABADAN,08/02/2005,15Z,16.2,41%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ABADAN,08/02/2005,12Z,17.4,,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,08/02/2005,09Z,15.8,42%,-,290º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,08/02/2005,06Z,11.6,68%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,08/02/2005,03Z,6.6,85%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,08/02/2005,00Z,10.4,79%,-,180º (S ),10.8,5/8,-,-,-,-,-,-,Cloudy
ABADEH,08/02/2005,21Z,-1.8,50%,-,250º (W ),28.8,0/8,-,-,-,-,-,-,Clear
ABADEH,08/02/2005,18Z,0.2,39%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,08/02/2005,15Z,2.4,31%,-,180º (S ),18.0,1/8,-,-,-,-,-,-,Few clouds
ABADEH,08/02/2005,12Z,5.8,14%,-,240º (SW),36.0,0/8,-,-,-,-,-,-,Clear
ABADEH,08/02/2005,09Z,4.4,17%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,08/02/2005,06Z,-0.8,62%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,08/02/2005,03Z,-4.6,66%,-,240º (SW),14.4,1/8,-,-,-,-,-,-,Few clouds
ABADEH,08/02/2005,00Z,-3.6,68%,1011.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,08/02/2005,15Z,19.0,63%,-,270º (W ),21.6,1/8,-,-,-,-,-,-,Few clouds
ABU MUSA,08/02/2005,12Z,20.4,59%,-,260º (W ),32.4,1/8,-,-,-,-,-,-,Few clouds
ABU MUSA,08/02/2005,09Z,20.6,54%,-,270º (W ),25.2,1/8,-,-,-,-,-,-,Few clouds
ABU MUSA,08/02/2005,06Z,19.4,54%,-,280º (W ),25.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,08/02/2005,03Z,19.2,54%,-,290º (W ),28.8,0/8,-,-,-,-,-,-,Clear
AHAR,08/02/2005,21Z,-10.6,90%,-,Vble.,,8/8,-,-,-,-,-,-,Overcast
AHAR,08/02/2005,18Z,-10.0,90%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
AHAR,08/02/2005,15Z,-10.8,86%,-,Vble.,,8/8,-,-,-,-,-,-,Overcast
AHAR,08/02/2005,12Z,-8.8,75%,-,060º (NE),7.2,5/8,-,-,-,-,-,-,Cloudy
AHAR,08/02/2005,09Z,-8.8,75%,-,Vble.,,5/8,-,-,-,-,-,-,Cloudy
AHAR,08/02/2005,06Z,-11.4,86%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
AHAR,08/02/2005,03Z,-12.0,89%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
AHAR,08/02/2005,00Z,-11.0,90%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
AHWAZ,08/02/2005,21Z,10.0,89%,-,090º (E ),7.2,6/8,-,-,-,-,-,-,Cloudy
AHWAZ,08/02/2005,18Z,14.0,44%,-,150º (SE),7.2,6/8,-,-,-,-,-,-,Cloudy
AHWAZ,08/02/2005,15Z,14.8,42%,-,200º (S ),7.2,4/8,-,-,-,-,-,-,Scattered clouds
AHWAZ,08/02/2005,12Z,17.4,31%,-,240º (SW),7.2,2/8,-,-,-,-,-,-,Few clouds
AHWAZ,08/02/2005,09Z,15.4,45%,-,240º (SW),7.2,2/8,-,-,-,-,-,-,Few clouds
AHWAZ,08/02/2005,06Z,10.4,74%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,08/02/2005,03Z,8.0,88%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,08/02/2005,00Z,9.6,81%,1014.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,08/02/2005,21Z,-7.2,79%,-,140º (SE),14.4,3/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,08/02/2005,18Z,-4.8,87%,-,120º (SE),21.6,4/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,08/02/2005,15Z,-2.8,70%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
ALI-GOODARZ,08/02/2005,12Z,-1.4,69%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,08/02/2005,09Z,-3.0,62%,-,150º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,08/02/2005,06Z,-9.2,75%,-,130º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,08/02/2005,03Z,-10.6,78%,-,120º (SE),28.8,3/8,-,-,-,-,-,-,Scattered clouds
ALI-GOODARZ,08/02/2005,00Z,-4.0,92%,1015.5 Hpa,120º (SE),18.0,7/8,5/8 ST,AC,-,1.0(6h),-,-,"Cloudy, mist"
ANZALI,08/02/2005,21Z,2.6,92%,-,330º (NW),36.0,8/8,-,-,-,-,-,-,Overcast
ANZALI,08/02/2005,18Z,2.0,92%,-,330º (NW),36.0,8/8,-,-,-,-,-,-,Overcast
ANZALI,08/02/2005,15Z,2.6,89%,-,330º (NW),32.4,8/8,-,-,-,-,-,-,Overcast
ANZALI,08/02/2005,12Z,3.0,86%,-,310º (NW),28.8,8/8,-,-,-,-,-,-,Overcast
ANZALI,08/02/2005,09Z,3.2,78%,-,330º (NW),36.0,8/8,-,-,-,-,-,-,Overcast
ANZALI,08/02/2005,06Z,3.0,86%,-,320º (NW),43.2,8/8,-,-,-,-,-,-,Overcast
ANZALI,08/02/2005,00Z,3.0,89%,1026.0 Hpa,330º (NW),36.0,8/8,6/8 ST,AC,,10.0(6h),-,-,"Overcast, rain"
ARAK,08/02/2005,21Z,-4.4,87%,-,040º (NE),7.2,6/8,-,-,-,-,-,-,Cloudy
ARAK,08/02/2005,18Z,-3.8,87%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
ARAK,08/02/2005,15Z,-2.6,82%,-,050º (NE),7.2,4/8,-,-,-,-,-,-,Scattered clouds
ARAK,08/02/2005,12Z,-0.6,72%,-,090º (E ),7.2,3/8,-,-,-,-,-,-,Scattered clouds
ARAK,08/02/2005,09Z,-2.2,75%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
ARAK,08/02/2005,06Z,-4.4,94%,-,010º (N),7.2,8/8,-,-,-,-,-,-,Overcast
ARAK,08/02/2005,03Z,-4.0,96%,-,120º (SE),7.2,,-,-,-,-,-,-,-
ARAK,08/02/2005,00Z,-2.4,92%,1013.3 Hpa,350º (N ),7.2,7/8,2/8 ST,AC,-,0.1(6h),-,-,"Cloudy, fog"
ARDEBIL,08/02/2005,21Z,-8.4,91%,-,090º (E ),18.0,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,08/02/2005,18Z,-8.4,91%,-,090º (E ),25.2,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,08/02/2005,15Z,-7.4,87%,-,090º (E ),18.0,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,08/02/2005,12Z,-4.4,91%,-,090º (E ),21.6,6/8,-,-,-,-,-,-,Cloudy
ARDEBIL,08/02/2005,09Z,-5.2,71%,-,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ARDEBIL,08/02/2005,06Z,-9.0,85%,1026.0 Hpa,calm.,,7/8,3/8 ST,AC,-,Tr(6h),-,-,"Cloudy, mist"
ARDEBIL,08/02/2005,03Z,-9.0,90%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,08/02/2005,00Z,-8.6,96%,1024.5 Hpa,090º (E ),10.8,8/8,5/8 ST,AC,,Tr(6h),-,-,"Overcast, mist"
BABULSAR,08/02/2005,21Z,4.6,93%,1023.4 Hpa,calm.,,2/8,2/8 SC,-,-,-,-,-,Few clouds
BABULSAR,08/02/2005,18Z,4.8,93%,-,190º (S ),7.2,8/8,-,-,-,-,-,-,Overcast
BABULSAR,08/02/2005,15Z,5.4,87%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
BABULSAR,08/02/2005,12Z,6.2,90%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
BABULSAR,08/02/2005,09Z,5.4,90%,-,290º (W ),14.4,8/8,-,-,-,-,-,-,Overcast
BABULSAR,08/02/2005,06Z,4.6,,1023.9 Hpa,220º (SW),10.8,8/8,6/8 CB,AC,,24.0(24h),-,-,Overcast
BABULSAR,08/02/2005,03Z,4.4,96%,-,320º (NW),10.8,8/8,-,-,-,-,-,-,Overcast
BABULSAR,08/02/2005,00Z,4.0,93%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
BAFT,08/02/2005,21Z,-1.4,36%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,08/02/2005,18Z,-0.6,30%,-,240º (SW),10.8,0/8,-,-,-,-,-,-,Clear
BAFT,08/02/2005,15Z,5.0,26%,-,240º (SW),21.6,3/8,-,-,-,-,-,-,Scattered clouds
BAFT,08/02/2005,12Z,8.0,21%,-,240º (SW),43.2,4/8,-,-,-,-,-,-,Scattered clouds
BAFT,08/02/2005,09Z,7.4,23%,-,210º (SW),21.6,2/8,-,-,-,-,-,-,Few clouds
BAFT,08/02/2005,06Z,3.0,56%,-,270º (W ),10.8,1/8,-,-,-,-,-,-,Few clouds
BAFT,08/02/2005,03Z,-1.4,79%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,08/02/2005,00Z,-0.2,68%,1008.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAM,08/02/2005,21Z,9.4,53%,-,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
BAM,08/02/2005,18Z,11.0,39%,-,080º (E ),7.2,1/8,-,-,-,-,-,-,Few clouds
BAM,08/02/2005,15Z,14.2,40%,-,200º (S ),7.2,4/8,-,-,-,-,-,-,Scattered clouds
BAM,08/02/2005,12Z,16.8,30%,-,030º (NE),14.4,6/8,-,-,-,-,-,-,Cloudy
BAM,08/02/2005,09Z,17.2,30%,-,120º (SE),14.4,2/8,-,-,-,-,-,-,Few clouds
BAM,08/02/2005,06Z,12.8,33%,-,070º (E ),7.2,2/8,-,-,-,-,-,-,Few clouds
BAM,08/02/2005,03Z,5.2,59%,-,360º (N ),10.8,2/8,-,-,-,-,-,-,Few clouds
BAM,08/02/2005,00Z,6.0,52%,1006.6 Hpa,300º (NW),10.8,1/8,-,-,CI,-,-,-,Few clouds
BANDAR LENGEH,08/02/2005,15Z,18.8,46%,-,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,08/02/2005,12Z,21.6,36%,-,240º (SW),28.8,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,08/02/2005,09Z,21.2,33%,-,260º (W ),10.8,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,08/02/2005,06Z,17.8,35%,-,340º (N ),14.4,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,08/02/2005,21Z,15.0,70%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,08/02/2005,18Z,18.0,53%,-,210º (SW),10.8,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,08/02/2005,15Z,19.6,51%,-,200º (S ),21.6,1/8,-,-,-,-,-,-,Few clouds
BANDARABBASS,08/02/2005,12Z,22.4,24%,-,200º (S ),21.6,1/8,-,-,-,-,-,-,Few clouds
BANDARABBASS,08/02/2005,09Z,22.4,43%,-,200º (S ),18.0,1/8,-,-,-,-,-,-,Few clouds
BANDARABBASS,08/02/2005,06Z,14.4,,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
BANDARABBASS,08/02/2005,03Z,13.4,93%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
BANDARABBASS,08/02/2005,00Z,14.4,91%,1009.5 Hpa,calm.,,1/8,-,1/8 AC,-,-,-,-,"Few clouds, mist"
BIRJAND,08/02/2005,21Z,1.0,82%,-,060º (NE),14.4,2/8,-,-,-,-,-,-,Few clouds
BIRJAND,08/02/2005,18Z,1.4,82%,-,060º (NE),18.0,2/8,-,-,-,-,-,-,Few clouds
BIRJAND,08/02/2005,15Z,2.2,100%,-,090º (E ),14.4,1/8,-,-,-,-,-,-,Few clouds
BIRJAND,08/02/2005,12Z,4.4,24%,-,360º (N ),7.2,6/8,-,-,-,-,-,-,Cloudy
BIRJAND,08/02/2005,09Z,6.0,59%,-,050º (NE),14.4,5/8,-,-,-,-,-,-,Cloudy
BIRJAND,08/02/2005,06Z,2.8,74%,-,090º (E ),7.2,7/8,-,-,-,-,-,-,Cloudy
BIRJAND,08/02/2005,03Z,0.0,90%,-,080º (E ),7.2,6/8,-,-,-,-,-,-,Cloudy
BIRJAND,08/02/2005,00Z,-0.8,73%,1014.4 Hpa,070º (E ),14.4,4/8,1/8 SC,-,CI,-,-,-,Scattered clouds
BOJNOURD,08/02/2005,21Z,-3.2,92%,-,200º (S ),270.0,8/8,-,-,-,-,-,-,Overcast
BOJNOURD,08/02/2005,18Z,-2.8,84%,-,280º (W ),28.8,8/8,-,-,-,-,-,-,Overcast
BOJNOURD,08/02/2005,15Z,0.4,92%,-,290º (W ),25.2,8/8,-,-,-,-,-,-,Overcast
BOJNOURD,08/02/2005,12Z,3.6,53%,-,calm.,,7/8,-,-,-,-,-,-,Cloudy
BOJNOURD,08/02/2005,09Z,1.6,54%,-,calm.,,5/8,-,-,-,-,-,-,Cloudy
BOJNOURD,08/02/2005,06Z,-1.2,80%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BOJNOURD,08/02/2005,03Z,-3.4,75%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BOJNOURD,08/02/2005,00Z,-3.0,97%,-,270º (W ),14.4,8/8,-,-,-,-,-,-,Overcast
BUSHEHR,08/02/2005,21Z,11.6,78%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BUSHEHR,08/02/2005,18Z,13.4,70%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BUSHEHR,08/02/2005,15Z,16.8,83%,-,320º (NW),21.6,2/8,-,-,-,-,-,-,Few clouds
BUSHEHR,08/02/2005,12Z,16.6,63%,-,330º (NW),21.6,3/8,-,-,-,-,-,-,Scattered clouds
BUSHEHR,08/02/2005,09Z,16.4,61%,-,330º (NW),21.6,3/8,-,-,-,-,-,-,Scattered clouds
BUSHEHR,08/02/2005,06Z,14.4,71%,-,030º (NE),18.0,1/8,-,-,-,-,-,-,Few clouds
BUSHEHR,08/02/2005,03Z,12.6,78%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BUSHEHR,08/02/2005,00Z,13.6,273%,1013.7 Hpa,030º (NE),10.8,3/8,3/8 ST,-,-,-,-,-,Scattered clouds
CHAHBAHAR,08/02/2005,21Z,23.0,77%,-,250º (W ),18.0,2/8,-,-,-,-,-,-,Few clouds
CHAHBAHAR,08/02/2005,15Z,23.0,86%,-,240º (SW),10.8,0/8,-,-,-,-,-,-,Clear
CHAHBAHAR,08/02/2005,09Z,25.4,88%,-,240º (SW),18.0,1/8,-,-,-,-,-,-,Few clouds
CHAHBAHAR,08/02/2005,03Z,23.2,91%,-,130º (SE),14.4,7/8,-,-,-,-,-,-,Cloudy
ESFAHAN,08/02/2005,21Z,0.2,48%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
ESFAHAN,08/02/2005,18Z,2.0,33%,-,230º (SW),7.2,0/8,-,-,-,-,-,-,Clear
ESFAHAN,08/02/2005,15Z,5.0,23%,-,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
ESFAHAN,08/02/2005,09Z,5.4,32%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ESFAHAN,08/02/2005,06Z,0.6,63%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ESFAHAN,08/02/2005,03Z,-5.2,85%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ESFAHAN,08/02/2005,00Z,-3.4,76%,1012.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
FASA,08/02/2005,21Z,2.8,71%,-,calm.,,0/8,-,-,-,-,-,-,Clear
FASA,08/02/2005,18Z,5.0,59%,-,090º (E ),10.8,0/8,-,-,-,-,-,-,Clear
FASA,08/02/2005,15Z,8.8,42%,-,060º (NE),10.8,0/8,-,-,-,-,-,-,Clear
FASA,08/02/2005,12Z,12.6,29%,-,050º (NE),18.0,1/8,-,-,-,-,-,-,Few clouds
FASA,08/02/2005,09Z,10.8,32%,-,180º (S ),10.8,0/8,-,-,-,-,-,-,Clear
FASA,08/02/2005,06Z,6.2,59%,-,calm.,,0/8,-,-,-,-,-,-,Clear
FASA,08/02/2005,03Z,-2.0,86%,-,calm.,,0/8,-,-,-,-,-,-,Clear
