Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,13/10/2001,21Z,23.0,84%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,13/10/2001,18Z,24.4,71%,1011.1 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,13/10/2001,15Z,34.4,15%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,13/10/2001,12Z,39.2,8%,1009.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,13/10/2001,09Z,38.4,8%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,13/10/2001,06Z,29.6,23%,-,PP0º (),-,0/8,-,-,-,-,-,-,"Clear, haze"
ABADAN,13/10/2001,00Z,22.2,73%,1010.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,13/10/2001,18Z,15.6,21%,1010.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,13/10/2001,15Z,20.6,12%,-,010º (N),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,13/10/2001,12Z,24.2,10%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,13/10/2001,06Z,18.0,20%,1013.6 Hpa,calm.,,0/8,-,-,-,-,16.2,-12.2,Clear
ABADEH,13/10/2001,00Z,9.0,26%,1011.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,13/10/2001,06Z,33.8,140%,1011.9 Hpa,040º (NE),25.2,-,-,-,-,-,-,-,haze
AHAR,13/10/2001,21Z,9.8,65%,-,110º (E ),7.2,8/8,-,-,-,-,-,-,Overcast
AHAR,13/10/2001,18Z,9.6,68%,1017.7 Hpa,080º (E ),7.2,4/8,4/8 ST,-,-,-,-,-,Scattered clouds
AHAR,13/10/2001,15Z,12.4,64%,-,060º (NE),10.8,3/8,-,-,-,-,-,-,Scattered clouds
AHAR,13/10/2001,12Z,17.6,45%,1011.2 Hpa,100º (E ),21.6,5/8,5/8 CB,-,-,0.1(6h),-,-,Cloudy
AHAR,13/10/2001,09Z,22.4,23%,-,250º (W ),18.0,5/8,-,-,-,-,-,-,Cloudy
AHAR,13/10/2001,06Z,19.0,35%,1009.7 Hpa,calm.,,3/8,3/8 CB,-,-,-,-,-,Scattered clouds
AHAR,13/10/2001,00Z,10.0,65%,1017.2 Hpa,calm.,,8/8,8/8 SC,,,-,-,-,Overcast
AHWAZ,13/10/2001,21Z,26.0,34%,-,320º (NW),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,13/10/2001,18Z,28.0,31%,1010.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,13/10/2001,15Z,33.4,23%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,13/10/2001,12Z,37.4,13%,1009.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,13/10/2001,09Z,36.2,16%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,13/10/2001,06Z,28.0,27%,1012.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,13/10/2001,00Z,22.8,38%,1010.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,13/10/2001,21Z,10.4,35%,-,120º (SE),14.4,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,13/10/2001,18Z,13.6,20%,1015.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,13/10/2001,15Z,18.6,14%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,13/10/2001,12Z,22.0,10%,1013.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,13/10/2001,09Z,20.0,14%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,13/10/2001,06Z,15.4,15%,1016.9 Hpa,150º (SE),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,13/10/2001,00Z,7.8,24%,1015.3 Hpa,120º (SE),21.6,0/8,-,-,-,-,-,-,Clear
ANZALI,13/10/2001,18Z,18.4,96%,1021.4 Hpa,030º (NE),18.0,8/8,6/8 CB,AC,,8.0(6h),-,-,"Overcast, rain"
ANZALI,13/10/2001,15Z,21.8,80%,-,040º (NE),21.6,8/8,-,-,-,-,-,-,Overcast
ANZALI,13/10/2001,09Z,23.2,79%,-,030º (NE),18.0,2/8,-,-,-,-,-,-,Few clouds
ANZALI,13/10/2001,06Z,22.2,80%,1015.3 Hpa,calm.,,3/8,1/8 CU,AC,-,-,-,-,Scattered clouds
ANZALI,13/10/2001,00Z,17.0,96%,1020.9 Hpa,calm.,,8/8,-,-,-,3.0(6h),-,-,"Overcast, drizzle"
ARAK,13/10/2001,21Z,13.4,27%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,13/10/2001,18Z,20.0,11%,1012.8 Hpa,calm.,,1/8,1/8 SC,-,-,-,-,-,Few clouds
ARAK,13/10/2001,15Z,19.2,16%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ARAK,13/10/2001,12Z,24.8,8%,1011.7 Hpa,calm.,,2/8,1/8 CU,-,CI,-,-,-,Few clouds
ARAK,13/10/2001,09Z,24.0,10%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ARAK,13/10/2001,06Z,15.2,25%,1016.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,13/10/2001,00Z,11.0,27%,1013.4 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,13/10/2001,21Z,8.8,89%,-,090º (E ),14.4,7/8,-,-,-,-,-,-,Cloudy
ARDEBIL,13/10/2001,18Z,9.0,96%,1017.7 Hpa,090º (E ),14.4,7/8,5/8 CB,AC,-,-,-,-,Cloudy
ARDEBIL,13/10/2001,15Z,9.2,97%,-,090º (E ),32.4,6/8,-,-,-,-,-,-,Cloudy
ARDEBIL,13/10/2001,12Z,12.4,91%,-,070º (E ),36.0,8/8,-,-,-,-,-,-,Overcast
ARDEBIL,13/10/2001,09Z,13.0,87%,-,120º (SE),36.0,6/8,-,-,-,-,-,-,Cloudy
ARDEBIL,13/10/2001,06Z,18.6,42%,1009.8 Hpa,120º (SE),21.6,2/8,1/8 CB,AC,-,-,-,-,Few clouds
ARDEBIL,13/10/2001,00Z,8.0,89%,1018.4 Hpa,calm.,,3/8,1/8 SC,AC,-,-,-,-,Scattered clouds
BABULSAR,13/10/2001,21Z,19.6,91%,-,060º (NE),14.4,8/8,-,-,-,-,-,-,Overcast
BABULSAR,13/10/2001,18Z,20.8,84%,1019.2 Hpa,calm.,,8/8,5/8 CB,AC,,-,-,-,Overcast
BABULSAR,13/10/2001,15Z,22.6,70%,-,310º (NW),3.6,7/8,-,-,-,-,-,-,Cloudy
BABULSAR,13/10/2001,12Z,23.6,69%,1015.1 Hpa,320º (NW),7.2,8/8,4/8 CB,AC,,-,-,-,Overcast
BABULSAR,13/10/2001,09Z,24.4,68%,-,280º (W ),18.0,8/8,-,-,-,-,-,-,Overcast
BABULSAR,13/10/2001,06Z,21.4,82%,-,240º (SW),10.8,8/8,-,-,-,-,-,-,Overcast
BABULSAR,13/10/2001,00Z,20.0,85%,1019.0 Hpa,070º (E ),18.0,8/8,5/8 CB,AC,,9.0(6h),-,-,"Overcast, rain"
BAFT,13/10/2001,18Z,14.0,20%,1011.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,13/10/2001,09Z,21.6,16%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BAFT,13/10/2001,06Z,18.4,20%,1013.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAM,13/10/2001,21Z,19.0,17%,-,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
BAM,13/10/2001,18Z,20.4,18%,1011.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAM,13/10/2001,09Z,29.6,9%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BAM,13/10/2001,06Z,25.6,13%,1013.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BAM,13/10/2001,00Z,17.4,10%,1010.3 Hpa,270º (W ),14.4,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,13/10/2001,15Z,30.4,58%,-,calm.,,-,-,-,-,-,-,-,-
BANDAR LENGEH,13/10/2001,12Z,33.4,46%,1008.4 Hpa,120º (SE),10.8,0/8,-,-,-,-,-,-,"Clear, haze"
BANDAR LENGEH,13/10/2001,09Z,33.6,44%,-,140º (SE),14.4,0/8,-,-,-,-,-,-,Clear
BANDAR LENGEH,13/10/2001,06Z,31.2,,1011.6 Hpa,110º (E ),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
BANDARABBASS,13/10/2001,21Z,24.8,61%,-,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,13/10/2001,18Z,25.0,61%,1011.1 Hpa,020º (N),10.8,0/8,-,-,-,-,-,-80.4,Clear
BANDARABBASS,13/10/2001,15Z,30.0,46%,-,240º (SW),10.8,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,13/10/2001,12Z,34.8,26%,1009.1 Hpa,200º (S ),14.4,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,13/10/2001,09Z,36.6,14%,-,180º (S ),18.0,0/8,-,-,-,-,-,-,Clear
BANDARABBASS,13/10/2001,06Z,34.0,13%,1012.6 Hpa,060º (NE),14.4,0/8,-,-,-,-,-,-,"Clear, haze"
BANDARABBASS,13/10/2001,00Z,23.0,68%,1010.4 Hpa,360º (N ),7.2,0/8,-,-,-,-,-,-,"Clear, haze"
BIRJAND,13/10/2001,21Z,13.4,16%,-,060º (NE),7.2,0/8,-,-,-,-,-,-,Clear
BIRJAND,13/10/2001,18Z,14.6,17%,1015.4 Hpa,calm.,,0/8,-,-,-,-,-,43.9,Clear
BIRJAND,13/10/2001,15Z,21.0,18%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BIRJAND,13/10/2001,12Z,26.6,14%,1013.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BIRJAND,13/10/2001,06Z,20.2,16%,1017.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BIRJAND,13/10/2001,00Z,11.4,24%,1013.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
BOJNOURD,13/10/2001,18Z,15.0,51%,1014.9 Hpa,280º (W ),39.6,0/8,-,-,-,-,-,-,Clear
