Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,12/11/2023,21Z,21.7,50%,1019.4 Hpa,030º (NE),3.6,0/8,-,-,-,-,-,-,Clear
ABADAN,12/11/2023,18Z,21.1,51%,1019.4 Hpa,270º (W ),3.6,0/8,-,-,-,-,-,-,Clear
ABADAN,12/11/2023,15Z,25.7,40%,1019.0 Hpa,230º (SW),3.6,3/8,-,2/8 AC,CI,-,31.8,18.6,Scattered clouds
ABADAN,12/11/2023,12Z,31.1,31%,1018.6 Hpa,040º (NE),7.2,5/8,-,3/8 AC,CI,-,-,-,Cloudy
ABADAN,12/11/2023,09Z,30.5,32%,1020.3 Hpa,130º (SE),3.6,0/8,-,-,-,-,-,-,Clear
ABADAN,12/11/2023,06Z,26.0,44%,1022.0 Hpa,170º (S ),3.6,3/8,-,-,CI,-,-,-,"Scattered clouds, haze"
ABADAN,12/11/2023,03Z,18.4,65%,1020.5 Hpa,030º (NE),3.6,0/8,-,-,-,-,25.8,17.6,"Clear, haze"
ABADAN,12/11/2023,00Z,18.0,66%,1020.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,12/11/2023,21Z,7.2,35%,1020.4 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,12/11/2023,18Z,8.3,37%,1023.7 Hpa,330º (NW),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,12/11/2023,15Z,16.2,19%,1023.7 Hpa,230º (SW),3.6,3/8,-,-,CI,-,22.7,1.3,Scattered clouds
ABADEH,12/11/2023,12Z,21.3,13%,1017.6 Hpa,050º (NE),10.8,2/8,-,-,CI,-,-,-,Few clouds
ABADEH,12/11/2023,09Z,21.6,13%,1018.5 Hpa,170º (S ),3.6,0/8,-,-,-,-,-,-,Clear
ABADEH,12/11/2023,06Z,13.3,30%,1024.8 Hpa,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,12/11/2023,03Z,1.8,52%,1026.7 Hpa,330º (NW),7.2,3/8,-,3/8 AC,-,-,14.6,1.8,Scattered clouds
ABADEH,12/11/2023,00Z,6.0,43%,1022.5 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABU MUSA,12/11/2023,15Z,28.6,41%,1016.4 Hpa,030º (NE),7.2,0/8,-,-,-,-,32.8,26.4,Clear
