Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,27/11/2015,21Z,16.2,68%,1017.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,27/11/2015,18Z,18.4,62%,1018.8 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,27/11/2015,15Z,23.8,36%,1018.3 Hpa,calm.,,5/8,2/8 SC,AC,-,-,28.2,-,Cloudy
ABADAN,27/11/2015,12Z,27.0,25%,1018.3 Hpa,calm.,,4/8,1/8 SC,AC,-,-,-,-,"Scattered clouds, haze"
ABADAN,27/11/2015,09Z,25.0,29%,1020.5 Hpa,calm.,,3/8,-,-,CI,-,-,-,"Scattered clouds, haze"
ABADAN,27/11/2015,06Z,18.0,52%,1021.8 Hpa,calm.,,5/8,-,-,CI,-,-,-,"Cloudy, haze"
ABADAN,27/11/2015,03Z,12.0,82%,1020.7 Hpa,calm.,,0/8,-,-,-,-,-,12.0,"Clear, mist"
ABADAN,27/11/2015,00Z,13.4,72%,1020.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/11/2015,21Z,3.0,30%,1018.6 Hpa,320º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,27/11/2015,18Z,4.6,30%,1021.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/11/2015,15Z,10.2,18%,1020.6 Hpa,160º (S ),14.4,3/8,1/8 SC,-,CI,-,15.0,-,Scattered clouds
ABADEH,27/11/2015,12Z,14.8,10%,1020.4 Hpa,calm.,,4/8,-,-,CI,-,-,-,Scattered clouds
ABADEH,27/11/2015,09Z,14.4,11%,1020.8 Hpa,340º (N ),14.4,0/8,-,-,-,-,-,-,Clear
ABADEH,27/11/2015,06Z,6.2,22%,1025.2 Hpa,350º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,27/11/2015,03Z,-3.0,39%,1025.9 Hpa,340º (N ),14.4,0/8,-,-,-,-,-,-3.0,Clear
ABADEH,27/11/2015,00Z,-2.2,38%,1022.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,27/11/2015,15Z,26.4,57%,1013.7 Hpa,270º (W ),18.0,1/8,1/8 SC,-,-,-,28.2,-,Few clouds
ABU MUSA,27/11/2015,12Z,27.2,204%,1013.7 Hpa,270º (W ),21.6,1/8,1/8 SC,-,-,-,-,-,Few clouds
ABU MUSA,27/11/2015,09Z,28.0,50%,1015.9 Hpa,300º (NW),25.2,1/8,1/8 SC,-,-,-,-,-,Few clouds
ABU MUSA,27/11/2015,06Z,27.6,114%,1018.2 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,27/11/2015,03Z,25.8,44%,1017.0 Hpa,270º (W ),7.2,0/8,-,-,-,-,-,24.6,Clear
