Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,31/12/2002,21Z,13.0,70%,-,300º (NW),21.6,8/8,-,-,-,-,-,-,Overcast
ABADAN,31/12/2002,18Z,13.8,64%,1018.5 Hpa,calm.,,7/8,2/8 CB,AC,-,-,-,-,Cloudy
ABADAN,31/12/2002,15Z,15.0,62%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ABADAN,31/12/2002,12Z,,,-,100º (E ),18.0,2/8,-,-,-,17.0(12h),-,-,Few clouds
ABADAN,31/12/2002,06Z,11.8,64%,1020.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,31/12/2002,03Z,5.0,86%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,31/12/2002,00Z,11.0,77%,1020.1 Hpa,360º (N ),21.6,8/8,3/8 CB,AC,,1.0(6h),-,-,Overcast
ABADEH,31/12/2002,21Z,-0.8,88%,1015.7 Hpa,360º (N ),7.2,8/8,5/8 CB,AC,,-,-,-,"Overcast, snow showers"
ABADEH,31/12/2002,15Z,6.8,24%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ABADEH,31/12/2002,03Z,-4.2,51%,-,calm.,,2/8,-,-,-,-,-,-,Few clouds
AHAR,31/12/2002,21Z,-4.4,71%,-,270º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,31/12/2002,15Z,-2.0,71%,-,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHAR,31/12/2002,03Z,-1.5,64%,-,300º (NW),18.0,5/8,-,-,-,-,-,-,Cloudy
AHWAZ,31/12/2002,21Z,14.0,52%,-,360º (N ),7.2,4/8,-,-,-,-,-,-,Scattered clouds
AHWAZ,31/12/2002,18Z,15.4,45%,1018.1 Hpa,calm.,,6/8,4/8 SC,AC,-,Tr(6h),-,-,"Cloudy, rain"
AHWAZ,31/12/2002,15Z,15.4,42%,-,calm.,,7/8,-,-,-,-,-,-,Cloudy
AHWAZ,31/12/2002,12Z,17.0,18%,1018.2 Hpa,210º (SW),7.2,7/8,4/8 SC,AC,-,-,-,-,"Cloudy, haze"
AHWAZ,31/12/2002,06Z,9.0,67%,1021.3 Hpa,calm.,,0/8,-,-,-,-,-,-,"Clear, dust"
AHWAZ,31/12/2002,03Z,-11.0,241%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,31/12/2002,00Z,10.8,87%,1020.5 Hpa,350º (N ),7.2,8/8,4/8 CB,AC,,1.0(6h),-,-,"Overcast, rain"
ALI-GOODARZ,31/12/2002,21Z,-1.0,68%,-,calm.,,8/8,-,-,-,-,-,-,Overcast
ALI-GOODARZ,31/12/2002,15Z,2.4,41%,-,360º (N ),18.0,7/8,-,-,-,-,-,-,Cloudy
ALI-GOODARZ,31/12/2002,03Z,-4.8,72%,-,100º (E ),10.8,0/8,-,-,-,-,-,-,Clear
ANZALI,31/12/2002,21Z,10.6,48%,-,190º (S ),14.4,2/8,-,-,-,-,-,-,Few clouds
ANZALI,31/12/2002,18Z,11.0,58%,1013.7 Hpa,220º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ANZALI,31/12/2002,15Z,11.8,,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
ANZALI,31/12/2002,12Z,11.6,,1010.8 Hpa,100º (E ),18.0,7/8,2/8 SC,-,CI,-,-,-,Cloudy
ANZALI,31/12/2002,06Z,8.6,72%,1014.4 Hpa,calm.,,7/8,-,-,CI,-,-,-,Cloudy
ANZALI,31/12/2002,03Z,5.8,72%,-,270º (W ),7.2,3/8,-,-,-,-,-,-,Scattered clouds
ANZALI,31/12/2002,00Z,9.4,76%,1017.0 Hpa,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ARAK,31/12/2002,21Z,1.6,62%,-,calm.,,6/8,-,-,-,-,-,-,Cloudy
ARAK,31/12/2002,18Z,2.6,48%,1021.8 Hpa,calm.,,7/8,3/8 SC,AC,-,-,-,-,Cloudy
ARAK,31/12/2002,15Z,4.8,32%,-,300º (NW),18.0,7/8,-,-,-,-,-,-,Cloudy
ARAK,31/12/2002,12Z,5.2,,-,calm.,,7/8,-,-,-,-,-,-,Cloudy
ARAK,31/12/2002,09Z,3.8,45%,-,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
ARAK,31/12/2002,06Z,-3.0,68%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARAK,31/12/2002,03Z,-6.6,74%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,31/12/2002,21Z,-1.2,83%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ARDEBIL,31/12/2002,15Z,1.4,75%,-,210º (SW),18.0,6/8,-,-,-,-,-,-,Cloudy
ARDEBIL,31/12/2002,03Z,-3.0,84%,-,calm.,,0/8,-,-,-,-,-,-,Clear
BABULSAR,31/12/2002,21Z,5.8,93%,-,180º (S ),7.2,0/8,-,-,-,-,-,-,Clear
BABULSAR,31/12/2002,18Z,,,-,000º (N),-,0/8,-,-,-,-,-,-,Clear
BABULSAR,31/12/2002,15Z,10.2,84%,-,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
BABULSAR,31/12/2002,12Z,14.0,64%,1011.4 Hpa,calm.,,6/8,-,-,CI,-,-,-,Cloudy
BABULSAR,31/12/2002,09Z,13.6,59%,-,050º (NE),10.8,3/8,-,-,-,-,-,-,Scattered clouds
BABULSAR,31/12/2002,06Z,8.2,59%,1015.6 Hpa,calm.,,5/8,-,-,CI,-,-,-,Cloudy
BABULSAR,31/12/2002,03Z,2.0,81%,-,calm.,,0/8,-,-,-,-,-,-,Clear
