Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,16/07/2006,21Z,33.0,33%,-,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,16/07/2006,18Z,13.9,100%,-,330º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,16/07/2006,15Z,41.8,16%,-,330º (NW),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,16/07/2006,12Z,44.0,12%,-,340º (N ),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,16/07/2006,09Z,43.2,9%,-,340º (N ),28.8,0/8,-,-,-,-,-,-,Clear
ABADAN,16/07/2006,06Z,38.4,20%,1002.3 Hpa,340º (N ),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,16/07/2006,03Z,28.0,42%,-,330º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,16/07/2006,00Z,29.6,,999.9 Hpa,300º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,16/07/2006,21Z,24.2,16%,993.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,16/07/2006,18Z,29.6,13%,993.5 Hpa,calm.,,2/8,-,2/8 AC,-,-,-,-,Few clouds
ABADEH,16/07/2006,15Z,34.2,10%,994.0 Hpa,calm.,,4/8,1/8 SC,AC,-,-,36.2,-,Scattered clouds
ABADEH,16/07/2006,12Z,,0%,993.3 Hpa,calm.,,3/8,-,-,-,-,-,-,Scattered clouds
ABADEH,16/07/2006,09Z,33.4,11%,994.7 Hpa,calm.,,1/8,1/8 CU,-,-,-,-,-,Few clouds
ABADEH,16/07/2006,06Z,29.4,15%,995.3 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,16/07/2006,03Z,17.8,28%,998.0 Hpa,calm.,,0/8,-,-,-,-,-,17.0,Clear
ABADEH,16/07/2006,00Z,19.0,20%,994.6 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,16/07/2006,15Z,32.8,87%,995.1 Hpa,260º (W ),25.2,0/8,-,-,-,-,34.8,-,"Clear, mist"
ABU MUSA,16/07/2006,12Z,33.8,234%,995.5 Hpa,240º (SW),18.0,0/8,-,-,-,-,-,-,"Clear, haze"
