Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,12/10/2006,21Z,25.0,59%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,12/10/2006,18Z,27.6,46%,1014.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,12/10/2006,15Z,34.4,33%,-,calm.,,4/8,-,-,-,-,-,-,Scattered clouds
ABADAN,12/10/2006,12Z,38.8,20%,-,340º (N ),7.2,5/8,-,-,-,-,-,-,Cloudy
ABADAN,12/10/2006,09Z,36.6,23%,-,330º (NW),10.8,1/8,-,-,-,-,-,-,Few clouds
ABADAN,12/10/2006,06Z,28.8,50%,-,340º (N ),7.2,0/8,-,-,-,-,-,-,Clear
ABADAN,12/10/2006,03Z,23.0,86%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,12/10/2006,00Z,24.0,89%,1014.3 Hpa,210º (SW),7.2,0/8,-,-,-,-,-,-,"Clear, mist"
ABADEH,12/10/2006,21Z,12.4,36%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,12/10/2006,18Z,14.6,37%,1016.5 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,12/10/2006,15Z,20.4,27%,-,calm.,,1/8,-,-,-,-,-,-,Few clouds
ABADEH,12/10/2006,12Z,24.4,19%,-,360º (N ),25.2,2/8,-,-,-,-,-,-,Few clouds
ABADEH,12/10/2006,09Z,24.4,25%,-,030º (NE),14.4,1/8,-,-,-,-,-,-,Few clouds
ABADEH,12/10/2006,06Z,19.0,33%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,12/10/2006,03Z,9.4,45%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,12/10/2006,00Z,9.6,40%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,12/10/2006,15Z,30.8,79%,-,290º (W ),21.6,0/8,-,-,-,-,-,-,Clear
ABU MUSA,12/10/2006,12Z,32.2,70%,-,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ABU MUSA,12/10/2006,09Z,32.4,66%,-,230º (SW),21.6,0/8,-,-,-,-,-,-,Clear
ABU MUSA,12/10/2006,06Z,32.0,67%,-,220º (SW),10.8,0/8,-,-,-,-,-,-,Clear
ABU MUSA,12/10/2006,03Z,27.0,90%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,12/10/2006,21Z,12.4,73%,1017.1 Hpa,270º (W ),14.4,3/8,-,-,CI,-,-,-,Scattered clouds
