Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,27/05/2015,21Z,32.6,20%,1007.2 Hpa,300º (NW),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,27/05/2015,18Z,33.6,24%,1006.9 Hpa,360º (N ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,27/05/2015,15Z,39.4,16%,1005.9 Hpa,320º (NW),25.2,0/8,-,-,-,-,44.6,-,Clear
ABADAN,27/05/2015,12Z,43.4,8%,1006.1 Hpa,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,27/05/2015,09Z,41.8,11%,1007.9 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,27/05/2015,06Z,37.8,16%,1009.2 Hpa,270º (W ),14.4,0/8,-,-,-,-,-,-,Clear
ABADAN,27/05/2015,03Z,25.2,33%,1008.5 Hpa,320º (NW),10.8,0/8,-,-,-,-,-,25.2,Clear
ABADAN,27/05/2015,00Z,26.6,45%,1006.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/05/2015,21Z,16.0,22%,1004.9 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,27/05/2015,18Z,20.0,16%,1003.7 Hpa,260º (W ),14.4,1/8,1/8 SC,-,-,-,-,-,Few clouds
ABADEH,27/05/2015,15Z,25.8,11%,1003.2 Hpa,300º (NW),25.2,2/8,2/8 SC,-,-,-,27.2,-,Few clouds
ABADEH,27/05/2015,12Z,26.6,11%,1003.0 Hpa,330º (NW),21.6,5/8,5/8 CB,-,-,-,-,-,Cloudy
ABADEH,27/05/2015,09Z,26.2,12%,1003.4 Hpa,calm.,,4/8,4/8 CU,-,-,-,-,-,Scattered clouds
ABADEH,27/05/2015,06Z,23.4,19%,1004.2 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,27/05/2015,03Z,15.0,25%,1003.9 Hpa,calm.,,0/8,-,-,-,-,-,13.2,Clear
ABADEH,27/05/2015,00Z,14.6,23%,1003.0 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABU MUSA,27/05/2015,15Z,30.6,67%,1002.8 Hpa,240º (SW),28.8,1/8,-,-,CI,-,32.8,-,"Few clouds, dust"
ABU MUSA,27/05/2015,12Z,32.0,263%,1003.2 Hpa,270º (W ),28.8,1/8,-,-,CI,-,-,-,"Few clouds, dust"
ABU MUSA,27/05/2015,09Z,32.6,63%,1004.8 Hpa,250º (W ),25.2,1/8,-,-,CI,-,-,-,"Few clouds, dust"
ABU MUSA,27/05/2015,06Z,31.6,267%,1005.3 Hpa,270º (W ),25.2,0/8,-,-,-,-,-,-,"Clear, dust"
ABU MUSA,27/05/2015,03Z,30.6,58%,1004.0 Hpa,280º (W ),28.8,0/8,-,-,-,-,-,30.0,"Clear, dust"
AHAR,27/05/2015,21Z,14.0,68%,1008.5 Hpa,320º (NW),7.2,7/8,-,3/8 AC,CI,-,-,-,Cloudy
AHAR,27/05/2015,18Z,16.4,227%,1009.6 Hpa,calm.,,5/8,-,2/8 AC,CI,-,-,-,"Cloudy, dust"
AHAR,27/05/2015,15Z,22.2,36%,1008.1 Hpa,250º (W ),14.4,6/8,3/8 SC,-,CI,-,24.9,-,"Cloudy, dust"
