Station ∆,Date,UTC time,Temp. (ºC),Rel. Hum. (%),Pressure/ Geopot.,Wind dir,Wins speed (Km/h),Clouds,Low clouds,Medium clouds,High clouds,Prec. (mm),Max temp. (ºC),Min temp. (ºC),Conditions
ABADAN,30/05/2002,21Z,28.0,30%,-,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,30/05/2002,18Z,30.8,22%,1005.6 Hpa,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADAN,30/05/2002,15Z,39.8,11%,-,310º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,30/05/2002,12Z,42.2,11%,1005.7 Hpa,310º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADAN,30/05/2002,09Z,39.2,10%,-,300º (NW),21.6,0/8,-,-,-,-,-,-,Clear
ABADAN,30/05/2002,06Z,33.4,21%,1008.1 Hpa,310º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ABADAN,30/05/2002,03Z,23.6,47%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADAN,30/05/2002,00Z,26.2,33%,1005.9 Hpa,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
ABADEH,30/05/2002,21Z,15.0,15%,-,330º (NW),7.2,0/8,-,-,-,-,-,-,Clear
ABADEH,30/05/2002,18Z,19.6,14%,1002.7 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,30/05/2002,15Z,28.4,9%,-,300º (NW),10.8,0/8,-,-,-,-,-,-,Clear
ABADEH,30/05/2002,09Z,29.4,5%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ABADEH,30/05/2002,03Z,16.0,25%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,30/05/2002,21Z,14.8,59%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,30/05/2002,15Z,26.6,21%,-,240º (SW),7.2,0/8,-,-,-,-,-,-,Clear
AHAR,30/05/2002,09Z,25.2,27%,-,240º (SW),18.0,1/8,-,-,-,-,-,-,Few clouds
AHAR,30/05/2002,03Z,12.0,98%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHAR,30/05/2002,00Z,13.8,60%,1005.2 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,30/05/2002,21Z,31.8,29%,-,300º (NW),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,30/05/2002,18Z,35.0,22%,1004.8 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
AHWAZ,30/05/2002,15Z,39.4,17%,-,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,30/05/2002,12Z,41.6,14%,1004.8 Hpa,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,30/05/2002,09Z,38.2,19%,-,280º (W ),7.2,0/8,-,-,-,-,-,-,Clear
AHWAZ,30/05/2002,06Z,32.2,28%,1006.1 Hpa,280º (W ),18.0,0/8,-,-,-,-,-,-,Clear
AHWAZ,30/05/2002,03Z,25.0,47%,-,calm.,,0/8,-,-,-,-,-,-,Clear
AHWAZ,30/05/2002,00Z,29.0,33%,1004.8 Hpa,280º (W ),10.8,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,30/05/2002,21Z,12.8,34%,-,120º (SE),25.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,30/05/2002,15Z,25.6,10%,-,310º (NW),25.2,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,30/05/2002,09Z,24.6,8%,-,270º (W ),18.0,0/8,-,-,-,-,-,-,Clear
ALI-GOODARZ,30/05/2002,03Z,11.2,42%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,30/05/2002,21Z,21.6,92%,-,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,30/05/2002,18Z,21.8,98%,1007.1 Hpa,calm.,,0/8,-,-,-,-,-,-,Clear
ANZALI,30/05/2002,15Z,22.6,95%,-,090º (E ),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,30/05/2002,12Z,23.6,93%,1007.5 Hpa,080º (E ),21.6,0/8,-,-,-,-,-,-,Clear
ANZALI,30/05/2002,09Z,24.2,94%,-,080º (E ),18.0,0/8,-,-,-,-,-,-,Clear
ANZALI,30/05/2002,06Z,25.6,70%,1008.9 Hpa,150º (SE),10.8,0/8,-,-,-,-,-,-,Clear
